model,batch_size,hidden_dim,seq_len,device,accelerator,requires_grad,use_torchscript,dropout,act_fn,avg_memory,max_memory,latency,macs,total_params,trainable_params
rnn,1.0,8.0,128.0,cpu,False,False,False,0.0,relu,612.421875,612.421875,0.0030052206995605,19456.0,144.0,0.0
rnn,1.0,16.0,128.0,cpu,False,False,False,0.0,relu,612.421875,612.421875,0.0029987356996571,71680.0,544.0,0.0
rnn,1.0,32.0,128.0,cpu,False,False,False,0.0,relu,612.4296875,612.4296875,0.0031267435500922,274432.0,2112.0,0.0
rnn,1.0,64.0,128.0,cpu,False,False,False,0.0,relu,612.4375,612.4375,0.0033101527995313,1073152.0,8320.0,0.0
rnn,1.0,256.0,128.0,cpu,False,False,False,0.0,relu,328.42578125,328.42578125,0.0066325561499979,16875520.0,131584.0,0.0
rnn,1.0,512.0,128.0,cpu,False,False,False,0.0,relu,332.42578125,332.42578125,0.0171939505504269,67305472.0,525312.0,0.0
rnn,1.0,1024.0,128.0,cpu,False,False,False,0.0,relu,348.42578125,348.42578125,0.0961408250499516,268828672.0,2099200.0,0.0
rnn,1.0,2048.0,128.0,cpu,False,False,False,0.0,relu,412.35546875,412.42578125,0.3850838826001563,1074528256.0,8392704.0,0.0
rnn,1.0,3072.0,128.0,cpu,False,False,False,0.0,relu,484.3583984375,484.43359375,0.8298684943998523,2417098752.0,18880512.0,0.0
rnn,1.0,4096.0,128.0,cpu,False,False,False,0.0,relu,612.3990885416666,612.44140625,1.4426253101002655,4296540160.0,33562624.0,0.0
lstm,1.0,1.0,1.0,cpu,False,False,False,0.0,relu,316.82421875,316.82421875,0.00019767304984270596,24.0,16.0,0.0
lstm,1.0,2.0,1.0,cpu,False,False,False,0.0,relu,319.86328125,319.86328125,0.00017516849984531291,64.0,48.0,0.0
lstm,1.0,4.0,1.0,cpu,False,False,False,0.0,relu,319.97265625,319.97265625,0.00019433374982327222,192.0,160.0,0.0
lstm,1.0,8.0,1.0,cpu,False,False,False,0.0,relu,320.0,320.0,0.00021093034956720658,640.0,576.0,0.0
lstm,1.0,16.0,1.0,cpu,False,False,False,0.0,relu,320.08984375,320.08984375,0.0002125588995113503,2304.0,2176.0,0.0
lstm,1.0,32.0,1.0,cpu,False,False,False,0.0,relu,320.12890625,320.12890625,0.0001928213496285025,8704.0,8448.0,0.0
lstm,1.0,64.0,1.0,cpu,False,False,False,0.0,relu,320.44921875,320.44921875,0.000209010649996344,33792.0,33280.0,0.0
lstm,1.0,256.0,1.0,cpu,False,False,False,0.0,relu,324.38671875,324.38671875,0.0007632578002812806,528384.0,526336.0,0.0
lstm,1.0,512.0,1.0,cpu,False,False,False,0.0,relu,332.33203125,332.33203125,0.00393116449995432,2105344.0,2101248.0,0.0
lstm,1.0,1024.0,1.0,cpu,False,False,False,0.0,relu,364.2109375,364.2109375,0.005449787350516999,8404992.0,8396800.0,0.0
lstm,1.0,2048.0,1.0,cpu,False,False,False,0.0,relu,492.54296875,492.54296875,0.0183833932998823,33587200.0,33570816.0,0.0
lstm,1.0,1.0,2.0,cpu,False,False,False,0.0,relu,492.609375,492.609375,0.00022363504976965486,48.0,16.0,0.0
lstm,1.0,2.0,2.0,cpu,False,False,False,0.0,relu,493.09375,493.09375,0.0002568841504398733,128.0,48.0,0.0
lstm,1.0,4.0,2.0,cpu,False,False,False,0.0,relu,493.10546875,493.10546875,0.00022635370041825808,384.0,160.0,0.0
lstm,1.0,8.0,2.0,cpu,False,False,False,0.0,relu,493.10546875,493.10546875,0.0002631351999298204,1280.0,576.0,0.0
lstm,1.0,16.0,2.0,cpu,False,False,False,0.0,relu,493.11328125,493.11328125,0.00030982649986981413,4608.0,2176.0,0.0
lstm,1.0,32.0,2.0,cpu,False,False,False,0.0,relu,493.12109375,493.12109375,0.00032613965013297277,17408.0,8448.0,0.0
lstm,1.0,64.0,2.0,cpu,False,False,False,0.0,relu,325.09765625,325.09765625,0.0003852878500765655,67584.0,33280.0,0.0
lstm,1.0,256.0,2.0,cpu,False,False,False,0.0,relu,325.11328125,325.11328125,0.00129459105010028,1056768.0,526336.0,0.0
lstm,1.0,512.0,2.0,cpu,False,False,False,0.0,relu,340.90234375,340.90234375,0.005421181350538973,4210688.0,2101248.0,0.0
lstm,1.0,1024.0,2.0,cpu,False,False,False,0.0,relu,404.67578125,404.67578125,0.009975076500268187,16809984.0,8396800.0,0.0
lstm,1.0,2048.0,2.0,cpu,False,False,False,0.0,relu,533.109375,533.109375,0.03325181139953202,67174400.0,33570816.0,0.0
lstm,1.0,1.0,4.0,cpu,False,False,False,0.0,relu,533.11328125,533.11328125,0.00035883925011148676,96.0,16.0,0.0
lstm,1.0,2.0,4.0,cpu,False,False,False,0.0,relu,533.11328125,533.11328125,0.000407107149658259,256.0,48.0,0.0
lstm,1.0,4.0,4.0,cpu,False,False,False,0.0,relu,533.11328125,533.11328125,0.00041984435010817834,768.0,160.0,0.0
lstm,1.0,8.0,4.0,cpu,False,False,False,0.0,relu,533.11328125,533.11328125,0.0004243392999342177,2560.0,576.0,0.0
lstm,1.0,16.0,4.0,cpu,False,False,False,0.0,relu,533.1171875,533.1171875,0.00043901175013161264,9216.0,2176.0,0.0
lstm,1.0,32.0,4.0,cpu,False,False,False,0.0,relu,533.125,533.125,0.0004573749996779952,34816.0,8448.0,0.0
lstm,1.0,64.0,4.0,cpu,False,False,False,0.0,relu,533.50390625,533.50390625,0.0006286537500272971,135168.0,33280.0,0.0
lstm,1.0,256.0,4.0,cpu,False,False,False,0.0,relu,534.25859375,534.3046875,0.0015050996997160837,2113536.0,526336.0,0.0
lstm,1.0,512.0,4.0,cpu,False,False,False,0.0,relu,346.84375,346.84375,0.00876535320057883,8421376.0,2101248.0,0.0
lstm,1.0,1024.0,4.0,cpu,False,False,False,0.0,relu,413.140625,413.140625,0.01917993344977731,33619968.0,8396800.0,0.0
lstm,1.0,2048.0,4.0,cpu,False,False,False,0.0,relu,541.1484375,541.1484375,0.06564188764969003,134348800.0,33570816.0,0.0
lstm,1.0,1.0,8.0,cpu,False,False,False,0.0,relu,541.1484375,541.1484375,0.0005207378999330103,192.0,16.0,0.0
lstm,1.0,2.0,8.0,cpu,False,False,False,0.0,relu,541.1484375,541.1484375,0.0006213273503817618,512.0,48.0,0.0
lstm,1.0,4.0,8.0,cpu,False,False,False,0.0,relu,541.15234375,541.15234375,0.0006302857997070533,1536.0,160.0,0.0
lstm,1.0,8.0,8.0,cpu,False,False,False,0.0,relu,541.15234375,541.15234375,0.0006468175502959639,5120.0,576.0,0.0
lstm,1.0,16.0,8.0,cpu,False,False,False,0.0,relu,541.15234375,541.15234375,0.0006620027001190465,18432.0,2176.0,0.0
lstm,1.0,32.0,8.0,cpu,False,False,False,0.0,relu,541.15234375,541.15234375,0.0006980718506383709,69632.0,8448.0,0.0
lstm,1.0,64.0,8.0,cpu,False,False,False,0.0,relu,541.1640625,541.1640625,0.0015015976503491401,270336.0,33280.0,0.0
lstm,1.0,256.0,8.0,cpu,False,False,False,0.0,relu,541.1875,541.1875,0.003153060250042472,4227072.0,526336.0,0.0
lstm,1.0,512.0,8.0,cpu,False,False,False,0.0,relu,541.1953125,541.2109375,0.016077246850181838,16842752.0,2101248.0,0.0
lstm,1.0,1024.0,8.0,cpu,False,False,False,0.0,relu,589.23828125,589.23828125,0.034157978849543726,67239936.0,8396800.0,0.0
lstm,1.0,2048.0,8.0,cpu,False,False,False,0.0,relu,458.63671875,458.63671875,0.12015365420011222,268697600.0,33570816.0,0.0
lstm,1.0,1.0,16.0,cpu,False,False,False,0.0,relu,458.63671875,458.63671875,0.0008728237502509728,384.0,16.0,0.0
lstm,1.0,2.0,16.0,cpu,False,False,False,0.0,relu,458.63671875,458.63671875,0.000866441750258673,1024.0,48.0,0.0
lstm,1.0,4.0,16.0,cpu,False,False,False,0.0,relu,458.63671875,458.63671875,0.0008842966002703178,3072.0,160.0,0.0
lstm,1.0,8.0,16.0,cpu,False,False,False,0.0,relu,458.63671875,458.63671875,0.0009592465496098157,10240.0,576.0,0.0
lstm,1.0,16.0,16.0,cpu,False,False,False,0.0,relu,458.63671875,458.63671875,0.0011125099001219497,36864.0,2176.0,0.0
lstm,1.0,32.0,16.0,cpu,False,False,False,0.0,relu,458.63671875,458.63671875,0.001540058699902147,139264.0,8448.0,0.0
lstm,1.0,64.0,16.0,cpu,False,False,False,0.0,relu,458.63671875,458.63671875,0.0015698965500632767,540672.0,33280.0,0.0
lstm,1.0,256.0,16.0,cpu,False,False,False,0.0,relu,460.51171875,460.51171875,0.00482523505052086,8454144.0,526336.0,0.0
lstm,1.0,512.0,16.0,cpu,False,False,False,0.0,relu,476.51171875,476.51171875,0.029791749099968002,33685504.0,2101248.0,0.0
lstm,1.0,1024.0,16.0,cpu,False,False,False,0.0,relu,540.51171875,540.51171875,0.0600827690504957,134479872.0,8396800.0,0.0
lstm,1.0,2048.0,16.0,cpu,False,False,False,0.0,relu,668.51953125,668.51953125,0.2205324485003075,537395200.0,33570816.0,0.0
lstm,1.0,1.0,32.0,cpu,False,False,False,0.0,relu,668.5234375,668.5234375,0.0017655272000411059,768.0,16.0,0.0
lstm,1.0,2.0,32.0,cpu,False,False,False,0.0,relu,330.63671875,330.63671875,0.0019261396002548282,2048.0,48.0,0.0
lstm,1.0,4.0,32.0,cpu,False,False,False,0.0,relu,330.63671875,330.63671875,0.0019844312497298232,6144.0,160.0,0.0
lstm,1.0,8.0,32.0,cpu,False,False,False,0.0,relu,330.63671875,330.63671875,0.0020288104999053756,20480.0,576.0,0.0
lstm,1.0,16.0,32.0,cpu,False,False,False,0.0,relu,330.640625,330.640625,0.002077457799896365,73728.0,2176.0,0.0
lstm,1.0,32.0,32.0,cpu,False,False,False,0.0,relu,330.640625,330.640625,0.0024485827998432796,278528.0,8448.0,0.0
lstm,1.0,64.0,32.0,cpu,False,False,False,0.0,relu,330.640625,330.640625,0.0026956965499266516,1081344.0,33280.0,0.0
lstm,1.0,256.0,32.0,cpu,False,False,False,0.0,relu,332.515625,332.515625,0.007522650350438198,16908288.0,526336.0,0.0
lstm,1.0,512.0,32.0,cpu,False,False,False,0.0,relu,348.515625,348.515625,0.05568141090043355,67371008.0,2101248.0,0.0
lstm,1.0,1024.0,32.0,cpu,False,False,False,0.0,relu,412.515625,412.515625,0.11204272115064669,268959744.0,8396800.0,0.0
lstm,1.0,2048.0,32.0,cpu,False,False,False,0.0,relu,540.4609375,540.5234375,0.39375436019981863,1074790400.0,33570816.0,0.0
lstm,1.0,1.0,64.0,cpu,False,False,False,0.0,relu,540.5234375,540.5234375,0.0028881978498247916,1536.0,16.0,0.0
lstm,1.0,2.0,64.0,cpu,False,False,False,0.0,relu,540.5234375,540.5234375,0.002953269700083183,4096.0,48.0,0.0
lstm,1.0,4.0,64.0,cpu,False,False,False,0.0,relu,540.52734375,540.52734375,0.0029651734497747385,12288.0,160.0,0.0
lstm,1.0,8.0,64.0,cpu,False,False,False,0.0,relu,330.6484375,330.6484375,0.003021924700442469,40960.0,576.0,0.0
lstm,1.0,16.0,64.0,cpu,False,False,False,0.0,relu,330.6484375,330.6484375,0.0030443914998613763,147456.0,2176.0,0.0
lstm,1.0,32.0,64.0,cpu,False,False,False,0.0,relu,330.6484375,330.6484375,0.00329110300008324,557056.0,8448.0,0.0
lstm,1.0,64.0,64.0,cpu,False,False,False,0.0,relu,330.6484375,330.6484375,0.0038026102003641425,2162688.0,33280.0,0.0
lstm,1.0,256.0,64.0,cpu,False,False,False,0.0,relu,332.5234375,332.5234375,0.012212078699667473,33816576.0,526336.0,0.0
lstm,1.0,512.0,64.0,cpu,False,False,False,0.0,relu,348.5234375,348.5234375,0.10823833940012265,134742016.0,2101248.0,0.0
lstm,1.0,1024.0,64.0,cpu,False,False,False,0.0,relu,412.5234375,412.5234375,0.21617515130055837,537919488.0,8396800.0,0.0
lstm,1.0,2048.0,64.0,cpu,False,False,False,0.0,relu,540.4091796875,540.53125,0.7592588340005022,2149580800.0,33570816.0,0.0
lstm,1.0,1.0,128.0,cpu,False,False,False,0.0,relu,540.53125,540.53125,0.005581135550164618,3072.0,16.0,0.0
lstm,1.0,2.0,128.0,cpu,False,False,False,0.0,relu,540.53125,540.53125,0.005621779299690388,8192.0,48.0,0.0
lstm,1.0,4.0,128.0,cpu,False,False,False,0.0,relu,540.53125,540.53125,0.005656766850006534,24576.0,160.0,0.0
lstm,1.0,8.0,128.0,cpu,False,False,False,0.0,relu,540.5390625,540.5390625,0.005733162900287425,81920.0,576.0,0.0
lstm,1.0,16.0,128.0,cpu,False,False,False,0.0,relu,540.54296875,540.54296875,0.005915240699687274,294912.0,2176.0,0.0
lstm,1.0,32.0,128.0,cpu,False,False,False,0.0,relu,330.66015625,330.66015625,0.00635585065028863,1114112.0,8448.0,0.0
lstm,1.0,64.0,128.0,cpu,False,False,False,0.0,relu,330.66015625,330.66015625,0.007384783899760805,4325376.0,33280.0,0.0
lstm,1.0,256.0,128.0,cpu,False,False,False,0.0,relu,332.53515625,332.53515625,0.023323041250114328,67633152.0,526336.0,0.0
lstm,1.0,512.0,128.0,cpu,False,False,False,0.0,relu,348.53515625,348.53515625,0.20505389694953918,269484032.0,2101248.0,0.0
lstm,1.0,1024.0,128.0,cpu,False,False,False,0.0,relu,412.425,412.53515625,0.42428756674999024,1075838976.0,8396800.0,0.0
lstm,1.0,2048.0,128.0,cpu,False,False,False,0.0,relu,540.5045072115385,540.54296875,1.4915392508999503,4299161600.0,33570816.0,0.0
