accelerator,act_fn,avg_memory,batch_size,device,dropout,hidden_dim,latency,macs,max_memory,model,requires_grad,seq_len,total_params,trainable_params,use_torchscript
0.0,relu,2128.80859375,1.0,cpu,0.0,3072.0,0.07082534999935887,37767168.0,2128.87890625,rnn,0.0,2.0,18880512.0,0.0,0.0
0.0,relu,2256.88671875,1.0,cpu,0.0,4096.0,0.24193791674915704,67133440.0,2256.88671875,rnn,0.0,2.0,33562624.0,0.0,0.0
0.0,relu,2256.9609375,1.0,cpu,0.0,1.0,0.0007117038505384699,20.0,2256.9609375,rnn,0.0,4.0,4.0,0.0,0.0
0.0,relu,2256.96484375,1.0,cpu,0.0,2.0,0.0007154877501307055,56.0,2256.96484375,rnn,0.0,4.0,12.0,0.0,0.0
0.0,relu,2256.96484375,1.0,cpu,0.0,4.0,0.0007176909013651313,176.0,2256.96484375,rnn,0.0,4.0,40.0,0.0,0.0
0.0,relu,2056.94921875,1.0,cpu,0.0,8.0,0.0006906202499521898,608.0,2056.94921875,rnn,0.0,4.0,144.0,0.0,0.0
0.0,relu,2056.94921875,1.0,cpu,0.0,16.0,0.0007034277514321731,2240.0,2056.94921875,rnn,0.0,4.0,544.0,0.0,0.0
0.0,relu,2056.94921875,1.0,cpu,0.0,32.0,0.0007153679500333965,8576.0,2056.94921875,rnn,0.0,4.0,2112.0,0.0,0.0
0.0,relu,2056.94921875,1.0,cpu,0.0,64.0,0.0007546939479652793,33536.0,2056.94921875,rnn,0.0,4.0,8320.0,0.0,0.0
0.0,relu,2056.94921875,1.0,cpu,0.0,256.0,0.0018740199011517686,527360.0,2056.94921875,rnn,0.0,4.0,131584.0,0.0,0.0
0.0,relu,2056.94921875,1.0,cpu,0.0,512.0,0.0044503059994895015,2103296.0,2056.94921875,rnn,0.0,4.0,525312.0,0.0,0.0
0.0,relu,2056.94921875,1.0,cpu,0.0,1024.0,0.014307822799310088,8400896.0,2056.94921875,rnn,0.0,4.0,2099200.0,0.0,0.0
0.0,relu,2056.94921875,1.0,cpu,0.0,2048.0,0.05084557124937419,33579008.0,2056.94921875,rnn,0.0,4.0,8392704.0,0.0,0.0
0.0,relu,2128.9627403846152,1.0,cpu,0.0,3072.0,0.11575108739780265,75534336.0,2129.03125,rnn,0.0,4.0,18880512.0,0.0,0.0
0.0,relu,2257.041015625,1.0,cpu,0.0,4096.0,0.3927904265001416,134266880.0,2257.05078125,rnn,0.0,4.0,33562624.0,0.0,0.0
0.0,relu,2257.11328125,1.0,cpu,0.0,1.0,0.0009414748521521688,40.0,2257.11328125,rnn,0.0,8.0,4.0,0.0,0.0
0.0,relu,2257.11328125,1.0,cpu,0.0,2.0,0.0009449931007111444,112.0,2257.11328125,rnn,0.0,8.0,12.0,0.0,0.0
0.0,relu,2257.11328125,1.0,cpu,0.0,4.0,0.0009555036522215232,352.0,2257.11328125,rnn,0.0,8.0,40.0,0.0,0.0
0.0,relu,2057.09765625,1.0,cpu,0.0,8.0,0.0009348679974209515,1216.0,2057.09765625,rnn,0.0,8.0,144.0,0.0,0.0
0.0,relu,2057.09765625,1.0,cpu,0.0,16.0,0.0009476415521930904,4480.0,2057.09765625,rnn,0.0,8.0,544.0,0.0,0.0
0.0,relu,2057.09765625,1.0,cpu,0.0,32.0,0.0009574567986419424,17152.0,2057.09765625,rnn,0.0,8.0,2112.0,0.0,0.0
0.0,relu,2057.09765625,1.0,cpu,0.0,64.0,0.0010415385506348683,67072.0,2057.09765625,rnn,0.0,8.0,8320.0,0.0,0.0
0.0,relu,2059.2046875,1.0,cpu,0.0,256.0,0.0028440471505746245,1054720.0,2059.22265625,rnn,0.0,8.0,131584.0,0.0,0.0
0.0,relu,2059.37578125,1.0,cpu,0.0,512.0,0.007864589200471528,4206592.0,2059.41015625,rnn,0.0,8.0,525312.0,0.0,0.0
0.0,relu,2059.41015625,1.0,cpu,0.0,1024.0,0.02607501359889284,16801792.0,2059.41015625,rnn,0.0,8.0,2099200.0,0.0,0.0
0.0,relu,2075.109375,1.0,cpu,0.0,2048.0,0.10912289365078323,67158016.0,2075.109375,rnn,0.0,8.0,8392704.0,0.0,0.0
0.0,relu,2147.1171875,1.0,cpu,0.0,3072.0,0.2100750929006608,151068672.0,2147.1171875,rnn,0.0,8.0,18880512.0,0.0,0.0
0.0,relu,2275.132421875,1.0,cpu,0.0,4096.0,0.7076747385493946,268533760.0,2275.19921875,rnn,0.0,8.0,33562624.0,0.0,0.0
0.0,relu,2275.1669921875,1.0,cpu,0.0,1.0,0.0015362345991889017,80.0,2275.19921875,rnn,0.0,16.0,4.0,0.0,0.0
0.0,relu,2275.0234375,1.0,cpu,0.0,2.0,0.0014268504484789444,224.0,2275.0234375,rnn,0.0,16.0,12.0,0.0,0.0
0.0,relu,2275.0234375,1.0,cpu,0.0,4.0,0.0014075924496864901,704.0,2275.0234375,rnn,0.0,16.0,40.0,0.0,0.0
0.0,relu,2075.0078125,1.0,cpu,0.0,8.0,0.0013876234501367436,2432.0,2075.0078125,rnn,0.0,16.0,144.0,0.0,0.0
0.0,relu,2075.0078125,1.0,cpu,0.0,16.0,0.001390271951095201,8960.0,2075.0078125,rnn,0.0,16.0,544.0,0.0,0.0
0.0,relu,2075.0078125,1.0,cpu,0.0,32.0,0.0014513350994093345,34304.0,2075.0078125,rnn,0.0,16.0,2112.0,0.0,0.0
0.0,relu,2075.0078125,1.0,cpu,0.0,64.0,0.0016292018495732918,134144.0,2075.0078125,rnn,0.0,16.0,8320.0,0.0,0.0
0.0,relu,2075.021875,1.0,cpu,0.0,256.0,0.004539942549308762,2109440.0,2075.0234375,rnn,0.0,16.0,131584.0,0.0,0.0
0.0,relu,2075.0234375,1.0,cpu,0.0,512.0,0.010853432447765954,8413184.0,2075.0234375,rnn,0.0,16.0,525312.0,0.0,0.0
0.0,relu,2075.0234375,1.0,cpu,0.0,1024.0,0.047728565501165575,33603584.0,2075.0234375,rnn,0.0,16.0,2099200.0,0.0,0.0
0.0,relu,2075.0234375,1.0,cpu,0.0,2048.0,0.2042870060511632,134316032.0,2075.0234375,rnn,0.0,16.0,8392704.0,0.0,0.0
0.0,relu,2147.039620535714,1.0,cpu,0.0,3072.0,0.3952296752016992,302137344.0,2147.04296875,rnn,0.0,16.0,18880512.0,0.0,0.0
0.0,relu,2275.05078125,1.0,cpu,0.0,4096.0,1.3190890722500626,537067520.0,2275.05078125,rnn,0.0,16.0,33562624.0,0.0,0.0
0.0,relu,2275.05078125,1.0,cpu,0.0,1.0,0.0022823945997515692,160.0,2275.05078125,rnn,0.0,32.0,4.0,0.0,0.0
0.0,relu,2275.03515625,1.0,cpu,0.0,2.0,0.0022967177006648853,448.0,2275.03515625,rnn,0.0,32.0,12.0,0.0,0.0
0.0,relu,2275.03515625,1.0,cpu,0.0,4.0,0.0023524267016910017,1408.0,2275.03515625,rnn,0.0,32.0,40.0,0.0,0.0
0.0,relu,2075.01953125,1.0,cpu,0.0,8.0,0.002299303648760542,4864.0,2075.01953125,rnn,0.0,32.0,144.0,0.0,0.0
0.0,relu,2075.01953125,1.0,cpu,0.0,16.0,0.0023127673513954504,17920.0,2075.01953125,rnn,0.0,32.0,544.0,0.0,0.0
0.0,relu,2075.0234375,1.0,cpu,0.0,32.0,0.0024170680990209803,68608.0,2075.0234375,rnn,0.0,32.0,2112.0,0.0,0.0
0.0,relu,2075.0234375,1.0,cpu,0.0,64.0,0.002711303447722457,268288.0,2075.0234375,rnn,0.0,32.0,8320.0,0.0,0.0
0.0,relu,2075.0390625,1.0,cpu,0.0,256.0,0.008823343049152754,4218880.0,2075.0390625,rnn,0.0,32.0,131584.0,0.0,0.0
0.0,relu,2075.0390625,1.0,cpu,0.0,512.0,0.01948287999839522,16826368.0,2075.0390625,rnn,0.0,32.0,525312.0,0.0,0.0
