model,batch_size,hidden_dim,seq_len,device,accelerator,requires_grad,use_torchscript,dropout,act_fn,avg_memory,max_memory,latency,macs,total_params,trainable_params
feedforward,1.0,8.0,128.0,cpu,0.0,0.0,0.0,,relu,287.3515625,287.3515625,0.0004220687493216,0.0,0.0,0.0
feedforward,1.0,16.0,128.0,cpu,0.0,0.0,0.0,,relu,287.50390625,287.50390625,0.0005690742487786,0.0,0.0,0.0
feedforward,1.0,32.0,128.0,cpu,0.0,0.0,0.0,,relu,287.50390625,287.50390625,0.0004477126989513,0.0,0.0,0.0
feedforward,1.0,64.0,128.0,cpu,0.0,0.0,0.0,,relu,287.50390625,287.50390625,0.0005981634982163,0.0,0.0,0.0
feedforward,1.0,256.0,128.0,cpu,0.0,0.0,0.0,,relu,287.50390625,287.50390625,0.0021944477019133,0.0,0.0,0.0
feedforward,1.0,512.0,128.0,cpu,0.0,0.0,0.0,,relu,287.53125,287.53125,0.0071084950497606,0.0,0.0,0.0
feedforward,1.0,1024.0,128.0,cpu,0.0,0.0,0.0,,relu,294.92578125,294.92578125,0.0264248419494833,0.0,0.0,0.0
feedforward,1.0,2048.0,128.0,cpu,0.0,0.0,0.0,,relu,331.03515625,331.03515625,0.1088244929997017,0.0,0.0,0.0
feedforward,1.0,3072.0,128.0,cpu,0.0,0.0,0.0,,relu,374.7625,381.1015625,0.2738701514987042,0.0,0.0,0.0
feedforward,1.0,4096.0,128.0,cpu,0.0,0.0,0.0,,relu,462.2057291666667,475.0546875,0.4553863375011133,0.0,0.0,0.0
rnn,1.0,1.0,1.0,cpu,False,False,False,0.0,relu,207.0703125,207.0703125,0.0002455592009937,5.0,4.0,0.0
rnn,1.0,2.0,1.0,cpu,False,False,False,0.0,relu,210.6875,210.6875,0.0003338038019137,14.0,12.0,0.0
rnn,1.0,4.0,1.0,cpu,False,False,False,0.0,relu,210.72265625,210.72265625,0.0003214002994354,44.0,40.0,0.0
rnn,1.0,8.0,1.0,cpu,False,False,False,0.0,relu,210.73046875,210.73046875,0.000354577449616,152.0,144.0,0.0
rnn,1.0,16.0,1.0,cpu,False,False,False,0.0,relu,210.79296875,210.79296875,0.00035157284874,560.0,544.0,0.0
rnn,1.0,32.0,1.0,cpu,False,False,False,0.0,relu,210.8125,210.8125,0.0003642994503024,2144.0,2112.0,0.0
rnn,1.0,64.0,1.0,cpu,False,False,False,0.0,relu,210.8671875,210.8671875,0.0003679327492136,8384.0,8320.0,0.0
rnn,1.0,256.0,1.0,cpu,False,False,False,0.0,relu,211.99609375,211.99609375,0.0008583418501075,131840.0,131584.0,0.0
rnn,1.0,512.0,1.0,cpu,False,False,False,0.0,relu,216.0380859375,216.0390625,0.0022572863003006,525824.0,525312.0,0.0
rnn,1.0,1024.0,1.0,cpu,False,False,False,0.0,relu,224.15283203125,224.15625,0.0064614797011017,2100224.0,2099200.0,0.0
rnn,1.0,2048.0,1.0,cpu,False,False,False,0.0,relu,256.1859375,256.21484375,0.0242131214472465,8394752.0,8392704.0,0.0
rnn,1.0,3072.0,1.0,cpu,False,False,False,0.0,relu,328.3828125,328.3828125,0.0452953566506039,18883584.0,18880512.0,0.0
rnn,1.0,4096.0,1.0,cpu,False,False,False,0.0,relu,456.27734375,456.27734375,0.1154969640512717,33566720.0,33562624.0,0.0
rnn,1.0,1.0,2.0,cpu,False,False,False,0.0,relu,456.27734375,456.27734375,0.0007500791485654,10.0,4.0,0.0
rnn,1.0,2.0,2.0,cpu,False,False,False,0.0,relu,456.27734375,456.27734375,0.0007718222506809,28.0,12.0,0.0
rnn,1.0,4.0,2.0,cpu,False,False,False,0.0,relu,456.28125,456.28125,0.0007891728018876,88.0,40.0,0.0
rnn,1.0,8.0,2.0,cpu,False,False,False,0.0,relu,456.28515625,456.28515625,0.0008056446997215,304.0,144.0,0.0
rnn,1.0,16.0,2.0,cpu,False,False,False,0.0,relu,216.26171875,216.26171875,0.000404598750174,1120.0,544.0,0.0
rnn,1.0,32.0,2.0,cpu,False,False,False,0.0,relu,216.26171875,216.26171875,0.0003720113512827,4288.0,2112.0,0.0
rnn,1.0,64.0,2.0,cpu,False,False,False,0.0,relu,216.26171875,216.26171875,0.0004108680499484,16768.0,8320.0,0.0
rnn,1.0,256.0,2.0,cpu,False,False,False,0.0,relu,216.46875,216.46875,0.0010275719512719,263680.0,131584.0,0.0
rnn,1.0,512.0,2.0,cpu,False,False,False,0.0,relu,216.96484375,216.96484375,0.0033371368481311,1051648.0,525312.0,0.0
rnn,1.0,1024.0,2.0,cpu,False,False,False,0.0,relu,232.7421875,232.7421875,0.009440952152363,4200448.0,2099200.0,0.0
