avg_memory,img_size,in_channel,input_size,kernel_size,latency,macs,max_memory,out_channel,stride,total_params,trainable_params
638.5625,28,128,"torch.Size([1, 128, 28, 28])",1,0.000265766750089824,6472704,638.5625,64,1,8256,0
638.5703125,56,128,"torch.Size([1, 128, 56, 56])",1,0.000639374349702848,25890816,638.5703125,64,1,8256,0
638.578125,112,128,"torch.Size([1, 128, 112, 112])",1,0.00272009205000359,103563264,638.578125,64,1,8256,0
687.4609375,224,128,"torch.Size([1, 128, 224, 224])",1,0.0145722173001559,414253056,687.4609375,64,1,8256,0
711.8046875,7,128,"torch.Size([1, 128, 7, 7])",1,4.34112502261996E-05,132096,711.8046875,64,2,8256,0
711.99609375,14,128,"torch.Size([1, 128, 14, 14])",1,0.000112132549838861,404544,711.99609375,64,2,8256,0
663.14453125,28,128,"torch.Size([1, 128, 28, 28])",1,0.00015749805024825,1618176,663.14453125,64,2,8256,0
663.16796875,56,128,"torch.Size([1, 128, 56, 56])",1,0.000355228949774755,6472704,663.16796875,64,2,8256,0
663.19140625,112,128,"torch.Size([1, 128, 112, 112])",1,0.00151221424966934,25890816,663.19140625,64,2,8256,0
703.837239583334,224,128,"torch.Size([1, 128, 224, 224])",1,0.00770525369953248,103563264,712.58984375,64,2,8256,0
687.6640625,7,128,"torch.Size([1, 128, 7, 7])",1,4.18850497226231E-05,33024,687.6640625,64,5,8256,0
687.73046875,14,128,"torch.Size([1, 128, 14, 14])",1,0.000149234699347289,74304,687.73046875,64,5,8256,0
687.73828125,28,128,"torch.Size([1, 128, 28, 28])",1,0.000134446500305785,297216,687.73828125,64,5,8256,0
687.74609375,56,128,"torch.Size([1, 128, 56, 56])",1,0.000250070900074206,1188864,687.74609375,64,5,8256,0
687.75390625,112,128,"torch.Size([1, 128, 112, 112])",1,0.000901442149915965,4367424,687.75390625,64,5,8256,0
761.13671875,224,128,"torch.Size([1, 128, 224, 224])",1,0.00479554800040205,16718400,761.13671875,64,5,8256,0
736.76171875,7,128,"torch.Size([1, 128, 7, 7])",3,0.000177843349956675,1844800,736.76171875,64,1,73792,0
736.77734375,14,128,"torch.Size([1, 128, 14, 14])",3,0.000460935800219886,10626048,736.77734375,64,1,73792,0
736.79296875,28,128,"torch.Size([1, 128, 28, 28])",3,0.00159427519974997,49883392,736.79296875,64,1,73792,0
736.80078125,56,128,"torch.Size([1, 128, 56, 56])",3,0.00545329679953284,215177472,736.80078125,64,1,73792,0
736.81640625,112,128,"torch.Size([1, 128, 112, 112])",3,0.0197333714495471,892883200,736.81640625,64,1,73792,0
810.19921875,224,128,"torch.Size([1, 128, 224, 224])",3,0.0788516016997164,3636764928,810.19921875,64,1,73792,0
785.82421875,7,128,"torch.Size([1, 128, 7, 7])",3,0.000149122650327627,664128,785.82421875,64,2,73792,0
785.83203125,14,128,"torch.Size([1, 128, 14, 14])",3,0.000210738450550707,2656512,785.83203125,64,2,73792,0
785.84765625,28,128,"torch.Size([1, 128, 28, 28])",3,0.000568133749766275,12470848,785.84765625,64,2,73792,0
785.85546875,56,128,"torch.Size([1, 128, 56, 56])",3,0.00166013179987203,53794368,785.85546875,64,2,73792,0
785.87109375,112,128,"torch.Size([1, 128, 112, 112])",3,0.00569906560049276,223220800,785.87109375,64,2,73792,0
859.25390625,224,128,"torch.Size([1, 128, 224, 224])",3,0.0235757900001772,909191232,859.25390625,64,2,73792,0
859.25390625,7,128,"torch.Size([1, 128, 7, 7])",3,7.95552499766927E-05,73792,859.25390625,64,5,73792,0
859.26171875,14,128,"torch.Size([1, 128, 14, 14])",3,0.000154910499986727,664128,859.26171875,64,5,73792,0
859.26953125,28,128,"torch.Size([1, 128, 28, 28])",3,0.000251378549728543,2656512,859.26953125,64,5,73792,0
859.28515625,56,128,"torch.Size([1, 128, 56, 56])",3,0.000572001399996225,8928832,859.28515625,64,5,73792,0
859.30078125,112,128,"torch.Size([1, 128, 112, 112])",3,0.00213244410042535,35715328,859.30078125,64,5,73792,0
859.30859375,224,128,"torch.Size([1, 128, 224, 224])",3,0.00883837455039611,149428800,859.30859375,64,5,73792,0
859.31640625,7,128,"torch.Size([1, 128, 7, 7])",1,5.54824495338835E-05,809088,859.31640625,128,1,16512,0
859.328125,14,128,"torch.Size([1, 128, 14, 14])",1,0.000150460649456363,3236352,859.328125,128,1,16512,0
859.3359375,28,128,"torch.Size([1, 128, 28, 28])",1,0.00047313090035459,12945408,859.3359375,128,1,16512,0
859.34375,56,128,"torch.Size([1, 128, 56, 56])",1,0.00141015169938328,51781632,859.34375,128,1,16512,0
859.3515625,112,128,"torch.Size([1, 128, 112, 112])",1,0.00589293369994266,207126528,859.3515625,128,1,16512,0
903.237630208334,224,128,"torch.Size([1, 128, 224, 224])",1,0.0224686991998169,828506112,928.02734375,128,1,16512,0
834.92578125,7,128,"torch.Size([1, 128, 7, 7])",1,4.81288996525109E-05,264192,834.92578125,128,2,16512,0
835.01953125,14,128,"torch.Size([1, 128, 14, 14])",1,0.000121550800395198,809088,835.01953125,128,2,16512,0
835.04296875,28,128,"torch.Size([1, 128, 28, 28])",1,0.000228266650083242,3236352,835.04296875,128,2,16512,0
835.06640625,56,128,"torch.Size([1, 128, 56, 56])",1,0.000601016299333423,12945408,835.06640625,128,2,16512,0
835.08984375,112,128,"torch.Size([1, 128, 112, 112])",1,0.00239791334970505,51781632,835.08984375,128,2,16512,0
883.98828125,224,128,"torch.Size([1, 128, 224, 224])",1,0.0101988930000516,207126528,883.98828125,128,2,16512,0
883.98828125,7,128,"torch.Size([1, 128, 7, 7])",1,3.92680005461443E-05,66048,883.98828125,128,5,16512,0
884.00390625,14,128,"torch.Size([1, 128, 14, 14])",1,0.000106477649387671,148608,884.00390625,128,5,16512,0
884.01171875,28,128,"torch.Size([1, 128, 28, 28])",1,0.000152957999671344,594432,884.01171875,128,5,16512,0
884.01953125,56,128,"torch.Size([1, 128, 56, 56])",1,0.000385286900564097,2377728,884.01953125,128,5,16512,0
884.02734375,112,128,"torch.Size([1, 128, 112, 112])",1,0.00102459629997611,8734848,884.02734375,128,5,16512,0
884.03515625,224,128,"torch.Size([1, 128, 224, 224])",1,0.00507397429973935,33436800,884.03515625,128,5,16512,0
884.03515625,7,128,"torch.Size([1, 128, 7, 7])",3,0.000235678449826082,3689600,884.03515625,128,1,147584,0
884.05078125,14,128,"torch.Size([1, 128, 14, 14])",3,0.000718276499537751,21252096,884.05078125,128,1,147584,0
884.06640625,28,128,"torch.Size([1, 128, 28, 28])",3,0.00300227045008796,99766784,884.06640625,128,1,147584,0
884.07421875,56,128,"torch.Size([1, 128, 56, 56])",3,0.00996399715004372,430354944,884.07421875,128,1,147584,0
884.08984375,112,128,"torch.Size([1, 128, 112, 112])",3,0.0388988651000545,1785766400,884.08984375,128,1,147584,0
884.09765625,224,128,"torch.Size([1, 128, 224, 224])",3,0.154149284899904,7273529856,884.09765625,128,1,147584,0
884.09765625,7,128,"torch.Size([1, 128, 7, 7])",3,0.000157387449871749,1328256,884.09765625,128,2,147584,0
884.10546875,14,128,"torch.Size([1, 128, 14, 14])",3,0.000328983250074089,5313024,884.10546875,128,2,147584,0
884.12109375,28,128,"torch.Size([1, 128, 28, 28])",3,0.000976452800387051,24941696,884.12109375,128,2,147584,0
884.12890625,56,128,"torch.Size([1, 128, 56, 56])",3,0.00253076564986259,107588736,884.12890625,128,2,147584,0
884.14453125,112,128,"torch.Size([1, 128, 112, 112])",3,0.0119267654001305,446441600,884.14453125,128,2,147584,0
884.15234375,224,128,"torch.Size([1, 128, 224, 224])",3,0.0439782007000758,1818382464,884.15234375,128,2,147584,0
884.15234375,7,128,"torch.Size([1, 128, 7, 7])",3,8.45348498842213E-05,147584,884.15234375,128,5,147584,0
884.16015625,14,128,"torch.Size([1, 128, 14, 14])",3,0.000237939349608496,1328256,884.16015625,128,5,147584,0
884.16796875,28,128,"torch.Size([1, 128, 28, 28])",3,0.000377342449792195,5313024,884.16796875,128,5,147584,0
884.18359375,56,128,"torch.Size([1, 128, 56, 56])",3,0.000909263249923242,17857664,884.18359375,128,5,147584,0
884.19921875,112,128,"torch.Size([1, 128, 112, 112])",3,0.00256482314944151,71430656,884.19921875,128,5,147584,0
884.2109375,224,128,"torch.Size([1, 128, 224, 224])",3,0.0127189776503656,298857600,884.2109375,128,5,147584,0
884.2109375,7,128,"torch.Size([1, 128, 7, 7])",1,8.50398500915617E-05,1618176,884.2109375,256,1,33024,0
884.22265625,14,128,"torch.Size([1, 128, 14, 14])",1,0.000266731100418838,6472704,884.22265625,256,1,33024,0
884.23046875,28,128,"torch.Size([1, 128, 28, 28])",1,0.000995054499799153,25890816,884.23046875,256,1,33024,0
884.23828125,56,128,"torch.Size([1, 128, 56, 56])",1,0.0023793154003215,103563264,884.23828125,256,1,33024,0
884.24609375,112,128,"torch.Size([1, 128, 112, 112])",1,0.0104877536999993,414253056,884.24609375,256,1,33024,0
952.586495535715,224,128,"torch.Size([1, 128, 224, 224])",1,0.057741524749872,1657012224,1008.140625,256,1,33024,0
884.1640625,7,128,"torch.Size([1, 128, 7, 7])",1,5.26729003468063E-05,528384,884.1640625,256,2,33024,0
884.2890625,14,128,"torch.Size([1, 128, 14, 14])",1,0.000176748300145846,1618176,884.2890625,256,2,33024,0
884.296875,28,128,"torch.Size([1, 128, 28, 28])",1,0.000342741049826145,6472704,884.296875,256,2,33024,0
884.3046875,56,128,"torch.Size([1, 128, 56, 56])",1,0.000924532800127054,25890816,884.3046875,256,2,33024,0
884.3046875,112,128,"torch.Size([1, 128, 112, 112])",1,0.00348330609995173,103563264,884.3046875,256,2,33024,0
884.3046875,224,128,"torch.Size([1, 128, 224, 224])",1,0.0149221692001447,414253056,884.3046875,256,2,33024,0
884.3046875,7,128,"torch.Size([1, 128, 7, 7])",1,5.10610501805786E-05,132096,884.3046875,256,5,33024,0
884.2734375,14,128,"torch.Size([1, 128, 14, 14])",1,0.000132453150581568,297216,884.2734375,256,5,33024,0
884.2734375,28,128,"torch.Size([1, 128, 28, 28])",1,0.00024386709992541,1188864,884.2734375,256,5,33024,0
884.2734375,56,128,"torch.Size([1, 128, 56, 56])",1,0.000539114700222854,4755456,884.2734375,256,5,33024,0
884.2734375,112,128,"torch.Size([1, 128, 112, 112])",1,0.00143562090015621,17469696,884.2734375,256,5,33024,0
884.2734375,224,128,"torch.Size([1, 128, 224, 224])",1,0.00691503420021036,66873600,884.2734375,256,5,33024,0
884.27734375,7,128,"torch.Size([1, 128, 7, 7])",3,0.00038678679993609,7379200,884.27734375,256,1,295168,0
884.26953125,14,128,"torch.Size([1, 128, 14, 14])",3,0.00127808265024214,42504192,884.26953125,256,1,295168,0
884.27734375,28,128,"torch.Size([1, 128, 28, 28])",3,0.00501442960012355,199533568,884.27734375,256,1,295168,0
884.26953125,56,128,"torch.Size([1, 128, 56, 56])",3,0.0199299396997958,860709888,884.26953125,256,1,295168,0
884.27734375,112,128,"torch.Size([1, 128, 112, 112])",3,0.0791932095002267,3571532800,884.27734375,256,1,295168,0
956.171274038462,224,128,"torch.Size([1, 128, 224, 224])",3,0.352339980599936,14547059712,996.14453125,256,1,295168,0
884.264322916667,7,128,"torch.Size([1, 128, 7, 7])",3,0.000241409400041448,2656512,884.26953125,256,2,295168,0
884.26953125,14,128,"torch.Size([1, 128, 14, 14])",3,0.000633662349719088,10626048,884.26953125,256,2,295168,0
884.26953125,28,128,"torch.Size([1, 128, 28, 28])",3,0.00179179214974283,49883392,884.26953125,256,2,295168,0
884.26953125,56,128,"torch.Size([1, 128, 56, 56])",3,0.00521077829980641,215177472,884.26953125,256,2,295168,0
884.27734375,112,128,"torch.Size([1, 128, 112, 112])",3,0.0216845511000429,892883200,884.27734375,256,2,295168,0
884.26953125,224,128,"torch.Size([1, 128, 224, 224])",3,0.086538246049895,3636764928,884.26953125,256,2,295168,0
884.26953125,7,128,"torch.Size([1, 128, 7, 7])",3,0.000106845200207317,295168,884.26953125,256,5,295168,0
884.26171875,14,128,"torch.Size([1, 128, 14, 14])",3,0.000347885150404181,2656512,884.26171875,256,5,295168,0
884.26171875,28,128,"torch.Size([1, 128, 28, 28])",3,0.000793963699834421,10626048,884.26171875,256,5,295168,0
884.26953125,56,128,"torch.Size([1, 128, 56, 56])",3,0.00149239099991973,35715328,884.26953125,256,5,295168,0
884.26953125,112,128,"torch.Size([1, 128, 112, 112])",3,0.00492352494984516,142861312,884.26953125,256,5,295168,0
884.26171875,224,128,"torch.Size([1, 128, 224, 224])",3,0.0212912770497496,597715200,884.26171875,256,5,295168,0
884.26171875,7,128,"torch.Size([1, 128, 7, 7])",1,0.000189021950063761,3236352,884.26171875,512,1,66048,0
884.25,14,128,"torch.Size([1, 128, 14, 14])",1,0.000407249899581075,12945408,884.25,512,1,66048,0
884.24609375,28,128,"torch.Size([1, 128, 28, 28])",1,0.00120901949994732,51781632,884.24609375,512,1,66048,0
884.2421875,56,128,"torch.Size([1, 128, 56, 56])",1,0.00493693299940787,207126528,884.2421875,512,1,66048,0
884.23828125,112,128,"torch.Size([1, 128, 112, 112])",1,0.0210741376002261,828506112,884.23828125,512,1,66048,0
1032.0390625,224,128,"torch.Size([1, 128, 224, 224])",1,0.121079084950179,3314024448,1143.63671875,512,1,66048,0
884.001302083333,7,128,"torch.Size([1, 128, 7, 7])",1,7.60192000598181E-05,1056768,884.08203125,512,2,66048,0
884.234375,14,128,"torch.Size([1, 128, 14, 14])",1,0.00020030880041304,3236352,884.234375,512,2,66048,0
884.25,28,128,"torch.Size([1, 128, 28, 28])",1,0.000507081049727276,12945408,884.25,512,2,66048,0
884.265625,56,128,"torch.Size([1, 128, 56, 56])",1,0.00141545719961869,51781632,884.265625,512,2,66048,0
884.28125,112,128,"torch.Size([1, 128, 112, 112])",1,0.00621870745017077,207126528,884.28125,512,2,66048,0
918.37890625,224,128,"torch.Size([1, 128, 224, 224])",1,0.0255113821498526,828506112,932.8515625,512,2,66048,0
908.60546875,7,128,"torch.Size([1, 128, 7, 7])",1,6.8989450664958E-05,264192,908.60546875,512,5,66048,0
859.91015625,14,128,"torch.Size([1, 128, 14, 14])",1,0.000202136699954281,594432,859.91015625,512,5,66048,0
859.90625,28,128,"torch.Size([1, 128, 28, 28])",1,0.000365618299838388,2377728,859.90625,512,5,66048,0
859.90234375,56,128,"torch.Size([1, 128, 56, 56])",1,0.000825226050073979,9510912,859.90234375,512,5,66048,0
859.8984375,112,128,"torch.Size([1, 128, 112, 112])",1,0.00221129330020631,34939392,859.8984375,512,5,66048,0
859.8984375,224,128,"torch.Size([1, 128, 224, 224])",1,0.00896468339997227,133747200,859.8984375,512,5,66048,0
859.8984375,7,128,"torch.Size([1, 128, 7, 7])",3,0.000866223599587102,14758400,859.8984375,512,1,590336,0
859.89453125,14,128,"torch.Size([1, 128, 14, 14])",3,0.00268592110005557,85008384,859.89453125,512,1,590336,0
859.8984375,28,128,"torch.Size([1, 128, 28, 28])",3,0.00997658204942127,399067136,859.8984375,512,1,590336,0
859.890625,56,128,"torch.Size([1, 128, 56, 56])",3,0.036768582300283,1721419776,859.890625,512,1,590336,0
859.89453125,112,128,"torch.Size([1, 128, 112, 112])",3,0.148298293300468,7143065600,859.89453125,512,1,590336,0
909.04375,224,128,"torch.Size([1, 128, 224, 224])",3,0.672775395350618,29094119424,955.7890625,512,1,590336,0
859.89453125,7,128,"torch.Size([1, 128, 7, 7])",3,0.000384409799880814,5313024,859.89453125,512,2,590336,0
859.890625,14,128,"torch.Size([1, 128, 14, 14])",3,0.00120557050031493,21252096,859.890625,512,2,590336,0
859.890625,28,128,"torch.Size([1, 128, 28, 28])",3,0.00279481385005056,99766784,859.890625,512,2,590336,0
859.87890625,56,128,"torch.Size([1, 128, 56, 56])",3,0.0106837348503177,430354944,859.87890625,512,2,590336,0
859.87109375,112,128,"torch.Size([1, 128, 112, 112])",3,0.0416939087997889,1785766400,859.87109375,512,2,590336,0
859.85546875,224,128,"torch.Size([1, 128, 224, 224])",3,0.168677782300074,7273529856,859.85546875,512,2,590336,0
859.85546875,7,128,"torch.Size([1, 128, 7, 7])",3,0.000143571099761175,590336,859.85546875,512,5,590336,0
859.83984375,14,128,"torch.Size([1, 128, 14, 14])",3,0.000662940449547022,5313024,859.83984375,512,5,590336,0
859.83203125,28,128,"torch.Size([1, 128, 28, 28])",3,0.00103668834999553,21252096,859.83203125,512,5,590336,0
859.83984375,56,128,"torch.Size([1, 128, 56, 56])",3,0.0023510166000051,71430656,859.83984375,512,5,590336,0
859.84765625,112,128,"torch.Size([1, 128, 112, 112])",3,0.00832387015034328,285722624,859.84765625,512,5,590336,0
859.84765625,224,128,"torch.Size([1, 128, 224, 224])",3,0.0379155073496804,1195430400,859.84765625,512,5,590336,0
859.8515625,7,128,"torch.Size([1, 128, 7, 7])",1,0.000297294100164436,6472704,859.8515625,1024,1,132096,0
859.85546875,14,128,"torch.Size([1, 128, 14, 14])",1,0.00070402404962806,25890816,859.85546875,1024,1,132096,0
859.859375,28,128,"torch.Size([1, 128, 28, 28])",1,0.002337319849903,103563264,859.859375,1024,1,132096,0
859.859375,56,128,"torch.Size([1, 128, 56, 56])",1,0.0101642001500295,414253056,859.859375,1024,1,132096,0
929.253348214286,112,128,"torch.Size([1, 128, 112, 112])",1,0.0570558266495936,1657012224,980.22265625,1024,1,132096,0
1180.54268973214,224,128,"torch.Size([1, 128, 224, 224])",1,0.229932054899837,6628048896,1409.59375,1024,1,132096,0
859.796875,7,128,"torch.Size([1, 128, 7, 7])",1,0.000153806500020437,2113536,859.796875,1024,2,132096,0
859.87109375,14,128,"torch.Size([1, 128, 14, 14])",1,0.000283998750091996,6472704,859.87109375,1024,2,132096,0
859.87890625,28,128,"torch.Size([1, 128, 28, 28])",1,0.000758752050023759,25890816,859.87890625,1024,2,132096,0
859.89453125,56,128,"torch.Size([1, 128, 56, 56])",1,0.00273605854963535,103563264,859.89453125,1024,2,132096,0
859.90234375,112,128,"torch.Size([1, 128, 112, 112])",1,0.011994169549871,414253056,859.90234375,1024,2,132096,0
929.68359375,224,128,"torch.Size([1, 128, 224, 224])",1,0.0862600749998819,1657012224,995.9453125,1024,2,132096,0
860.35546875,7,128,"torch.Size([1, 128, 7, 7])",1,0.000110132000554586,528384,860.35546875,1024,5,132096,0
860.40625,14,128,"torch.Size([1, 128, 14, 14])",1,0.000594805650325725,1188864,860.40625,1024,5,132096,0
860.3984375,28,128,"torch.Size([1, 128, 28, 28])",1,0.00062405624994426,4755456,860.3984375,1024,5,132096,0
860.3984375,56,128,"torch.Size([1, 128, 56, 56])",1,0.00129553259976092,19021824,860.3984375,1024,5,132096,0
860.3984375,112,128,"torch.Size([1, 128, 112, 112])",1,0.00350038445030805,69878784,860.3984375,1024,5,132096,0
860.39453125,224,128,"torch.Size([1, 128, 224, 224])",1,0.0139860683499137,267494400,860.39453125,1024,5,132096,0
860.39453125,7,128,"torch.Size([1, 128, 7, 7])",3,0.00128654770014691,29516800,860.39453125,1024,1,1180672,0
860.37109375,14,128,"torch.Size([1, 128, 14, 14])",3,0.00548367090013926,170016768,860.37109375,1024,1,1180672,0
860.36328125,28,128,"torch.Size([1, 128, 28, 28])",3,0.018995364500006,798134272,860.36328125,1024,1,1180672,0
860.34765625,56,128,"torch.Size([1, 128, 56, 56])",3,0.0729010199494951,3442839552,860.34765625,1024,1,1180672,0
934.647235576923,112,128,"torch.Size([1, 128, 112, 112])",3,0.331365590500354,14286131200,996.4765625,1024,1,1180672,0
993.575892857143,224,128,"torch.Size([1, 128, 224, 224])",3,1.32224378315004,58188238848,1216.28125,1024,1,1180672,0
860.33984375,7,128,"torch.Size([1, 128, 7, 7])",3,0.000634748599986779,10626048,860.33984375,1024,2,1180672,0
860.33984375,14,128,"torch.Size([1, 128, 14, 14])",3,0.00198566539984313,42504192,860.33984375,1024,2,1180672,0
860.34765625,28,128,"torch.Size([1, 128, 28, 28])",3,0.0055459825998696,199533568,860.34765625,1024,2,1180672,0
860.34765625,56,128,"torch.Size([1, 128, 56, 56])",3,0.0200005049504398,860709888,860.34765625,1024,2,1180672,0
860.35546875,112,128,"torch.Size([1, 128, 112, 112])",3,0.0888794370999676,3571532800,860.35546875,1024,2,1180672,0
932.5546875,224,128,"torch.Size([1, 128, 224, 224])",3,0.36485505610035,14547059712,972.828125,1024,2,1180672,0
860.203125,7,128,"torch.Size([1, 128, 7, 7])",3,0.000301071650028462,1180672,860.203125,1024,5,1180672,0
860.34765625,14,128,"torch.Size([1, 128, 14, 14])",3,0.00133984929998405,10626048,860.34765625,1024,5,1180672,0
860.33984375,28,128,"torch.Size([1, 128, 28, 28])",3,0.00226370645032148,42504192,860.33984375,1024,5,1180672,0
860.34765625,56,128,"torch.Size([1, 128, 56, 56])",3,0.00457205744969542,142861312,860.34765625,1024,5,1180672,0
860.34765625,112,128,"torch.Size([1, 128, 112, 112])",3,0.0151994040497812,571445248,860.34765625,1024,5,1180672,0
860.3515625,224,128,"torch.Size([1, 128, 224, 224])",3,0.0718188874998305,2390860800,860.3515625,1024,5,1180672,0
860.3515625,7,256,"torch.Size([1, 256, 7, 7])",1,4.77455498185009E-05,402976,860.3515625,32,1,8224,0
860.34765625,14,256,"torch.Size([1, 256, 14, 14])",1,8.76807505846955E-05,1611904,860.34765625,32,1,8224,0
860.3515625,28,256,"torch.Size([1, 256, 28, 28])",1,0.000248505250056041,6447616,860.3515625,32,1,8224,0
860.3515625,56,256,"torch.Size([1, 256, 56, 56])",1,0.000786432049790164,25790464,860.3515625,32,1,8224,0
860.34765625,112,256,"torch.Size([1, 256, 112, 112])",1,0.00305250669989619,103161856,860.34765625,32,1,8224,0
919.15234375,224,256,"torch.Size([1, 256, 224, 224])",1,0.0127581151500635,412647424,958.35546875,32,1,8224,0
860.34765625,7,256,"torch.Size([1, 256, 7, 7])",1,5.41520501428749E-05,131584,860.34765625,32,2,8224,0
860.359375,14,256,"torch.Size([1, 256, 14, 14])",1,0.000123511499987217,402976,860.359375,32,2,8224,0
860.36328125,28,256,"torch.Size([1, 256, 28, 28])",1,0.000206111649458762,1611904,860.36328125,32,2,8224,0
860.35546875,56,256,"torch.Size([1, 256, 56, 56])",1,0.000612773100147024,6447616,860.35546875,32,2,8224,0
860.34765625,112,256,"torch.Size([1, 256, 112, 112])",1,0.00280817314996966,25790464,860.34765625,32,2,8224,0
931.048697916667,224,256,"torch.Size([1, 256, 224, 224])",1,0.0313824977005425,103161856,959.35546875,32,2,8224,0
860.31640625,7,256,"torch.Size([1, 256, 7, 7])",1,8.3276550139999E-05,32896,860.31640625,32,5,8224,0
860.34765625,14,256,"torch.Size([1, 256, 14, 14])",1,0.000114039600157412,74016,860.34765625,32,5,8224,0
860.34765625,28,256,"torch.Size([1, 256, 28, 28])",1,0.000273641150124604,296064,860.34765625,32,5,8224,0
860.34765625,56,256,"torch.Size([1, 256, 56, 56])",1,0.000578908050374593,1184256,860.34765625,32,5,8224,0
860.34765625,112,256,"torch.Size([1, 256, 112, 112])",1,0.00182771690015215,4350496,860.34765625,32,5,8224,0
926.419921875,224,256,"torch.Size([1, 256, 224, 224])",1,0.0279439693498716,16653600,958.00390625,32,5,8224,0
860.359375,7,256,"torch.Size([1, 256, 7, 7])",3,0.000259103400458116,1844000,860.359375,32,1,73760,0
860.3515625,14,256,"torch.Size([1, 256, 14, 14])",3,0.000446940199617529,10621440,860.3515625,32,1,73760,0
860.35546875,28,256,"torch.Size([1, 256, 28, 28])",3,0.00156974415003788,49861760,860.35546875,32,1,73760,0
860.3515625,56,256,"torch.Size([1, 256, 56, 56])",3,0.0052390832999663,215084160,860.3515625,32,1,73760,0
860.35546875,112,256,"torch.Size([1, 256, 112, 112])",3,0.0210287560003053,892496000,860.35546875,32,1,73760,0
938.1572265625,224,256,"torch.Size([1, 256, 224, 224])",3,0.101880844250263,3635187840,958.359375,32,1,73760,0
860.3515625,7,256,"torch.Size([1, 256, 7, 7])",3,0.000218533400038723,663840,860.3515625,32,2,73760,0
860.34765625,14,256,"torch.Size([1, 256, 14, 14])",3,0.000198682549671503,2655360,860.34765625,32,2,73760,0
860.35546875,28,256,"torch.Size([1, 256, 28, 28])",3,0.000502959499863209,12465440,860.35546875,32,2,73760,0
860.3515625,56,256,"torch.Size([1, 256, 56, 56])",3,0.00159352390037384,53771040,860.3515625,32,2,73760,0
860.3515625,112,256,"torch.Size([1, 256, 112, 112])",3,0.00692947304996778,223124000,860.3515625,32,2,73760,0
928.825,224,256,"torch.Size([1, 256, 224, 224])",3,0.0433273758004361,908796960,958.35546875,32,2,73760,0
860.31640625,7,256,"torch.Size([1, 256, 7, 7])",3,0.000114437599404482,73760,860.31640625,32,5,73760,0
860.34765625,14,256,"torch.Size([1, 256, 14, 14])",3,0.000157889649563003,663840,860.34765625,32,5,73760,0
860.34375,28,256,"torch.Size([1, 256, 28, 28])",3,0.000339559399435529,2655360,860.34375,32,5,73760,0
860.34375,56,256,"torch.Size([1, 256, 56, 56])",3,0.000661642899649451,8924960,860.34375,32,5,73760,0
860.33984375,112,256,"torch.Size([1, 256, 112, 112])",3,0.00278704430020298,35699840,860.33984375,32,5,73760,0
931.923483455882,224,256,"torch.Size([1, 256, 224, 224])",3,0.031017335550132,149364000,958.29296875,32,5,73760,0
860.14453125,7,256,"torch.Size([1, 256, 7, 7])",1,6.31056995189283E-05,805952,860.14453125,64,1,16448,0
860.3125,14,256,"torch.Size([1, 256, 14, 14])",1,0.000135425299959024,3223808,860.3125,64,1,16448,0
860.30859375,28,256,"torch.Size([1, 256, 28, 28])",1,0.000450541300233454,12895232,860.30859375,64,1,16448,0
860.3046875,56,256,"torch.Size([1, 256, 56, 56])",1,0.00112484350029263,51580928,860.3046875,64,1,16448,0
860.30078125,112,256,"torch.Size([1, 256, 112, 112])",1,0.00556334909997531,206323712,860.30078125,64,1,16448,0
922.10546875,224,256,"torch.Size([1, 256, 224, 224])",1,0.0232750000497617,825294848,958.3125,64,1,16448,0
860.23046875,7,256,"torch.Size([1, 256, 7, 7])",1,7.68370497098658E-05,263168,860.23046875,64,2,16448,0
860.3203125,14,256,"torch.Size([1, 256, 14, 14])",1,0.000168356249923818,805952,860.3203125,64,2,16448,0
860.3359375,28,256,"torch.Size([1, 256, 28, 28])",1,0.000310042449564207,3223808,860.3359375,64,2,16448,0
860.3515625,56,256,"torch.Size([1, 256, 56, 56])",1,0.000643164149369113,12895232,860.3515625,64,2,16448,0
860.3671875,112,256,"torch.Size([1, 256, 112, 112])",1,0.00325043144985102,51580928,860.3671875,64,2,16448,0
931.145263671875,224,256,"torch.Size([1, 256, 224, 224])",1,0.0342729926996981,206323712,959.3828125,64,2,16448,0
860.23828125,7,256,"torch.Size([1, 256, 7, 7])",1,4.83093499497045E-05,65792,860.23828125,64,5,16448,0
860.375,14,256,"torch.Size([1, 256, 14, 14])",1,0.000121487249998609,148032,860.375,64,5,16448,0
860.3671875,28,256,"torch.Size([1, 256, 28, 28])",1,0.000212518600164913,592128,860.3671875,64,5,16448,0
860.3671875,56,256,"torch.Size([1, 256, 56, 56])",1,0.000463460249739001,2368512,860.3671875,64,5,16448,0
860.359375,112,256,"torch.Size([1, 256, 112, 112])",1,0.00186563780007418,8700992,860.359375,64,5,16448,0
928.694661458334,224,256,"torch.Size([1, 256, 224, 224])",1,0.0296430449001491,33307200,958.1171875,64,5,16448,0
860.36328125,7,256,"torch.Size([1, 256, 7, 7])",3,0.000284560700674774,3688000,860.36328125,64,1,147520,0
860.35546875,14,256,"torch.Size([1, 256, 14, 14])",3,0.000772516000142787,21242880,860.35546875,64,1,147520,0
860.36328125,28,256,"torch.Size([1, 256, 28, 28])",3,0.00230481280013919,99723520,860.36328125,64,1,147520,0
860.36328125,56,256,"torch.Size([1, 256, 56, 56])",3,0.0121907024506072,430168320,860.36328125,64,1,147520,0
