macs,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,<class 'torch.nn.modules.linear.Linear'>_macs,total_nn_calls,<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.linear.Linear'>_calls,total_params,trainable_params,latency,avg_memory,max_memory,batch_size,input_size,model_config,device_config,model,platform,device,device_idx,num_threads,iters,use_cuda,use_channels_last,use_fp16,use_jit,use_tensorrt,use_ipex,use_dquant,results_dir,exp_name,act_fn,dropout,randomized_text,requires_grad,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs,<class 'torch.nn.modules.activation.Softmax'>_calls,<class 'torch.nn.modules.activation.Softmax'>_macs,<class 'torch.nn.modules.conv.Conv1d'>_calls,<class 'torch.nn.modules.conv.Conv1d'>_macs
20959150080.0,19167633408.0,0.0,,81920000.0,141.0,52.0,1.0,,1.0,3504872.0,3504872.0,5.427747964859008e-07,15133835264.0,15133835264.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,mobilenet_v2,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,52.0,1709596672.0,,,,,35.0,0.0,,,,,,,,
41918300160.0,38335266816.0,0.0,,163840000.0,141.0,52.0,1.0,,1.0,3504872.0,3504872.0,4.999339580535888e-07,16572481536.0,16572481536.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,mobilenet_v2,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,52.0,3419193344.0,,,,,35.0,0.0,,,,,,,,
4288184320.0,4228431872.0,,,2048000.0,126.0,53.0,,,1.0,25028904.0,25028904.0,6.176531314849854e-07,13827309568.0,13827309568.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,resnext50_32x4d,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,53.0,57602048.0,1.0,102400.0,,,17.0,0.0,1.0,0.0,,,,,,
8576368640.0,8456863744.0,,,4096000.0,126.0,53.0,,,1.0,25028904.0,25028904.0,6.902962923049927e-07,13940555776.0,13940555776.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,resnext50_32x4d,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,53.0,115204096.0,1.0,204800.0,,,17.0,0.0,1.0,0.0,,,,,,
17152737280.0,16913727488.0,,,8192000.0,126.0,53.0,,,1.0,25028904.0,25028904.0,5.148351192474365e-07,13940555776.0,13940555776.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,resnext50_32x4d,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,53.0,230408192.0,1.0,409600.0,,,17.0,0.0,1.0,0.0,,,,,,
34305474560.0,33827454976.0,,,16384000.0,126.0,53.0,,,1.0,25028904.0,25028904.0,5.286186933517456e-07,14022344704.0,14022344704.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,resnext50_32x4d,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,53.0,460816384.0,1.0,819200.0,,,17.0,0.0,1.0,0.0,,,,,,
68610949120.0,67654909952.0,,,32768000.0,126.0,53.0,,,1.0,25028904.0,25028904.0,5.219131708145141e-07,14188019712.0,14188019712.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,resnext50_32x4d,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,53.0,921632768.0,1.0,1638400.0,,,17.0,0.0,1.0,0.0,,,,,,
137221898240.0,135309819904.0,,,65536000.0,126.0,53.0,,,1.0,25028904.0,25028904.0,5.207955837249756e-07,14496301056.0,14496301056.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,resnext50_32x4d,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,53.0,1843265536.0,1.0,3276800.0,,,17.0,0.0,1.0,0.0,,,,,,
274443796480.0,270619639808.0,,,131072000.0,126.0,53.0,,,1.0,25028904.0,25028904.0,5.342066287994385e-07,15112863744.0,15112863744.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,resnext50_32x4d,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,53.0,3686531072.0,1.0,6553600.0,,,17.0,0.0,1.0,0.0,,,,,,
548887592960.0,541239279616.0,,,262144000.0,126.0,53.0,,,1.0,25028904.0,25028904.0,5.226582288742066e-07,16348086272.0,16348086272.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,resnext50_32x4d,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,53.0,7373062144.0,1.0,13107200.0,,,17.0,0.0,1.0,0.0,,,,,,
11455725568.0,11395973120.0,,,2048000.0,126.0,53.0,,,1.0,68883240.0,68883240.0,6.340444087982177e-07,14198505472.0,14198505472.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,wide_resnet50_2,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,53.0,57602048.0,1.0,102400.0,,,17.0,0.0,1.0,0.0,,,,,,
22911451136.0,22791946240.0,,,4096000.0,126.0,53.0,,,1.0,68883240.0,68883240.0,6.038695573806762e-07,14460649472.0,14460649472.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,wide_resnet50_2,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,53.0,115204096.0,1.0,204800.0,,,17.0,0.0,1.0,0.0,,,,,,
45822902272.0,45583892480.0,,,8192000.0,126.0,53.0,,,1.0,68883240.0,68883240.0,5.096197128295899e-07,14460649472.0,14460649472.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,wide_resnet50_2,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,53.0,230408192.0,1.0,409600.0,,,17.0,0.0,1.0,0.0,,,,,,
91645804544.0,91167784960.0,,,16384000.0,126.0,53.0,,,1.0,68883240.0,68883240.0,5.066394805908203e-07,14460649472.0,14460649472.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,wide_resnet50_2,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,53.0,460816384.0,1.0,819200.0,,,17.0,0.0,1.0,0.0,,,,,,
183291609088.0,182335569920.0,,,32768000.0,126.0,53.0,,,1.0,68883240.0,68883240.0,5.099922418594361e-07,15081406464.0,15081406464.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,wide_resnet50_2,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,53.0,921632768.0,1.0,1638400.0,,,17.0,0.0,1.0,0.0,,,,,,
366583218176.0,364671139840.0,,,65536000.0,126.0,53.0,,,1.0,68883240.0,68883240.0,5.092471837997436e-07,15316287488.0,15316287488.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,wide_resnet50_2,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,53.0,1843265536.0,1.0,3276800.0,,,17.0,0.0,1.0,0.0,,,,,,
733166436352.0,729342279680.0,,,131072000.0,126.0,53.0,,,1.0,68883240.0,68883240.0,5.148351192474365e-07,16452943872.0,16452943872.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,wide_resnet50_2,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,53.0,3686531072.0,1.0,6553600.0,,,17.0,0.0,1.0,0.0,,,,,,
1466332872704.0,1458684559360.0,,,262144000.0,126.0,53.0,,,1.0,68883240.0,68883240.0,5.230307579040528e-07,18313117696.0,18313117696.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,wide_resnet50_2,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,53.0,7373062144.0,1.0,13107200.0,,,17.0,0.0,1.0,0.0,,,,,,
336242432.0,313135872.0,0.0,,1280000.0,141.0,52.0,1.0,,1.0,4383312.0,4383312.0,6.161630153656006e-07,13724549120.0,13724549120.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,mnasnet,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,52.0,21826560.0,,,,,35.0,0.0,,,,,,,,
672484864.0,626271744.0,0.0,,2560000.0,141.0,52.0,1.0,,1.0,4383312.0,4383312.0,6.981194019317627e-07,13753909248.0,13753909248.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,mnasnet,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,52.0,43653120.0,,,,,35.0,0.0,,,,,,,,
1344969728.0,1252543488.0,0.0,,5120000.0,141.0,52.0,1.0,,1.0,4383312.0,4383312.0,7.063150405883789e-07,13753909248.0,13753909248.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,mnasnet,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,52.0,87306240.0,,,,,35.0,0.0,,,,,,,,
2689939456.0,2505086976.0,0.0,,10240000.0,141.0,52.0,1.0,,1.0,4383312.0,4383312.0,7.245689630508423e-07,13810532352.0,13810532352.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,mnasnet,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,52.0,174612480.0,,,,,35.0,0.0,,,,,,,,
5379878912.0,5010173952.0,0.0,,20480000.0,141.0,52.0,1.0,,1.0,4383312.0,4383312.0,6.262212991714477e-07,13944750080.0,13944750080.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,mnasnet,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,52.0,349224960.0,,,,,35.0,0.0,,,,,,,,
10759757824.0,10020347904.0,0.0,,40960000.0,141.0,52.0,1.0,,1.0,4383312.0,4383312.0,6.284564733505249e-07,14204796928.0,14204796928.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,mnasnet,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,52.0,698449920.0,,,,,35.0,0.0,,,,,,,,
21519515648.0,20040695808.0,0.0,,81920000.0,141.0,52.0,1.0,,1.0,4383312.0,4383312.0,5.159527063369751e-07,14729084928.0,14729084928.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,mnasnet,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,52.0,1396899840.0,,,,,35.0,0.0,,,,,,,,
43039031296.0,40081391616.0,0.0,,163840000.0,141.0,52.0,1.0,,1.0,4383312.0,4383312.0,5.234032869338989e-07,15756689408.0,15756689408.0,"[1, 2, 4, 8, 16, 32, 64, 128]",[224],config/models/vision.yaml,config/devices/cuda.yaml,mnasnet,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,52.0,2793799680.0,,,,,35.0,0.0,,,,,,,,
10882056192.0,,0.0,9830400.0,10872225792.0,135.0,,37.0,25.0,73.0,109482240.0,109482240.0,6.619840860366821e-07,13900709888.0,13900709888.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,bert,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
21764112384.0,,0.0,19660800.0,21744451584.0,135.0,,37.0,25.0,73.0,109482240.0,109482240.0,6.616115570068359e-07,14374666240.0,14374666240.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,bert,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
43528224768.0,,0.0,39321600.0,43488903168.0,135.0,,37.0,25.0,73.0,109482240.0,109482240.0,6.575137376785278e-07,14374666240.0,14374666240.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,bert,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
87056449536.0,,0.0,78643200.0,86977806336.0,135.0,,37.0,25.0,73.0,109482240.0,109482240.0,6.601214408874511e-07,14374666240.0,14374666240.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,bert,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
174112899072.0,,0.0,157286400.0,173955612672.0,135.0,,37.0,25.0,73.0,109482240.0,109482240.0,6.489455699920654e-07,14752153600.0,14752153600.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,bert,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
348225798144.0,,0.0,314572800.0,347911225344.0,135.0,,37.0,25.0,73.0,109482240.0,109482240.0,5.502253770828247e-07,14802485248.0,14802485248.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,bert,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
5440929792.0,,0.0,5111808.0,5435817984.0,62.0,,13.0,13.0,36.0,66362880.0,66362880.0,2.1182000637054444e-06,13690994688.0,13690994688.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,distilbert,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
10881859584.0,,0.0,10223616.0,10871635968.0,62.0,,13.0,13.0,36.0,66362880.0,66362880.0,9.171664714813232e-07,13976207360.0,13976207360.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,distilbert,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
21763719168.0,,0.0,20447232.0,21743271936.0,62.0,,13.0,13.0,36.0,66362880.0,66362880.0,6.526708602905273e-07,13976207360.0,13976207360.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,distilbert,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
43527438336.0,,0.0,40894464.0,43486543872.0,62.0,,13.0,13.0,36.0,66362880.0,66362880.0,6.824731826782226e-07,13976207360.0,13976207360.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,distilbert,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
87054876672.0,,0.0,81788928.0,86973087744.0,62.0,,13.0,13.0,36.0,66362880.0,66362880.0,6.951391696929931e-07,13976207360.0,13976207360.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,distilbert,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
174109753344.0,,0.0,163577856.0,173946175488.0,62.0,,13.0,13.0,36.0,66362880.0,66362880.0,6.854534149169922e-07,14026539008.0,14026539008.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,distilbert,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
8274444288.0,,0.0,7471104.0,8266973184.0,174.0,,61.0,29.0,84.0,130973184.0,130973184.0,1.345574855804443e-06,13995081728.0,13995081728.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,funnel_transformer,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
16548888576.0,,0.0,14942208.0,16533946368.0,174.0,,61.0,29.0,84.0,130973184.0,130973184.0,6.515532732009888e-07,14575992832.0,14575992832.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,funnel_transformer,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
33097777152.0,,0.0,29884416.0,33067892736.0,174.0,,61.0,29.0,84.0,130973184.0,130973184.0,6.575137376785278e-07,14575992832.0,14575992832.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,funnel_transformer,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
66195554304.0,,0.0,59768832.0,66135785472.0,174.0,,61.0,29.0,84.0,130973184.0,130973184.0,6.590038537979126e-07,14575992832.0,14575992832.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,funnel_transformer,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
132391108608.0,,0.0,119537664.0,132271570944.0,174.0,,61.0,29.0,84.0,130973184.0,130973184.0,6.433576345443725e-07,14601158656.0,14601158656.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,funnel_transformer,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
264782217216.0,,0.0,239075328.0,264543141888.0,174.0,,61.0,29.0,84.0,130973184.0,130973184.0,6.612390279769897e-07,14802485248.0,14802485248.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,funnel_transformer,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
9988341760.0,,0.0,9502720.0,9978839040.0,15.0,,4.0,3.0,8.0,11683584.0,11683584.0,6.429851055145263e-07,13466599424.0,13466599424.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,albert,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
19976683520.0,,0.0,19005440.0,19957678080.0,15.0,,4.0,3.0,8.0,11683584.0,11683584.0,6.373971700668335e-07,13529513984.0,13529513984.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,albert,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
39953367040.0,,0.0,38010880.0,39915356160.0,15.0,,4.0,3.0,8.0,11683584.0,11683584.0,6.280839443206787e-07,13529513984.0,13529513984.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,albert,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
79906734080.0,,0.0,76021760.0,79830712320.0,15.0,,4.0,3.0,8.0,11683584.0,11683584.0,6.504356861114502e-07,13579845632.0,13579845632.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,albert,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
159813468160.0,,0.0,152043520.0,159661424640.0,15.0,,4.0,3.0,8.0,11683584.0,11683584.0,7.677823305130005e-07,13680508928.0,13680508928.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,albert,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
319626936320.0,,0.0,304087040.0,319322849280.0,15.0,,4.0,3.0,8.0,11683584.0,11683584.0,6.336718797683716e-07,13881835520.0,13881835520.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,albert,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
43526455296.0,,0.0,39321600.0,43487133696.0,159.0,,25.0,25.0,109.0,148659456.0,148659456.0,8.918344974517822e-07,14133493760.0,14133493760.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,longformer,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
87052910592.0,,0.0,78643200.0,86974267392.0,159.0,,25.0,25.0,109.0,148659456.0,148659456.0,6.437301635742188e-07,14710210560.0,14710210560.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,longformer,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
174105821184.0,,0.0,157286400.0,173948534784.0,159.0,,25.0,25.0,109.0,148659456.0,148659456.0,5.394220352172852e-07,14840233984.0,14840233984.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,longformer,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
348211642368.0,,0.0,314572800.0,347897069568.0,159.0,,25.0,25.0,109.0,148659456.0,148659456.0,5.342066287994385e-07,15513419776.0,15513419776.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,longformer,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
696423284736.0,,0.0,629145600.0,695794139136.0,159.0,,25.0,25.0,109.0,148659456.0,148659456.0,5.248934030532837e-07,16629104640.0,16629104640.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,longformer,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
1392846569472.0,,0.0,1258291200.0,1391588278272.0,159.0,,25.0,25.0,109.0,148659456.0,148659456.0,5.558133125305175e-07,18852085760.0,18852085760.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,longformer,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
2592079872.0,,0.0,,2592079872.0,410.0,,49.0,,361.0,24581888.0,24581888.0,1.6443431377410888e-06,13508542464.0,13508542464.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,mobile_bert,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
5184159744.0,,0.0,,5184159744.0,410.0,,49.0,,361.0,24581888.0,24581888.0,8.568167686462402e-07,13609205760.0,13609205760.0,"[1, 2, 4, 8, 16, 32]",[128],config/models/transformers.yaml,config/devices/cuda.yaml,mobile_bert,herron_gpu,cuda,0.0,1.0,10.0,False,False,False,True,False,False,False,experiments/pretrained,pretrained-torchscript,relu,,True,False,,,,,,,,,,,,,,,,
