<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
,,26.0,52411172864.0,1.0,10880000.0,1679818752.0,64.0,224.0,1.0503979865461588e-06,52422052864.0,1679818752.0,squeezenet,57.0,1248424.0,1248424.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,104822345728.0,1.0,21760000.0,2097152000.0,128.0,224.0,1.0568008292466402e-06,104844105728.0,2097152000.0,squeezenet,57.0,1248424.0,1248424.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,13.0,15346630656.0,1.0,50176.0,2436890624.0,1.0,224.0,8.703034836798907e-07,15470314496.0,2436890624.0,vgg16,39.0,138357544.0,138357544.0,,,15.0,0.0,3.0,123633664.0,5.0,0.0,2.0,0.0,,
,,13.0,30693261312.0,1.0,100352.0,3024093184.0,2.0,224.0,1.0263989679515365e-06,30940628992.0,3024093184.0,vgg16,39.0,138357544.0,138357544.0,,,15.0,0.0,3.0,247267328.0,5.0,0.0,2.0,0.0,,
,,13.0,61386522624.0,1.0,200704.0,3655335936.0,4.0,224.0,8.680974133312702e-07,61881257984.0,3655335936.0,vgg16,39.0,138357544.0,138357544.0,,,15.0,0.0,3.0,494534656.0,5.0,0.0,2.0,0.0,,
,,13.0,122773045248.0,1.0,401408.0,4318035968.0,8.0,224.0,8.773000445216894e-07,123762515968.0,4318035968.0,vgg16,39.0,138357544.0,138357544.0,,,15.0,0.0,3.0,989069312.0,5.0,0.0,2.0,0.0,,
,,13.0,245546090496.0,1.0,802816.0,5119148032.0,16.0,224.0,8.634990081191063e-07,247525031936.0,5119148032.0,vgg16,39.0,138357544.0,138357544.0,,,15.0,0.0,3.0,1978138624.0,5.0,0.0,2.0,0.0,,
,,13.0,491092180992.0,1.0,1605632.0,7046430720.0,32.0,224.0,8.848030120134353e-07,495050063872.0,7046430720.0,vgg16,39.0,138357544.0,138357544.0,,,15.0,0.0,3.0,3956277248.0,5.0,0.0,2.0,0.0,,
161.0,117656448.0,160.0,7725699072.0,,,1543503872.0,1.0,224.0,9.699026122689247e-07,7845841056.0,1543503872.0,densenet,486.0,28681000.0,28681000.0,,,160.0,0.0,1.0,2208000.0,1.0,0.0,,,3.0,277536.0
161.0,235312896.0,160.0,15451398144.0,,,1669332992.0,2.0,224.0,8.302973583340645e-07,15691682112.0,1669332992.0,densenet,486.0,28681000.0,28681000.0,,,160.0,0.0,1.0,4416000.0,1.0,0.0,,,3.0,555072.0
161.0,470625792.0,160.0,30902796288.0,,,1814036480.0,4.0,224.0,1.2308999430388213e-06,31383364224.0,1814036480.0,densenet,486.0,28681000.0,28681000.0,,,160.0,0.0,1.0,8832000.0,1.0,0.0,,,3.0,1110144.0
161.0,941251584.0,160.0,61805592576.0,,,1994391552.0,8.0,224.0,8.211995009332895e-07,62766728448.0,1994391552.0,densenet,486.0,28681000.0,28681000.0,,,160.0,0.0,1.0,17664000.0,1.0,0.0,,,3.0,2220288.0
161.0,1882503168.0,160.0,123611185152.0,,,2220883968.0,16.0,224.0,8.37002880871296e-07,125533456896.0,2220883968.0,densenet,486.0,28681000.0,28681000.0,,,160.0,0.0,1.0,35328000.0,1.0,0.0,,,3.0,4440576.0
161.0,3765006336.0,160.0,247222370304.0,,,2581594112.0,32.0,224.0,8.126022294163704e-07,251066913792.0,2581594112.0,densenet,486.0,28681000.0,28681000.0,,,160.0,0.0,1.0,70656000.0,1.0,0.0,,,3.0,8881152.0
161.0,7530012672.0,160.0,494444740608.0,,,3160408064.0,64.0,224.0,8.306989911943674e-07,502133827584.0,3160408064.0,densenet,486.0,28681000.0,28681000.0,,,160.0,0.0,1.0,141312000.0,1.0,0.0,,,3.0,17762304.0
161.0,15060025344.0,160.0,988889481216.0,,,4190109696.0,128.0,224.0,9.76503361016512e-07,1004267655168.0,4190109696.0,densenet,486.0,28681000.0,28681000.0,,,160.0,0.0,1.0,282624000.0,1.0,0.0,,,3.0,35524608.0
