<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.linear.Linear'>_macs,accelerator,act_fn,avg_memory,batch_size,dropout,input_format,input_size,latency,macs,max_memory,model,num_layers,requires_grad,total_params,trainable_params,use_dquant,use_torchscript
0.0,268435456.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 128, 1024)",0.007198075700216577,268435456.0,336.16015625,feedforward,1.0,0.0,1049600.0,0.0,0.0,0.0
0.0,1073741824.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 128, 2048)",0.025792277399887098,1073741824.0,336.16015625,feedforward,1.0,0.0,4196352.0,0.0,0.0,0.0
0.0,2415919104.0,0.0,relu,372.1640625,2.0,,bsh,"(2, 128, 3072)",0.06642584149994946,2415919104.0,372.1640625,feedforward,1.0,0.0,9440256.0,0.0,0.0,0.0
0.0,4294967296.0,0.0,relu,436.16796875,2.0,,bsh,"(2, 128, 4096)",0.1041229063001083,4294967296.0,436.16796875,feedforward,1.0,0.0,16781312.0,0.0,0.0,0.0
0.0,512.0,0.0,relu,436.16796875,2.0,,bsh,"(2, 256, 1)",2.049550021183677e-05,512.0,436.16796875,feedforward,1.0,0.0,2.0,0.0,0.0,0.0
0.0,2048.0,0.0,relu,436.16796875,2.0,,bsh,"(2, 256, 2)",2.5420399833819828e-05,2048.0,436.16796875,feedforward,1.0,0.0,6.0,0.0,0.0,0.0
0.0,8192.0,0.0,relu,436.16796875,2.0,,bsh,"(2, 256, 4)",2.403619982942473e-05,8192.0,436.16796875,feedforward,1.0,0.0,20.0,0.0,0.0,0.0
0.0,32768.0,0.0,relu,436.16796875,2.0,,bsh,"(2, 256, 8)",2.694340000743978e-05,32768.0,436.16796875,feedforward,1.0,0.0,72.0,0.0,0.0,0.0
0.0,131072.0,0.0,relu,436.16796875,2.0,,bsh,"(2, 256, 16)",3.460280022409279e-05,131072.0,436.16796875,feedforward,1.0,0.0,272.0,0.0,0.0,0.0
0.0,524288.0,0.0,relu,436.16796875,2.0,,bsh,"(2, 256, 32)",5.8353799977339806e-05,524288.0,436.16796875,feedforward,1.0,0.0,1056.0,0.0,0.0,0.0
0.0,2097152.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 256, 64)",0.00019284439986222424,2097152.0,336.16015625,feedforward,1.0,0.0,4160.0,0.0,0.0,0.0
0.0,33554432.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 256, 256)",0.0008841811999445781,33554432.0,336.16015625,feedforward,1.0,0.0,65792.0,0.0,0.0,0.0
0.0,134217728.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 256, 512)",0.0052246767001634,134217728.0,336.16015625,feedforward,1.0,0.0,262656.0,0.0,0.0,0.0
0.0,536870912.0,0.0,relu,336.16015625,2.0,,bsh,"(2, 256, 1024)",0.012343137399875559,536870912.0,336.16015625,feedforward,1.0,0.0,1049600.0,0.0,0.0,0.0
0.0,2147483648.0,0.0,relu,356.76953125,2.0,,bsh,"(2, 256, 2048)",0.0524205884001276,2147483648.0,359.81640625,feedforward,1.0,0.0,4196352.0,0.0,0.0,0.0
0.0,4831838208.0,0.0,relu,402.95926339285717,2.0,,bsh,"(2, 256, 3072)",0.11470969420006441,4831838208.0,407.73046875,feedforward,1.0,0.0,9440256.0,0.0,0.0,0.0
0.0,8589934592.0,0.0,relu,484.7926432291667,2.0,,bsh,"(2, 256, 4096)",0.22464686130006156,8589934592.0,491.6640625,feedforward,1.0,0.0,16781312.0,0.0,0.0,0.0
0.0,1024.0,0.0,relu,444.29296875,2.0,,bsh,"(2, 512, 1)",2.1422799909487368e-05,1024.0,444.29296875,feedforward,1.0,0.0,2.0,0.0,0.0,0.0
0.0,4096.0,0.0,relu,344.28515625,2.0,,bsh,"(2, 512, 2)",6.753960005880799e-05,4096.0,344.28515625,feedforward,1.0,0.0,6.0,0.0,0.0,0.0
0.0,16384.0,0.0,relu,344.28515625,2.0,,bsh,"(2, 512, 4)",4.84440999571234e-05,16384.0,344.28515625,feedforward,1.0,0.0,20.0,0.0,0.0,0.0
0.0,65536.0,0.0,relu,344.28515625,2.0,,bsh,"(2, 512, 8)",4.2914300138363615e-05,65536.0,344.28515625,feedforward,1.0,0.0,72.0,0.0,0.0,0.0
0.0,262144.0,0.0,relu,344.28515625,2.0,,bsh,"(2, 512, 16)",4.954569994879421e-05,262144.0,344.28515625,feedforward,1.0,0.0,272.0,0.0,0.0,0.0
0.0,1048576.0,0.0,relu,344.28515625,2.0,,bsh,"(2, 512, 32)",7.588320004288107e-05,1048576.0,344.28515625,feedforward,1.0,0.0,1056.0,0.0,0.0,0.0
0.0,4194304.0,0.0,relu,344.28515625,2.0,,bsh,"(2, 512, 64)",0.0001896044999739388,4194304.0,344.28515625,feedforward,1.0,0.0,4160.0,0.0,0.0,0.0
0.0,67108864.0,0.0,relu,344.47265625,2.0,,bsh,"(2, 512, 256)",0.0039991002999158805,67108864.0,344.47265625,feedforward,1.0,0.0,65792.0,0.0,0.0,0.0
0.0,268435456.0,0.0,relu,344.47265625,2.0,,bsh,"(2, 512, 512)",0.009615138300068793,268435456.0,344.47265625,feedforward,1.0,0.0,262656.0,0.0,0.0,0.0
0.0,1073741824.0,0.0,relu,345.0,2.0,,bsh,"(2, 512, 1024)",0.02696314219974738,1073741824.0,345.0,feedforward,1.0,0.0,1049600.0,0.0,0.0,0.0
0.0,4294967296.0,0.0,relu,377.71440972222223,2.0,,bsh,"(2, 512, 2048)",0.10096515539989923,4294967296.0,384.4296875,feedforward,1.0,0.0,4196352.0,0.0,0.0,0.0
0.0,9663676416.0,0.0,relu,445.77193509615387,2.0,,bsh,"(2, 512, 3072)",0.23249792090027768,9663676416.0,456.53515625,feedforward,1.0,0.0,9440256.0,0.0,0.0,0.0
0.0,17179869184.0,0.0,relu,532.87890625,2.0,,bsh,"(2, 512, 4096)",0.4235988713000552,17179869184.0,532.87890625,feedforward,1.0,0.0,16781312.0,0.0,0.0,0.0
0.0,4.0,0.0,relu,437.00390625,4.0,,bsh,"(4, 1, 1)",1.9512899962137452e-05,4.0,437.00390625,feedforward,1.0,0.0,2.0,0.0,0.0,0.0
0.0,16.0,0.0,relu,437.00390625,4.0,,bsh,"(4, 1, 2)",2.0431200027815066e-05,16.0,437.00390625,feedforward,1.0,0.0,6.0,0.0,0.0,0.0
0.0,64.0,0.0,relu,437.00390625,4.0,,bsh,"(4, 1, 4)",1.9279299885965882e-05,64.0,437.00390625,feedforward,1.0,0.0,20.0,0.0,0.0,0.0
0.0,256.0,0.0,relu,437.00390625,4.0,,bsh,"(4, 1, 8)",2.1283100068103522e-05,256.0,437.00390625,feedforward,1.0,0.0,72.0,0.0,0.0,0.0
0.0,1024.0,0.0,relu,337.0,4.0,,bsh,"(4, 1, 16)",2.088450019073207e-05,1024.0,337.0,feedforward,1.0,0.0,272.0,0.0,0.0,0.0
0.0,4096.0,0.0,relu,337.0,4.0,,bsh,"(4, 1, 32)",1.9975900067947804e-05,4096.0,337.0,feedforward,1.0,0.0,1056.0,0.0,0.0,0.0
0.0,16384.0,0.0,relu,337.0,4.0,,bsh,"(4, 1, 64)",2.010530006373301e-05,16384.0,337.0,feedforward,1.0,0.0,4160.0,0.0,0.0,0.0
0.0,262144.0,0.0,relu,337.0,4.0,,bsh,"(4, 1, 256)",3.899719995388295e-05,262144.0,337.0,feedforward,1.0,0.0,65792.0,0.0,0.0,0.0
0.0,1048576.0,0.0,relu,337.0,4.0,,bsh,"(4, 1, 512)",8.365120011148975e-05,1048576.0,337.0,feedforward,1.0,0.0,262656.0,0.0,0.0,0.0
0.0,4194304.0,0.0,relu,337.0,4.0,,bsh,"(4, 1, 1024)",0.00032013169984566046,4194304.0,337.0,feedforward,1.0,0.0,1049600.0,0.0,0.0,0.0
0.0,16777216.0,0.0,relu,337.0,4.0,,bsh,"(4, 1, 2048)",0.00268466380002792,16777216.0,337.0,feedforward,1.0,0.0,4196352.0,0.0,0.0,0.0
0.0,37748736.0,0.0,relu,373.00390625,4.0,,bsh,"(4, 1, 3072)",0.004468574799830094,37748736.0,373.00390625,feedforward,1.0,0.0,9440256.0,0.0,0.0,0.0
0.0,67108864.0,0.0,relu,401.00390625,4.0,,bsh,"(4, 1, 4096)",0.009270815600029892,67108864.0,401.00390625,feedforward,1.0,0.0,16781312.0,0.0,0.0,0.0
0.0,8.0,0.0,relu,401.00390625,4.0,,bsh,"(4, 2, 1)",2.2112800070317463e-05,8.0,401.00390625,feedforward,1.0,0.0,2.0,0.0,0.0,0.0
0.0,32.0,0.0,relu,401.00390625,4.0,,bsh,"(4, 2, 2)",2.197169997089077e-05,32.0,401.00390625,feedforward,1.0,0.0,6.0,0.0,0.0,0.0
0.0,128.0,0.0,relu,401.00390625,4.0,,bsh,"(4, 2, 4)",2.086729982693214e-05,128.0,401.00390625,feedforward,1.0,0.0,20.0,0.0,0.0,0.0
0.0,512.0,0.0,relu,401.00390625,4.0,,bsh,"(4, 2, 8)",2.0367999968584628e-05,512.0,401.00390625,feedforward,1.0,0.0,72.0,0.0,0.0,0.0
0.0,2048.0,0.0,relu,401.00390625,4.0,,bsh,"(4, 2, 16)",1.913780033646617e-05,2048.0,401.00390625,feedforward,1.0,0.0,272.0,0.0,0.0,0.0
0.0,8192.0,0.0,relu,401.00390625,4.0,,bsh,"(4, 2, 32)",1.934989995788783e-05,8192.0,401.00390625,feedforward,1.0,0.0,1056.0,0.0,0.0,0.0
0.0,32768.0,0.0,relu,401.00390625,4.0,,bsh,"(4, 2, 64)",2.041320003627334e-05,32768.0,401.00390625,feedforward,1.0,0.0,4160.0,0.0,0.0,0.0
0.0,524288.0,0.0,relu,337.0,4.0,,bsh,"(4, 2, 256)",4.102720013179351e-05,524288.0,337.0,feedforward,1.0,0.0,65792.0,0.0,0.0,0.0
0.0,2097152.0,0.0,relu,337.0,4.0,,bsh,"(4, 2, 512)",0.00013721890027227346,2097152.0,337.0,feedforward,1.0,0.0,262656.0,0.0,0.0,0.0
0.0,8388608.0,0.0,relu,337.0,4.0,,bsh,"(4, 2, 1024)",0.0005054007997387089,8388608.0,337.0,feedforward,1.0,0.0,1049600.0,0.0,0.0,0.0
0.0,33554432.0,0.0,relu,337.0,4.0,,bsh,"(4, 2, 2048)",0.0028104068998800356,33554432.0,337.0,feedforward,1.0,0.0,4196352.0,0.0,0.0,0.0
0.0,75497472.0,0.0,relu,373.00390625,4.0,,bsh,"(4, 2, 3072)",0.00550978449973627,75497472.0,373.00390625,feedforward,1.0,0.0,9440256.0,0.0,0.0,0.0
0.0,134217728.0,0.0,relu,437.0078125,4.0,,bsh,"(4, 2, 4096)",0.015747220499906688,134217728.0,437.0078125,feedforward,1.0,0.0,16781312.0,0.0,0.0,0.0
0.0,16.0,0.0,relu,437.0078125,4.0,,bsh,"(4, 4, 1)",2.735289999691304e-05,16.0,437.0078125,feedforward,1.0,0.0,2.0,0.0,0.0,0.0
0.0,64.0,0.0,relu,437.0078125,4.0,,bsh,"(4, 4, 2)",2.904860011767596e-05,64.0,437.0078125,feedforward,1.0,0.0,6.0,0.0,0.0,0.0
0.0,256.0,0.0,relu,337.0,4.0,,bsh,"(4, 4, 4)",4.009889998997096e-05,256.0,337.0,feedforward,1.0,0.0,20.0,0.0,0.0,0.0
0.0,1024.0,0.0,relu,337.0,4.0,,bsh,"(4, 4, 8)",1.9404500199016185e-05,1024.0,337.0,feedforward,1.0,0.0,72.0,0.0,0.0,0.0
0.0,4096.0,0.0,relu,337.0,4.0,,bsh,"(4, 4, 16)",3.5172099887859074e-05,4096.0,337.0,feedforward,1.0,0.0,272.0,0.0,0.0,0.0
0.0,16384.0,0.0,relu,337.0,4.0,,bsh,"(4, 4, 32)",2.0710099852294662e-05,16384.0,337.0,feedforward,1.0,0.0,1056.0,0.0,0.0,0.0
0.0,65536.0,0.0,relu,337.0,4.0,,bsh,"(4, 4, 64)",2.168909995816648e-05,65536.0,337.0,feedforward,1.0,0.0,4160.0,0.0,0.0,0.0
0.0,1048576.0,0.0,relu,337.0,4.0,,bsh,"(4, 4, 256)",6.192539985931944e-05,1048576.0,337.0,feedforward,1.0,0.0,65792.0,0.0,0.0,0.0
0.0,4194304.0,0.0,relu,337.0,4.0,,bsh,"(4, 4, 512)",0.00015124740020837634,4194304.0,337.0,feedforward,1.0,0.0,262656.0,0.0,0.0,0.0
0.0,16777216.0,0.0,relu,337.0,4.0,,bsh,"(4, 4, 1024)",0.0006131084999651648,16777216.0,337.0,feedforward,1.0,0.0,1049600.0,0.0,0.0,0.0
0.0,67108864.0,0.0,relu,337.0,4.0,,bsh,"(4, 4, 2048)",0.004041799800324953,67108864.0,337.0,feedforward,1.0,0.0,4196352.0,0.0,0.0,0.0
0.0,150994944.0,0.0,relu,373.00390625,4.0,,bsh,"(4, 4, 3072)",0.006898112099952414,150994944.0,373.00390625,feedforward,1.0,0.0,9440256.0,0.0,0.0,0.0
0.0,268435456.0,0.0,relu,437.0078125,4.0,,bsh,"(4, 4, 4096)",0.0282372186997236,268435456.0,437.0078125,feedforward,1.0,0.0,16781312.0,0.0,0.0,0.0
0.0,32.0,0.0,relu,437.0078125,4.0,,bsh,"(4, 8, 1)",2.0495200078585186e-05,32.0,437.0078125,feedforward,1.0,0.0,2.0,0.0,0.0,0.0
0.0,128.0,0.0,relu,437.0078125,4.0,,bsh,"(4, 8, 2)",2.7208000028622335e-05,128.0,437.0078125,feedforward,1.0,0.0,6.0,0.0,0.0,0.0
0.0,512.0,0.0,relu,437.0078125,4.0,,bsh,"(4, 8, 4)",2.434150010230951e-05,512.0,437.0078125,feedforward,1.0,0.0,20.0,0.0,0.0,0.0
0.0,2048.0,0.0,relu,437.0078125,4.0,,bsh,"(4, 8, 8)",2.1545400159084238e-05,2048.0,437.0078125,feedforward,1.0,0.0,72.0,0.0,0.0,0.0
0.0,8192.0,0.0,relu,437.0078125,4.0,,bsh,"(4, 8, 16)",2.554299971961882e-05,8192.0,437.0078125,feedforward,1.0,0.0,272.0,0.0,0.0,0.0
0.0,32768.0,0.0,relu,337.0,4.0,,bsh,"(4, 8, 32)",3.0033000075491146e-05,32768.0,337.0,feedforward,1.0,0.0,1056.0,0.0,0.0,0.0
0.0,131072.0,0.0,relu,337.0,4.0,,bsh,"(4, 8, 64)",2.8550400020321832e-05,131072.0,337.0,feedforward,1.0,0.0,4160.0,0.0,0.0,0.0
0.0,2097152.0,0.0,relu,337.0,4.0,,bsh,"(4, 8, 256)",8.342830005858559e-05,2097152.0,337.0,feedforward,1.0,0.0,65792.0,0.0,0.0,0.0
0.0,8388608.0,0.0,relu,337.0,4.0,,bsh,"(4, 8, 512)",0.0002575023001554655,8388608.0,337.0,feedforward,1.0,0.0,262656.0,0.0,0.0,0.0
0.0,33554432.0,0.0,relu,337.0,4.0,,bsh,"(4, 8, 1024)",0.001043872099762666,33554432.0,337.0,feedforward,1.0,0.0,1049600.0,0.0,0.0,0.0
0.0,134217728.0,0.0,relu,337.0,4.0,,bsh,"(4, 8, 2048)",0.0049125200999696975,134217728.0,337.0,feedforward,1.0,0.0,4196352.0,0.0,0.0,0.0
0.0,301989888.0,0.0,relu,373.00390625,4.0,,bsh,"(4, 8, 3072)",0.01287169389979681,301989888.0,373.00390625,feedforward,1.0,0.0,9440256.0,0.0,0.0,0.0
0.0,536870912.0,0.0,relu,437.0078125,4.0,,bsh,"(4, 8, 4096)",0.01943758230008825,536870912.0,437.0078125,feedforward,1.0,0.0,16781312.0,0.0,0.0,0.0
0.0,64.0,0.0,relu,337.0,4.0,,bsh,"(4, 16, 1)",2.7307600248605013e-05,64.0,337.0,feedforward,1.0,0.0,2.0,0.0,0.0,0.0
0.0,256.0,0.0,relu,337.0,4.0,,bsh,"(4, 16, 2)",2.769249986158684e-05,256.0,337.0,feedforward,1.0,0.0,6.0,0.0,0.0,0.0
0.0,1024.0,0.0,relu,337.0,4.0,,bsh,"(4, 16, 4)",1.927659977809526e-05,1024.0,337.0,feedforward,1.0,0.0,20.0,0.0,0.0,0.0
0.0,4096.0,0.0,relu,337.0,4.0,,bsh,"(4, 16, 8)",1.963300019269809e-05,4096.0,337.0,feedforward,1.0,0.0,72.0,0.0,0.0,0.0
0.0,16384.0,0.0,relu,337.0,4.0,,bsh,"(4, 16, 16)",2.006050017371308e-05,16384.0,337.0,feedforward,1.0,0.0,272.0,0.0,0.0,0.0
0.0,65536.0,0.0,relu,337.0,4.0,,bsh,"(4, 16, 32)",2.138479976565577e-05,65536.0,337.0,feedforward,1.0,0.0,1056.0,0.0,0.0,0.0
0.0,262144.0,0.0,relu,337.0,4.0,,bsh,"(4, 16, 64)",3.8436600152635944e-05,262144.0,337.0,feedforward,1.0,0.0,4160.0,0.0,0.0,0.0
0.0,4194304.0,0.0,relu,337.0,4.0,,bsh,"(4, 16, 256)",0.0001506659002188826,4194304.0,337.0,feedforward,1.0,0.0,65792.0,0.0,0.0,0.0
0.0,16777216.0,0.0,relu,337.0,4.0,,bsh,"(4, 16, 512)",0.0006217988000571494,16777216.0,337.0,feedforward,1.0,0.0,262656.0,0.0,0.0,0.0
0.0,67108864.0,0.0,relu,337.0,4.0,,bsh,"(4, 16, 1024)",0.0017705795999063412,67108864.0,337.0,feedforward,1.0,0.0,1049600.0,0.0,0.0,0.0
0.0,268435456.0,0.0,relu,337.0,4.0,,bsh,"(4, 16, 2048)",0.009895715099992231,268435456.0,337.0,feedforward,1.0,0.0,4196352.0,0.0,0.0,0.0
0.0,603979776.0,0.0,relu,373.00390625,4.0,,bsh,"(4, 16, 3072)",0.021715582000251744,603979776.0,373.00390625,feedforward,1.0,0.0,9440256.0,0.0,0.0,0.0
0.0,1073741824.0,0.0,relu,437.0078125,4.0,,bsh,"(4, 16, 4096)",0.03626602490003279,1073741824.0,437.0078125,feedforward,1.0,0.0,16781312.0,0.0,0.0,0.0
0.0,128.0,0.0,relu,437.0078125,4.0,,bsh,"(4, 32, 1)",3.0711699946550655e-05,128.0,437.0078125,feedforward,1.0,0.0,2.0,0.0,0.0,0.0
0.0,512.0,0.0,relu,437.0078125,4.0,,bsh,"(4, 32, 2)",2.6041100136353633e-05,512.0,437.0078125,feedforward,1.0,0.0,6.0,0.0,0.0,0.0
0.0,2048.0,0.0,relu,437.0078125,4.0,,bsh,"(4, 32, 4)",2.415589988231659e-05,2048.0,437.0078125,feedforward,1.0,0.0,20.0,0.0,0.0,0.0
0.0,8192.0,0.0,relu,337.0,4.0,,bsh,"(4, 32, 8)",2.678820019355044e-05,8192.0,337.0,feedforward,1.0,0.0,72.0,0.0,0.0,0.0
0.0,32768.0,0.0,relu,337.0,4.0,,bsh,"(4, 32, 16)",2.452689986967016e-05,32768.0,337.0,feedforward,1.0,0.0,272.0,0.0,0.0,0.0
0.0,131072.0,0.0,relu,337.0,4.0,,bsh,"(4, 32, 32)",2.8637400100706144e-05,131072.0,337.0,feedforward,1.0,0.0,1056.0,0.0,0.0,0.0
0.0,524288.0,0.0,relu,337.0,4.0,,bsh,"(4, 32, 64)",4.427900021255482e-05,524288.0,337.0,feedforward,1.0,0.0,4160.0,0.0,0.0,0.0
0.0,8388608.0,0.0,relu,337.0,4.0,,bsh,"(4, 32, 256)",0.0002891731997806346,8388608.0,337.0,feedforward,1.0,0.0,65792.0,0.0,0.0,0.0
0.0,33554432.0,0.0,relu,337.0,4.0,,bsh,"(4, 32, 512)",0.0010875675001443597,33554432.0,337.0,feedforward,1.0,0.0,262656.0,0.0,0.0,0.0
0.0,134217728.0,0.0,relu,337.0,4.0,,bsh,"(4, 32, 1024)",0.004922249599985662,134217728.0,337.0,feedforward,1.0,0.0,1049600.0,0.0,0.0,0.0
0.0,536870912.0,0.0,relu,337.0,4.0,,bsh,"(4, 32, 2048)",0.016968304100009844,536870912.0,337.0,feedforward,1.0,0.0,4196352.0,0.0,0.0,0.0
0.0,1207959552.0,0.0,relu,373.00390625,4.0,,bsh,"(4, 32, 3072)",0.04970006820003618,1207959552.0,373.00390625,feedforward,1.0,0.0,9440256.0,0.0,0.0,0.0
0.0,2147483648.0,0.0,relu,437.0078125,4.0,,bsh,"(4, 32, 4096)",0.061085428799924554,2147483648.0,437.0078125,feedforward,1.0,0.0,16781312.0,0.0,0.0,0.0
0.0,256.0,0.0,relu,437.0078125,4.0,,bsh,"(4, 64, 1)",3.149029980704654e-05,256.0,437.0078125,feedforward,1.0,0.0,2.0,0.0,0.0,0.0
0.0,1024.0,0.0,relu,437.0078125,4.0,,bsh,"(4, 64, 2)",3.5188200126867744e-05,1024.0,437.0078125,feedforward,1.0,0.0,6.0,0.0,0.0,0.0
0.0,4096.0,0.0,relu,437.0078125,4.0,,bsh,"(4, 64, 4)",2.7359800151316448e-05,4096.0,437.0078125,feedforward,1.0,0.0,20.0,0.0,0.0,0.0
0.0,16384.0,0.0,relu,437.0078125,4.0,,bsh,"(4, 64, 8)",2.747729995462578e-05,16384.0,437.0078125,feedforward,1.0,0.0,72.0,0.0,0.0,0.0
0.0,65536.0,0.0,relu,437.0078125,4.0,,bsh,"(4, 64, 16)",4.0415900002699345e-05,65536.0,437.0078125,feedforward,1.0,0.0,272.0,0.0,0.0,0.0
0.0,262144.0,0.0,relu,437.01171875,4.0,,bsh,"(4, 64, 32)",3.4011900061159396e-05,262144.0,437.01171875,feedforward,1.0,0.0,1056.0,0.0,0.0,0.0
0.0,1048576.0,0.0,relu,337.00390625,4.0,,bsh,"(4, 64, 64)",9.846549983194564e-05,1048576.0,337.00390625,feedforward,1.0,0.0,4160.0,0.0,0.0,0.0
0.0,16777216.0,0.0,relu,337.00390625,4.0,,bsh,"(4, 64, 256)",0.0004586839997500647,16777216.0,337.00390625,feedforward,1.0,0.0,65792.0,0.0,0.0,0.0
0.0,67108864.0,0.0,relu,337.00390625,4.0,,bsh,"(4, 64, 512)",0.001637920799839776,67108864.0,337.00390625,feedforward,1.0,0.0,262656.0,0.0,0.0,0.0
0.0,268435456.0,0.0,relu,337.00390625,4.0,,bsh,"(4, 64, 1024)",0.008271063999927719,268435456.0,337.00390625,feedforward,1.0,0.0,1049600.0,0.0,0.0,0.0
0.0,1073741824.0,0.0,relu,337.00390625,4.0,,bsh,"(4, 64, 2048)",0.03069213429989759,1073741824.0,337.00390625,feedforward,1.0,0.0,4196352.0,0.0,0.0,0.0
0.0,2415919104.0,0.0,relu,373.4270833333333,4.0,,bsh,"(4, 64, 3072)",0.07629259860004822,2415919104.0,375.5234375,feedforward,1.0,0.0,9440256.0,0.0,0.0,0.0
0.0,4294967296.0,0.0,relu,457.37779017857144,4.0,,bsh,"(4, 64, 4096)",0.10665759350013104,4294967296.0,460.32421875,feedforward,1.0,0.0,16781312.0,0.0,0.0,0.0
0.0,512.0,0.0,relu,460.734375,4.0,,bsh,"(4, 128, 1)",2.0715699793072418e-05,512.0,460.734375,feedforward,1.0,0.0,2.0,0.0,0.0,0.0
0.0,2048.0,0.0,relu,321.00390625,4.0,,bsh,"(4, 128, 2)",3.3030699705705045e-05,2048.0,321.00390625,feedforward,1.0,0.0,6.0,0.0,0.0,0.0
0.0,8192.0,0.0,relu,321.00390625,4.0,,bsh,"(4, 128, 4)",2.905630026361905e-05,8192.0,321.00390625,feedforward,1.0,0.0,20.0,0.0,0.0,0.0
0.0,32768.0,0.0,relu,321.00390625,4.0,,bsh,"(4, 128, 8)",2.723440011322964e-05,32768.0,321.00390625,feedforward,1.0,0.0,72.0,0.0,0.0,0.0
0.0,131072.0,0.0,relu,321.00390625,4.0,,bsh,"(4, 128, 16)",3.0047399923205377e-05,131072.0,321.00390625,feedforward,1.0,0.0,272.0,0.0,0.0,0.0
0.0,524288.0,0.0,relu,321.00390625,4.0,,bsh,"(4, 128, 32)",5.344760029402096e-05,524288.0,321.00390625,feedforward,1.0,0.0,1056.0,0.0,0.0,0.0
0.0,2097152.0,0.0,relu,321.00390625,4.0,,bsh,"(4, 128, 64)",0.0001891699997941032,2097152.0,321.00390625,feedforward,1.0,0.0,4160.0,0.0,0.0,0.0
0.0,33554432.0,0.0,relu,321.00390625,4.0,,bsh,"(4, 128, 256)",0.0011589310000999832,33554432.0,321.00390625,feedforward,1.0,0.0,65792.0,0.0,0.0,0.0
0.0,134217728.0,0.0,relu,321.00390625,4.0,,bsh,"(4, 128, 512)",0.003688851200058707,134217728.0,321.00390625,feedforward,1.0,0.0,262656.0,0.0,0.0,0.0
0.0,536870912.0,0.0,relu,321.00390625,4.0,,bsh,"(4, 128, 1024)",0.02236316449998412,536870912.0,321.00390625,feedforward,1.0,0.0,1049600.0,0.0,0.0,0.0
0.0,2147483648.0,0.0,relu,341.501953125,4.0,,bsh,"(4, 128, 2048)",0.05177729269998963,2147483648.0,344.6171875,feedforward,1.0,0.0,4196352.0,0.0,0.0,0.0
0.0,4831838208.0,0.0,relu,403.56640625,4.0,,bsh,"(4, 128, 3072)",0.11056232680020912,4831838208.0,408.3515625,feedforward,1.0,0.0,9440256.0,0.0,0.0,0.0
0.0,8589934592.0,0.0,relu,477.6265625,4.0,,bsh,"(4, 128, 4096)",0.19601534159992298,8589934592.0,484.28515625,feedforward,1.0,0.0,16781312.0,0.0,0.0,0.0
0.0,1024.0,0.0,relu,445.01171875,4.0,,bsh,"(4, 256, 1)",2.3153700021794064e-05,1024.0,445.01171875,feedforward,1.0,0.0,2.0,0.0,0.0,0.0
0.0,4096.0,0.0,relu,445.01171875,4.0,,bsh,"(4, 256, 2)",3.894289984600619e-05,4096.0,445.01171875,feedforward,1.0,0.0,6.0,0.0,0.0,0.0
0.0,16384.0,0.0,relu,445.01171875,4.0,,bsh,"(4, 256, 4)",2.9820200143149123e-05,16384.0,445.01171875,feedforward,1.0,0.0,20.0,0.0,0.0,0.0
0.0,65536.0,0.0,relu,445.015625,4.0,,bsh,"(4, 256, 8)",3.45957996614743e-05,65536.0,445.015625,feedforward,1.0,0.0,72.0,0.0,0.0,0.0
0.0,262144.0,0.0,relu,345.0078125,4.0,,bsh,"(4, 256, 16)",4.863110007136129e-05,262144.0,345.0078125,feedforward,1.0,0.0,272.0,0.0,0.0,0.0
0.0,1048576.0,0.0,relu,345.0078125,4.0,,bsh,"(4, 256, 32)",8.179399992513936e-05,1048576.0,345.0078125,feedforward,1.0,0.0,1056.0,0.0,0.0,0.0
0.0,4194304.0,0.0,relu,345.0078125,4.0,,bsh,"(4, 256, 64)",0.00019225739997636994,4194304.0,345.0078125,feedforward,1.0,0.0,4160.0,0.0,0.0,0.0
0.0,67108864.0,0.0,relu,345.0078125,4.0,,bsh,"(4, 256, 256)",0.0018582623997644987,67108864.0,345.0078125,feedforward,1.0,0.0,65792.0,0.0,0.0,0.0
0.0,268435456.0,0.0,relu,345.0078125,4.0,,bsh,"(4, 256, 512)",0.0069321047998528226,268435456.0,345.0078125,feedforward,1.0,0.0,262656.0,0.0,0.0,0.0
0.0,1073741824.0,0.0,relu,349.15771484375,4.0,,bsh,"(4, 256, 1024)",0.02605820680000761,1073741824.0,352.3203125,feedforward,1.0,0.0,1049600.0,0.0,0.0,0.0
0.0,4294967296.0,0.0,relu,385.82666015625,4.0,,bsh,"(4, 256, 2048)",0.09895419350032171,4294967296.0,392.43359375,feedforward,1.0,0.0,4196352.0,0.0,0.0,0.0
0.0,9663676416.0,0.0,relu,468.88671875,4.0,,bsh,"(4, 256, 3072)",0.22022061329989812,9663676416.0,468.88671875,feedforward,1.0,0.0,9440256.0,0.0,0.0,0.0
0.0,17179869184.0,0.0,relu,533.7984834558823,4.0,,bsh,"(4, 256, 4096)",0.3822449555998901,17179869184.0,548.3203125,feedforward,1.0,0.0,16781312.0,0.0,0.0,0.0
0.0,2048.0,0.0,relu,321.0078125,4.0,,bsh,"(4, 512, 1)",2.4599799871793948e-05,2048.0,321.0078125,feedforward,1.0,0.0,2.0,0.0,0.0,0.0
