<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
,,45.0,768498827264.0,1.0,32768000.0,3406954496.0,256.0,224.0,0.15033238809555768,768531595264.0,3406954496.0,gernet,87.0,21142920.0,0.0,,,41.0,0.0,,,,,,,,
,,45.0,1152748240896.0,1.0,49152000.0,4646371328.0,384.0,224.0,0.2256037937477231,1152797392896.0,4646371328.0,gernet,87.0,21142920.0,0.0,,,41.0,0.0,,,,,,,,
,,45.0,1536997654528.0,1.0,65536000.0,5436997632.0,512.0,224.0,0.3051071092486381,1537063190528.0,5436997632.0,gernet,87.0,21142920.0,0.0,,,41.0,0.0,,,,,,,,
20.0,9934848.0,20.0,1813561344.0,1.0,25600.0,997326848.0,1.0,224.0,0.0008148502558469773,1824033792.0,997326848.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,512000.0,1.0,0.0,,,,
20.0,19869696.0,20.0,3627122688.0,1.0,51200.0,1047658496.0,2.0,224.0,0.0012482544407248495,3648067584.0,1047658496.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,1024000.0,1.0,0.0,,,,
20.0,39739392.0,20.0,7254245376.0,1.0,102400.0,1104281600.0,4.0,224.0,0.0018439194187521934,7296135168.0,1104281600.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,2048000.0,1.0,0.0,,,,
20.0,79478784.0,20.0,14508490752.0,1.0,204800.0,1167196160.0,8.0,224.0,0.0030654672533273696,14592270336.0,1167196160.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,4096000.0,1.0,0.0,,,,
20.0,158957568.0,20.0,29016981504.0,1.0,409600.0,1248985088.0,16.0,224.0,0.005460060387849808,29184540672.0,1248985088.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,8192000.0,1.0,0.0,,,,
20.0,317915136.0,20.0,58033963008.0,1.0,819200.0,1383202816.0,32.0,224.0,0.010018671303987505,58369081344.0,1383202816.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,16384000.0,1.0,0.0,,,,
20.0,635830272.0,20.0,116067926016.0,1.0,1638400.0,1605500928.0,64.0,224.0,0.019430326670408248,116738162688.0,1605500928.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,32768000.0,1.0,0.0,,,,
