<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
20.0,953745408.0,20.0,174101889024.0,1.0,2457600.0,2227175424.0,96.0,224.0,0.02646687664091587,175107244032.0,2227175424.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,49152000.0,1.0,0.0,,,,
20.0,1271660544.0,20.0,232135852032.0,1.0,3276800.0,2478833664.0,128.0,224.0,0.033723748102784154,233476325376.0,2478833664.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,65536000.0,1.0,0.0,,,,
20.0,1907490816.0,20.0,348203778048.0,1.0,4915200.0,2908749824.0,192.0,224.0,0.05121957175433636,350214488064.0,2908749824.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,98304000.0,1.0,0.0,,,,
20.0,2543321088.0,20.0,464271704064.0,1.0,6553600.0,3271557120.0,256.0,224.0,0.06840201057493686,466952650752.0,3271557120.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,131072000.0,1.0,0.0,,,,
20.0,3814981632.0,20.0,696407556096.0,1.0,9830400.0,4148166656.0,384.0,224.0,0.1014473397284746,700428976128.0,4148166656.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,196608000.0,1.0,0.0,,,,
20.0,5086642176.0,20.0,928543408128.0,1.0,13107200.0,4972347392.0,512.0,224.0,0.13440934866666793,933905301504.0,4972347392.0,resnet18,52.0,11689512.0,0.0,,,9.0,0.0,1.0,262144000.0,1.0,0.0,,,,
,,5.0,655566528.0,1.0,18432.0,1784676352.0,1.0,224.0,0.0008050415664911273,714206912.0,1784676352.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,58621952.0,3.0,0.0,2.0,0.0,,
,,5.0,1311133056.0,1.0,36864.0,2023751680.0,2.0,224.0,0.0008535884320735931,1428413824.0,2023751680.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,117243904.0,3.0,0.0,2.0,0.0,,
,,5.0,2622266112.0,1.0,73728.0,2283798528.0,4.0,224.0,0.0013034854084253312,2856827648.0,2283798528.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,234487808.0,3.0,0.0,2.0,0.0,,
,,5.0,5244532224.0,1.0,147456.0,2602565632.0,8.0,224.0,0.0017758671194314953,5713655296.0,2602565632.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,468975616.0,3.0,0.0,2.0,0.0,,
,,5.0,10489064448.0,1.0,294912.0,2852126720.0,16.0,224.0,0.002599853649735452,11427310592.0,2852126720.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,937951232.0,3.0,0.0,2.0,0.0,,
,,5.0,20978128896.0,1.0,589824.0,3399483392.0,32.0,224.0,0.004156210273504257,22854621184.0,3399483392.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,1875902464.0,3.0,0.0,2.0,0.0,,
,,5.0,41956257792.0,1.0,1179648.0,3800039424.0,64.0,224.0,0.006745290011167525,45709242368.0,3800039424.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,3751804928.0,3.0,0.0,2.0,0.0,,
,,5.0,62934386688.0,1.0,1769472.0,4221566976.0,96.0,224.0,0.008690417557954789,68563863552.0,4221566976.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,5627707392.0,3.0,0.0,2.0,0.0,,
,,5.0,83912515584.0,1.0,2359296.0,4510973952.0,128.0,224.0,0.010804064199328422,91418484736.0,4510973952.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,7503609856.0,3.0,0.0,2.0,0.0,,
,,5.0,125868773376.0,1.0,3538944.0,4903141376.0,192.0,224.0,0.015584364160895347,137127727104.0,4903141376.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,11255414784.0,3.0,0.0,2.0,0.0,,
,,5.0,167825031168.0,1.0,4718592.0,5312086016.0,256.0,224.0,0.020031502842903136,182836969472.0,5312086016.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,15007219712.0,3.0,0.0,2.0,0.0,,
,,5.0,251737546752.0,1.0,7077888.0,5748293632.0,384.0,224.0,0.028599964082241063,274255454208.0,5748293632.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,22510829568.0,3.0,0.0,2.0,0.0,,
,,5.0,335650062336.0,1.0,9437184.0,6339690496.0,512.0,224.0,0.03842494897544384,365673938944.0,6339690496.0,alexnet,21.0,61100840.0,0.0,,,7.0,0.0,3.0,30014439424.0,3.0,0.0,2.0,0.0,,
,,26.0,818924576.0,1.0,170000.0,1251999744.0,1.0,224.0,0.0005632180720567704,819094576.0,1251999744.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,1637849152.0,1.0,340000.0,1270874112.0,2.0,224.0,0.0006543058902025223,1638189152.0,1270874112.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,3275698304.0,1.0,680000.0,1287651328.0,4.0,224.0,0.0009693089872598649,3276378304.0,1287651328.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,6551396608.0,1.0,1360000.0,1312817152.0,8.0,224.0,0.0016456250101327895,6552756608.0,1312817152.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,13102793216.0,1.0,2720000.0,1352663040.0,16.0,224.0,0.003045365586876869,13105513216.0,1352663040.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,26205586432.0,1.0,5440000.0,1470103552.0,32.0,224.0,0.005759310722351074,26211026432.0,1470103552.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,52411172864.0,1.0,10880000.0,1679818752.0,64.0,224.0,0.011374885216355324,52422052864.0,1679818752.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,78616759296.0,1.0,16320000.0,1889533952.0,96.0,224.0,0.01696598567068577,78633079296.0,1889533952.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,104822345728.0,1.0,21760000.0,2099249152.0,128.0,224.0,0.02244538553059101,104844105728.0,2099249152.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,157233518592.0,1.0,32640000.0,2518679552.0,192.0,224.0,0.03365779966115952,157266158592.0,2518679552.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,209644691456.0,1.0,43520000.0,3053453312.0,256.0,224.0,0.04507249109447002,209688211456.0,3053453312.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,314467037184.0,1.0,65280000.0,3881828352.0,384.0,224.0,0.06810650788247585,314532317184.0,3881828352.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,26.0,419289382912.0,1.0,87040000.0,4712300544.0,512.0,224.0,0.0905285444110632,419376422912.0,4712300544.0,squeezenet,57.0,1248424.0,0.0,,,26.0,0.0,,,3.0,0.0,1.0,0.0,,
,,13.0,15346630656.0,1.0,50176.0,2462056448.0,1.0,224.0,0.002977118641138077,15470314496.0,2462056448.0,vgg16,39.0,138357544.0,0.0,,,15.0,0.0,3.0,123633664.0,5.0,0.0,2.0,0.0,,
,,13.0,30693261312.0,1.0,100352.0,3049259008.0,2.0,224.0,0.005329716205596924,30940628992.0,3049259008.0,vgg16,39.0,138357544.0,0.0,,,15.0,0.0,3.0,247267328.0,5.0,0.0,2.0,0.0,,
,,13.0,61386522624.0,1.0,200704.0,3680501760.0,4.0,224.0,0.008522408828139306,61881257984.0,3680501760.0,vgg16,39.0,138357544.0,0.0,,,15.0,0.0,3.0,494534656.0,5.0,0.0,2.0,0.0,,
,,13.0,122773045248.0,1.0,401408.0,4343201792.0,8.0,224.0,0.01576540470123291,123762515968.0,4343201792.0,vgg16,39.0,138357544.0,0.0,,,15.0,0.0,3.0,989069312.0,5.0,0.0,2.0,0.0,,
,,13.0,245546090496.0,1.0,802816.0,5370806272.0,16.0,224.0,0.030167495459318162,247525031936.0,5370806272.0,vgg16,39.0,138357544.0,0.0,,,15.0,0.0,3.0,1978138624.0,5.0,0.0,2.0,0.0,,
,,13.0,491092180992.0,1.0,1605632.0,7298088960.0,32.0,224.0,0.05763832740485667,495050063872.0,7298088960.0,vgg16,39.0,138357544.0,0.0,,,15.0,0.0,3.0,3956277248.0,5.0,0.0,2.0,0.0,,
161.0,117656448.0,160.0,7725699072.0,,,1543503872.0,1.0,224.0,0.010991779714822769,7845841056.0,1543503872.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,2208000.0,1.0,0.0,,,3.0,277536.0
161.0,235312896.0,160.0,15451398144.0,,,1669332992.0,2.0,224.0,0.0139323677867651,15691682112.0,1669332992.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,4416000.0,1.0,0.0,,,3.0,555072.0
161.0,470625792.0,160.0,30902796288.0,,,1814036480.0,4.0,224.0,0.01493225619196892,31383364224.0,1814036480.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,8832000.0,1.0,0.0,,,3.0,1110144.0
161.0,941251584.0,160.0,61805592576.0,,,1994391552.0,8.0,224.0,0.02163246013224125,62766728448.0,1994391552.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,17664000.0,1.0,0.0,,,3.0,2220288.0
161.0,1882503168.0,160.0,123611185152.0,,,2220883968.0,16.0,224.0,0.03652330413460732,125533456896.0,2220883968.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,35328000.0,1.0,0.0,,,3.0,4440576.0
161.0,3765006336.0,160.0,247222370304.0,,,2581594112.0,32.0,224.0,0.06603264324367046,251066913792.0,2581594112.0,densenet,486.0,28681000.0,0.0,,,160.0,0.0,1.0,70656000.0,1.0,0.0,,,3.0,8881152.0
