latency,avg_memory,max_memory,macs,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,<class 'torch.nn.modules.linear.Linear'>_macs,total_params,trainable_params,model,batch_size,input_size,accelerator,requires_grad,use_torchscript,use_dquant,dropout,act_fn,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs,<class 'torch.nn.modules.activation.Softmax'>_macs,<class 'torch.nn.modules.conv.Conv1d'>_macs
0.0667330548167228,4903.1015625,4903.1015625,3707400128.0,3648711360.0,0.0,,58621952.0,61100840.0,0.0,alexnet,1.0,512.0,False,False,False,False,,relu,,66816.0,,0.0,0.0,,,
0.0373072627931833,4695.65234375,4695.65234375,1428413824.0,1311133056.0,0.0,,117243904.0,61100840.0,0.0,alexnet,2.0,224.0,False,False,False,False,,relu,,36864.0,,0.0,0.0,,,
0.0735215976834297,4910.38671875,4910.38671875,4155993984.0,4038669696.0,0.0,,117243904.0,61100840.0,0.0,alexnet,2.0,384.0,False,False,False,False,,relu,,80384.0,,0.0,0.0,,,
0.1172178085893392,4709.58984375,4709.58984375,7414800256.0,7297422720.0,0.0,,117243904.0,61100840.0,0.0,alexnet,2.0,512.0,False,False,False,False,,relu,,133632.0,,0.0,0.0,,,
0.0727058574557304,4917.90234375,4917.90234375,2856827648.0,2622266112.0,0.0,,234487808.0,61100840.0,0.0,alexnet,4.0,224.0,False,False,False,False,,relu,,73728.0,,0.0,0.0,,,
0.1461457274854183,4718.96484375,4718.96484375,8311987968.0,8077339392.0,0.0,,234487808.0,61100840.0,0.0,alexnet,4.0,384.0,False,False,False,False,,relu,,160768.0,,0.0,0.0,,,
0.2347348727285862,4965.64453125,4965.64453125,14829600512.0,14594845440.0,0.0,,234487808.0,61100840.0,0.0,alexnet,4.0,512.0,False,False,False,False,,relu,,267264.0,,0.0,0.0,,,
0.1268325574696064,4757.953125,4757.953125,5713655296.0,5244532224.0,0.0,,468975616.0,61100840.0,0.0,alexnet,8.0,224.0,False,False,False,False,,relu,,147456.0,,0.0,0.0,,,
0.2721421886235475,4976.594308035715,4985.58203125,16623975936.0,16154678784.0,0.0,,468975616.0,61100840.0,0.0,alexnet,8.0,384.0,False,False,False,False,,relu,,321536.0,,0.0,0.0,,,
0.4716296281665563,4773.597222222223,4805.6875,29659201024.0,29189690880.0,0.0,,468975616.0,61100840.0,0.0,alexnet,8.0,512.0,False,False,False,False,,relu,,534528.0,,0.0,0.0,,,
0.0255667101591825,4442.19609375,4442.5,819094576.0,818924576.0,0.0,,,1248424.0,0.0,squeezenet,1.0,224.0,False,False,False,False,,relu,,170000.0,,0.0,0.0,,,
0.0766009509563446,4495.421223958333,4496.98046875,2490033776.0,2489503776.0,0.0,,,1248424.0,0.0,squeezenet,1.0,384.0,False,False,False,False,,relu,,530000.0,,0.0,0.0,,,
0.1458867032080888,4528.9546875,4538.87890625,4478979568.0,4478017568.0,0.0,,,1248424.0,0.0,squeezenet,1.0,512.0,False,False,False,False,,relu,,962000.0,,0.0,0.0,,,
0.0536140874028205,4517.94921875,4517.94921875,1638189152.0,1637849152.0,0.0,,,1248424.0,0.0,squeezenet,2.0,224.0,False,False,False,False,,relu,,340000.0,,0.0,0.0,,,
0.1665993187576532,4547.10107421875,4570.23046875,4980067552.0,4979007552.0,0.0,,,1248424.0,0.0,squeezenet,2.0,384.0,False,False,False,False,,relu,,1060000.0,,0.0,0.0,,,
0.3183119714260101,4596.78046875,4644.53125,8957959136.0,8956035136.0,0.0,,,1248424.0,0.0,squeezenet,2.0,512.0,False,False,False,False,,relu,,1924000.0,,0.0,0.0,,,
0.1002333853393793,4585.98046875,4585.98046875,3276378304.0,3275698304.0,0.0,,,1248424.0,0.0,squeezenet,4.0,224.0,False,False,False,False,,relu,,680000.0,,0.0,0.0,,,
0.344414022937417,4613.329900568182,4656.34765625,9960135104.0,9958015104.0,0.0,,,1248424.0,0.0,squeezenet,4.0,384.0,False,False,False,False,,relu,,2120000.0,,0.0,0.0,,,
0.6588171478360891,4763.23095703125,4917.3671875,17915918272.0,17912070272.0,0.0,,,1248424.0,0.0,squeezenet,4.0,512.0,False,False,False,False,,relu,,3848000.0,,0.0,0.0,,,
0.212056228518486,4623.045138888889,4651.84375,6552756608.0,6551396608.0,0.0,,,1248424.0,0.0,squeezenet,8.0,224.0,False,False,False,False,,relu,,1360000.0,,0.0,0.0,,,
0.7519304767251015,4741.101345486111,4883.5546875,19920270208.0,19916030208.0,0.0,,,1248424.0,0.0,squeezenet,8.0,384.0,False,False,False,False,,relu,,4240000.0,,0.0,0.0,,,
1.435305704921484,4751.49140625,4858.69140625,35831836544.0,35824140544.0,0.0,,,1248424.0,0.0,squeezenet,8.0,512.0,False,False,False,False,,relu,,7696000.0,,0.0,0.0,,,
0.2412125125527381,5043.880580357143,5049.14453125,15470314496.0,15346630656.0,0.0,,123633664.0,138357544.0,0.0,vgg16,1.0,224.0,False,False,False,False,,relu,,50176.0,,0.0,0.0,,,
0.6308420412242413,5558.504616477273,5608.3984375,45224034816.0,45100302336.0,0.0,,123633664.0,138357544.0,0.0,vgg16,1.0,384.0,False,False,False,False,,relu,,98816.0,,0.0,0.0,,,
1.099494694545865,5651.100873161765,5807.47265625,80302105088.0,80178315264.0,0.0,,123633664.0,138357544.0,0.0,vgg16,1.0,512.0,False,False,False,False,,relu,,156160.0,,0.0,0.0,,,
0.4315794296562671,5609.2703125,5665.453125,30940628992.0,30693261312.0,0.0,,247267328.0,138357544.0,0.0,vgg16,2.0,224.0,False,False,False,False,,relu,,100352.0,,0.0,0.0,,,
1.3004675138741733,5621.93359375,5676.265625,90448069632.0,90200604672.0,0.0,,247267328.0,138357544.0,0.0,vgg16,2.0,384.0,False,False,False,False,,relu,,197632.0,,0.0,0.0,,,
2.27806421071291,5667.4140625,5711.359375,160604210176.0,160356630528.0,0.0,,247267328.0,138357544.0,0.0,vgg16,2.0,512.0,False,False,False,False,,relu,,312320.0,,0.0,0.0,,,
0.8480741836130619,5659.272786458333,5763.76953125,61881257984.0,61386522624.0,0.0,,494534656.0,138357544.0,0.0,vgg16,4.0,224.0,False,False,False,False,,relu,,200704.0,,0.0,0.0,,,
2.66965038664639,5240.76953125,5463.0625,180896139264.0,180401209344.0,0.0,,494534656.0,138357544.0,0.0,vgg16,4.0,384.0,False,False,False,False,,relu,,395264.0,,0.0,0.0,,,
4.696796414628625,5352.38232421875,5937.11328125,321208420352.0,320713261056.0,0.0,,494534656.0,138357544.0,0.0,vgg16,4.0,512.0,False,False,False,False,,relu,,624640.0,,0.0,0.0,,,
1.8582988936454057,5174.25390625,5268.3828125,123762515968.0,122773045248.0,0.0,,989069312.0,138357544.0,0.0,vgg16,8.0,224.0,False,False,False,False,,relu,,401408.0,,0.0,0.0,,,
