<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,accelerator,act_fn,avg_memory,batch_size,dropout,input_size,latency,macs,max_memory,model,requires_grad,total_nn_calls,total_params,trainable_params,use_dquant,use_torchscript,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs,<class 'torch.nn.modules.activation.Softmax'>_calls,<class 'torch.nn.modules.activation.Softmax'>_macs,<class 'torch.nn.modules.conv.Conv1d'>_calls,<class 'torch.nn.modules.conv.Conv1d'>_macs
64.0,1002375360.0,,,,,,,1.0,relu,1378615296.0,2.0,,224.0,0.004180773347616196,1072385984.0,1378615296.0,efficientnet_lite,0.0,172.0,5416680.0,0.0,0.0,0.0,64.0,69882624.0,1.0,128000.0,43.0,0.0,,,,,,,,,,
64.0,2945756160.0,,,,,,,1.0,relu,1437335552.0,2.0,,384.0,0.004259673506021499,3151496704.0,1437335552.0,efficientnet_lite,0.0,172.0,5416680.0,0.0,0.0,0.0,64.0,205369344.0,1.0,371200.0,43.0,0.0,,,,,,,,,,
64.0,5236899840.0,,,,,,,1.0,relu,1537998848.0,2.0,,512.0,0.0052625566720962535,5602658816.0,1537998848.0,efficientnet_lite,0.0,172.0,5416680.0,0.0,0.0,0.0,64.0,365101056.0,1.0,657920.0,43.0,0.0,,,,,,,,,,
64.0,2004750720.0,,,,,,,1.0,relu,1537998848.0,4.0,,224.0,0.004463899880647659,2144771968.0,1537998848.0,efficientnet_lite,0.0,172.0,5416680.0,0.0,0.0,0.0,64.0,139765248.0,1.0,256000.0,43.0,0.0,,,,,,,,,,
64.0,5891512320.0,,,,,,,1.0,relu,1651245056.0,4.0,,384.0,0.005830370262265207,6302993408.0,1651245056.0,efficientnet_lite,0.0,172.0,5416680.0,0.0,0.0,0.0,64.0,410738688.0,1.0,742400.0,43.0,0.0,,,,,,,,,,
64.0,10473799680.0,,,,,,,1.0,relu,1852571648.0,4.0,,512.0,0.009232843667268752,11205317632.0,1852571648.0,efficientnet_lite,0.0,172.0,5416680.0,0.0,0.0,0.0,64.0,730202112.0,1.0,1315840.0,43.0,0.0,,,,,,,,,,
64.0,4009501440.0,,,,,,,1.0,relu,1852571648.0,8.0,,224.0,0.004407894238829613,4289543936.0,1852571648.0,efficientnet_lite,0.0,172.0,5416680.0,0.0,0.0,0.0,64.0,279530496.0,1.0,512000.0,43.0,0.0,,,,,,,,,,
64.0,11783024640.0,,,,,,,1.0,relu,2079064064.0,8.0,,384.0,0.010169793292880059,12605986816.0,2079064064.0,efficientnet_lite,0.0,172.0,5416680.0,0.0,0.0,0.0,64.0,821477376.0,1.0,1484800.0,43.0,0.0,,,,,,,,,,
64.0,20947599360.0,,,,,,,1.0,relu,2481717248.0,8.0,,512.0,0.01711951307952404,22410635264.0,2481717248.0,efficientnet_lite,0.0,172.0,5416680.0,0.0,0.0,0.0,64.0,1460404224.0,1.0,2631680.0,43.0,0.0,,,,,,,,,,
45.0,3001948544.0,,,,,,,1.0,relu,1342963712.0,1.0,,224.0,0.003516661748290061,3002076544.0,1342963712.0,gernet,0.0,87.0,21142920.0,0.0,0.0,0.0,,,1.0,128000.0,,,41.0,0.0,,,,,,,,
