latency,avg_memory,max_memory,macs,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,<class 'torch.nn.modules.linear.Linear'>_macs,total_nn_calls,<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.linear.Linear'>_calls,total_params,trainable_params,model,batch_size,input_size,accelerator,requires_grad,use_torchscript,use_dquant,dropout,act_fn,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs,<class 'torch.nn.modules.activation.Softmax'>_calls,<class 'torch.nn.modules.activation.Softmax'>_macs,<class 'torch.nn.modules.conv.Conv1d'>_calls,<class 'torch.nn.modules.conv.Conv1d'>_macs
0.0137922033667564,1503395840.0,1503395840.0,22852541696.0,22686984960.0,0.0,,16384000.0,198.0,96.0,1.0,,2.0,27161264.0,0.0,inception,8.0,224.0,True,False,False,False,,relu,96.0,148746752.0,1.0,425984.0,,,,,2.0,0.0,,,,,,
0.0134200062602758,1566310400.0,1566310400.0,45705083392.0,45373969920.0,0.0,,32768000.0,198.0,96.0,1.0,,2.0,27161264.0,0.0,inception,16.0,224.0,True,False,False,False,,relu,96.0,297493504.0,1.0,851968.0,,,,,2.0,0.0,,,,,,
0.0133762616664171,1717305344.0,1717305344.0,91410166784.0,90747939840.0,0.0,,65536000.0,198.0,96.0,1.0,,2.0,27161264.0,0.0,inception,32.0,224.0,True,False,False,False,,relu,96.0,594987008.0,1.0,1703936.0,,,,,2.0,0.0,,,,,,
0.0212249279022216,2017198080.0,2017198080.0,182820333568.0,181495879680.0,0.0,,131072000.0,198.0,96.0,1.0,,2.0,27161264.0,0.0,inception,64.0,224.0,True,False,False,False,,relu,96.0,1189974016.0,1.0,3407872.0,,,,,2.0,0.0,,,,,,
0.0412373844534158,2612789248.0,2612789248.0,365640667136.0,362991759360.0,0.0,,262144000.0,198.0,96.0,1.0,,2.0,27161264.0,0.0,inception,128.0,224.0,True,False,False,False,,relu,96.0,2379948032.0,1.0,6815744.0,,,,,2.0,0.0,,,,,,
0.0087771400809288,1308360704.0,1308360704.0,1511332032.0,1497352192.0,0.0,,1024000.0,140.0,59.0,3.0,,5.0,13004888.0,0.0,googlenet,1.0,224.0,True,False,False,False,,relu,59.0,12904640.0,1.0,51200.0,,,,,13.0,0.0,,,,,,
0.0096263367682695,1339817984.0,1339817984.0,3022664064.0,2994704384.0,0.0,,2048000.0,140.0,59.0,3.0,,5.0,13004888.0,0.0,googlenet,2.0,224.0,True,False,False,False,,relu,59.0,25809280.0,1.0,102400.0,,,,,13.0,0.0,,,,,,
0.0100538566708564,1341915136.0,1341915136.0,6045328128.0,5989408768.0,0.0,,4096000.0,140.0,59.0,3.0,,5.0,13004888.0,0.0,googlenet,4.0,224.0,True,False,False,False,,relu,59.0,51618560.0,1.0,204800.0,,,,,13.0,0.0,,,,,,
0.0095650047063827,1356595200.0,1356595200.0,12090656256.0,11978817536.0,0.0,,8192000.0,140.0,59.0,3.0,,5.0,13004888.0,0.0,googlenet,8.0,224.0,True,False,False,False,,relu,59.0,103237120.0,1.0,409600.0,,,,,13.0,0.0,,,,,,
0.0099968161433935,1440481280.0,1440481280.0,24181312512.0,23957635072.0,0.0,,16384000.0,140.0,59.0,3.0,,5.0,13004888.0,0.0,googlenet,16.0,224.0,True,False,False,False,,relu,59.0,206474240.0,1.0,819200.0,,,,,13.0,0.0,,,,,,
0.0086074769496917,1547436032.0,1547436032.0,48362625024.0,47915270144.0,0.0,,32768000.0,140.0,59.0,3.0,,5.0,13004888.0,0.0,googlenet,32.0,224.0,True,False,False,False,,relu,59.0,412948480.0,1.0,1638400.0,,,,,13.0,0.0,,,,,,
0.0116487711668014,1866203136.0,1866203136.0,96725250048.0,95830540288.0,0.0,,65536000.0,140.0,59.0,3.0,,5.0,13004888.0,0.0,googlenet,64.0,224.0,True,False,False,False,,relu,59.0,825896960.0,1.0,3276800.0,,,,,13.0,0.0,,,,,,
0.0226190321147441,2484862976.0,2484862976.0,193450500096.0,191661080576.0,0.0,,131072000.0,140.0,59.0,3.0,,5.0,13004888.0,0.0,googlenet,128.0,224.0,True,False,False,False,,relu,59.0,1651793920.0,1.0,6553600.0,,,,,13.0,0.0,,,,,,
0.0062215443700551,1279000576.0,1279000576.0,152708792.0,143883992.0,,,1024000.0,151.0,56.0,,,1.0,2278604.0,0.0,shufflenet,1.0,224.0,True,False,False,False,,relu,56.0,7800800.0,,,,,37.0,0.0,1.0,0.0,,,,,,
0.0069559950381517,1281097728.0,1281097728.0,305417584.0,287767984.0,,,2048000.0,151.0,56.0,,,1.0,2278604.0,0.0,shufflenet,2.0,224.0,True,False,False,False,,relu,56.0,15601600.0,,,,,37.0,0.0,1.0,0.0,,,,,,
0.0059554278850555,1283194880.0,1283194880.0,610835168.0,575535968.0,,,4096000.0,151.0,56.0,,,1.0,2278604.0,0.0,shufflenet,4.0,224.0,True,False,False,False,,relu,56.0,31203200.0,,,,,37.0,0.0,1.0,0.0,,,,,,
0.0064094837754964,1283194880.0,1283194880.0,1221670336.0,1151071936.0,,,8192000.0,151.0,56.0,,,1.0,2278604.0,0.0,shufflenet,8.0,224.0,True,False,False,False,,relu,56.0,62406400.0,,,,,37.0,0.0,1.0,0.0,,,,,,
0.0062261682003736,1304166400.0,1304166400.0,2443340672.0,2302143872.0,,,16384000.0,151.0,56.0,,,1.0,2278604.0,0.0,shufflenet,16.0,224.0,True,False,False,False,,relu,56.0,124812800.0,,,,,37.0,0.0,1.0,0.0,,,,,,
0.0069437760859727,1325137920.0,1325137920.0,4886681344.0,4604287744.0,,,32768000.0,151.0,56.0,,,1.0,2278604.0,0.0,shufflenet,32.0,224.0,True,False,False,False,,relu,56.0,249625600.0,,,,,37.0,0.0,1.0,0.0,,,,,,
0.0072079349309206,1404829696.0,1404829696.0,9773362688.0,9208575488.0,,,65536000.0,151.0,56.0,,,1.0,2278604.0,0.0,shufflenet,64.0,224.0,True,False,False,False,,relu,56.0,499251200.0,,,,,37.0,0.0,1.0,0.0,,,,,,
0.0092300146818161,1560018944.0,1560018944.0,19546725376.0,18417150976.0,,,131072000.0,151.0,56.0,,,1.0,2278604.0,0.0,shufflenet,128.0,224.0,True,False,False,False,,relu,56.0,998502400.0,,,,,37.0,0.0,1.0,0.0,,,,,,
0.0052344810217618,1283194880.0,1283194880.0,327486720.0,299494272.0,0.0,,1280000.0,141.0,52.0,1.0,,1.0,3504872.0,0.0,mobilenet_v2,1.0,224.0,True,False,False,False,,relu,52.0,26712448.0,,,,,35.0,0.0,,,,,,,,
0.0061260122805833,1285292032.0,1285292032.0,654973440.0,598988544.0,0.0,,2560000.0,141.0,52.0,1.0,,1.0,3504872.0,0.0,mobilenet_v2,2.0,224.0,True,False,False,False,,relu,52.0,53424896.0,,,,,35.0,0.0,,,,,,,,
0.0048767160624265,1308360704.0,1308360704.0,1309946880.0,1197977088.0,0.0,,5120000.0,141.0,52.0,1.0,,1.0,3504872.0,0.0,mobilenet_v2,4.0,224.0,True,False,False,False,,relu,52.0,106849792.0,,,,,35.0,0.0,,,,,,,,
0.0055310159921646,1352400896.0,1352400896.0,2619893760.0,2395954176.0,0.0,,10240000.0,141.0,52.0,1.0,,1.0,3504872.0,0.0,mobilenet_v2,8.0,224.0,True,False,False,False,,relu,52.0,213699584.0,,,,,35.0,0.0,,,,,,,,
0.0054747696965932,1432092672.0,1432092672.0,5239787520.0,4791908352.0,0.0,,20480000.0,141.0,52.0,1.0,,1.0,3504872.0,0.0,mobilenet_v2,16.0,224.0,True,False,False,False,,relu,52.0,427399168.0,,,,,35.0,0.0,,,,,,,,
0.0051031354814767,1618739200.0,1618739200.0,10479575040.0,9583816704.0,0.0,,40960000.0,141.0,52.0,1.0,,1.0,3504872.0,0.0,mobilenet_v2,32.0,224.0,True,False,False,False,,relu,52.0,854798336.0,,,,,35.0,0.0,,,,,,,,
0.0090914357453584,1981546496.0,1981546496.0,20959150080.0,19167633408.0,0.0,,81920000.0,141.0,52.0,1.0,,1.0,3504872.0,0.0,mobilenet_v2,64.0,224.0,True,False,False,False,,relu,52.0,1709596672.0,,,,,35.0,0.0,,,,,,,,
0.0173559293150901,2700869632.0,2700869632.0,41918300160.0,38335266816.0,0.0,,163840000.0,141.0,52.0,1.0,,1.0,3504872.0,0.0,mobilenet_v2,128.0,224.0,True,False,False,False,,relu,52.0,3419193344.0,,,,,35.0,0.0,,,,,,,,
0.0071375247091054,1381761024.0,1381761024.0,4288184320.0,4228431872.0,,,2048000.0,126.0,53.0,,,1.0,25028904.0,0.0,resnext50_32x4d,1.0,224.0,True,False,False,False,,relu,53.0,57602048.0,1.0,102400.0,,,17.0,0.0,1.0,0.0,,,,,,
0.0071520507335662,1438384128.0,1438384128.0,8576368640.0,8456863744.0,,,4096000.0,126.0,53.0,,,1.0,25028904.0,0.0,resnext50_32x4d,2.0,224.0,True,False,False,False,,relu,53.0,115204096.0,1.0,204800.0,,,17.0,0.0,1.0,0.0,,,,,,
0.0071279723197221,1442578432.0,1442578432.0,17152737280.0,16913727488.0,,,8192000.0,126.0,53.0,,,1.0,25028904.0,0.0,resnext50_32x4d,4.0,224.0,True,False,False,False,,relu,53.0,230408192.0,1.0,409600.0,,,17.0,0.0,1.0,0.0,,,,,,
0.0069073975086212,1532755968.0,1532755968.0,34305474560.0,33827454976.0,,,16384000.0,126.0,53.0,,,1.0,25028904.0,0.0,resnext50_32x4d,8.0,224.0,True,False,False,False,,relu,53.0,460816384.0,1.0,819200.0,,,17.0,0.0,1.0,0.0,,,,,,
0.0086456071585416,1687945216.0,1687945216.0,68610949120.0,67654909952.0,,,32768000.0,126.0,53.0,,,1.0,25028904.0,0.0,resnext50_32x4d,16.0,224.0,True,False,False,False,,relu,53.0,921632768.0,1.0,1638400.0,,,17.0,0.0,1.0,0.0,,,,,,
0.0201665289700031,1950089216.0,1950089216.0,137221898240.0,135309819904.0,,,65536000.0,126.0,53.0,,,1.0,25028904.0,0.0,resnext50_32x4d,32.0,224.0,True,False,False,False,,relu,53.0,1843265536.0,1.0,3276800.0,,,17.0,0.0,1.0,0.0,,,,,,
0.0381612785160541,2363228160.0,2363228160.0,274443796480.0,270619639808.0,,,131072000.0,126.0,53.0,,,1.0,25028904.0,0.0,resnext50_32x4d,64.0,224.0,True,False,False,False,,relu,53.0,3686531072.0,1.0,6553600.0,,,17.0,0.0,1.0,0.0,,,,,,
0.0689848475158214,3550216192.0,3550216192.0,548887592960.0,541239279616.0,,,262144000.0,126.0,53.0,,,1.0,25028904.0,0.0,resnext50_32x4d,128.0,224.0,True,False,False,False,,relu,53.0,7373062144.0,1.0,13107200.0,,,17.0,0.0,1.0,0.0,,,,,,
0.0072228893637657,1576796160.0,1576796160.0,11455725568.0,11395973120.0,,,2048000.0,126.0,53.0,,,1.0,68883240.0,0.0,wide_resnet50_2,1.0,224.0,True,False,False,False,,relu,53.0,57602048.0,1.0,102400.0,,,17.0,0.0,1.0,0.0,,,,,,
0.0069217257201671,1706819584.0,1706819584.0,22911451136.0,22791946240.0,,,4096000.0,126.0,53.0,,,1.0,68883240.0,0.0,wide_resnet50_2,2.0,224.0,True,False,False,False,,relu,53.0,115204096.0,1.0,204800.0,,,17.0,0.0,1.0,0.0,,,,,,
0.0068867713212966,1750859776.0,1750859776.0,45822902272.0,45583892480.0,,,8192000.0,126.0,53.0,,,1.0,68883240.0,0.0,wide_resnet50_2,4.0,224.0,True,False,False,False,,relu,53.0,230408192.0,1.0,409600.0,,,17.0,0.0,1.0,0.0,,,,,,
0.0073406431823968,1924923392.0,1924923392.0,91645804544.0,91167784960.0,,,16384000.0,126.0,53.0,,,1.0,68883240.0,0.0,wide_resnet50_2,8.0,224.0,True,False,False,False,,relu,53.0,460816384.0,1.0,819200.0,,,17.0,0.0,1.0,0.0,,,,,,
0.0109626129269599,1971060736.0,1971060736.0,183291609088.0,182335569920.0,,,32768000.0,126.0,53.0,,,1.0,68883240.0,0.0,wide_resnet50_2,16.0,224.0,True,False,False,False,,relu,53.0,921632768.0,1.0,1638400.0,,,17.0,0.0,1.0,0.0,,,,,,
0.0217820957303047,2233204736.0,2233204736.0,366583218176.0,364671139840.0,,,65536000.0,126.0,53.0,,,1.0,68883240.0,0.0,wide_resnet50_2,32.0,224.0,True,False,False,False,,relu,53.0,1843265536.0,1.0,3276800.0,,,17.0,0.0,1.0,0.0,,,,,,
0.0488008052110672,2751201280.0,2751201280.0,733166436352.0,729342279680.0,,,131072000.0,126.0,53.0,,,1.0,68883240.0,0.0,wide_resnet50_2,64.0,224.0,True,False,False,False,,relu,53.0,3686531072.0,1.0,6553600.0,,,17.0,0.0,1.0,0.0,,,,,,
0.0861807022243738,3940286464.0,3940286464.0,1466332872704.0,1458684559360.0,,,262144000.0,126.0,53.0,,,1.0,68883240.0,0.0,wide_resnet50_2,128.0,224.0,True,False,False,False,,relu,53.0,7373062144.0,1.0,13107200.0,,,17.0,0.0,1.0,0.0,,,,,,
0.0056700438261032,1283194880.0,1283194880.0,336242432.0,313135872.0,0.0,,1280000.0,141.0,52.0,1.0,,1.0,4383312.0,0.0,mnasnet,1.0,224.0,True,False,False,False,,relu,52.0,21826560.0,,,,,35.0,0.0,,,,,,,,
0.0054504662752151,1291583488.0,1291583488.0,672484864.0,626271744.0,0.0,,2560000.0,141.0,52.0,1.0,,1.0,4383312.0,0.0,mnasnet,2.0,224.0,True,False,False,False,,relu,52.0,43653120.0,,,,,35.0,0.0,,,,,,,,
0.0051760282367467,1312555008.0,1312555008.0,1344969728.0,1252543488.0,0.0,,5120000.0,141.0,52.0,1.0,,1.0,4383312.0,0.0,mnasnet,4.0,224.0,True,False,False,False,,relu,52.0,87306240.0,,,,,35.0,0.0,,,,,,,,
0.0051735185086727,1318846464.0,1318846464.0,2689939456.0,2505086976.0,0.0,,10240000.0,141.0,52.0,1.0,,1.0,4383312.0,0.0,mnasnet,8.0,224.0,True,False,False,False,,relu,52.0,174612480.0,,,,,35.0,0.0,,,,,,,,
0.0051164794713258,1354498048.0,1354498048.0,5379878912.0,5010173952.0,0.0,,20480000.0,141.0,52.0,1.0,,1.0,4383312.0,0.0,mnasnet,16.0,224.0,True,False,False,False,,relu,52.0,349224960.0,,,,,35.0,0.0,,,,,,,,
0.0050515886396169,1488715776.0,1488715776.0,10759757824.0,10020347904.0,0.0,,40960000.0,141.0,52.0,1.0,,1.0,4383312.0,0.0,mnasnet,32.0,224.0,True,False,False,False,,relu,52.0,698449920.0,,,,,35.0,0.0,,,,,,,,
0.0080484252423048,1750859776.0,1750859776.0,21519515648.0,20040695808.0,0.0,,81920000.0,141.0,52.0,1.0,,1.0,4383312.0,0.0,mnasnet,64.0,224.0,True,False,False,False,,relu,52.0,1396899840.0,,,,,35.0,0.0,,,,,,,,
0.0163101091980934,2266759168.0,2266759168.0,43039031296.0,40081391616.0,0.0,,163840000.0,141.0,52.0,1.0,,1.0,4383312.0,0.0,mnasnet,128.0,224.0,True,False,False,False,,relu,52.0,2793799680.0,,,,,35.0,0.0,,,,,,,,
0.0066913291811943,1515978752.0,1515978752.0,10882056192.0,,0.0,9830400.0,10872225792.0,135.0,,37.0,25.0,73.0,109482240.0,0.0,bert,1.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0072916563600301,1731985408.0,1731985408.0,21764112384.0,,0.0,19660800.0,21744451584.0,135.0,,37.0,25.0,73.0,109482240.0,0.0,bert,2.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0070908926427364,1736179712.0,1736179712.0,43528224768.0,,0.0,39321600.0,43488903168.0,135.0,,37.0,25.0,73.0,109482240.0,0.0,bert,4.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0068151384592056,1736179712.0,1736179712.0,87056449536.0,,0.0,78643200.0,86977806336.0,135.0,,37.0,25.0,73.0,109482240.0,0.0,bert,8.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0089281547814607,1736179712.0,1736179712.0,174112899072.0,,0.0,157286400.0,173955612672.0,135.0,,37.0,25.0,73.0,109482240.0,0.0,bert,16.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0161982584744691,1736179712.0,1736179712.0,348225798144.0,,0.0,314572800.0,347911225344.0,135.0,,37.0,25.0,73.0,109482240.0,0.0,bert,32.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0033048305660486,1304166400.0,1304166400.0,5440929792.0,,0.0,5111808.0,5435817984.0,62.0,,13.0,13.0,36.0,66362880.0,0.0,distilbert,1.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0040480352938175,1459355648.0,1459355648.0,10881859584.0,,0.0,10223616.0,10871635968.0,62.0,,13.0,13.0,36.0,66362880.0,0.0,distilbert,2.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0044545881450176,1461452800.0,1461452800.0,21763719168.0,,0.0,20447232.0,21743271936.0,62.0,,13.0,13.0,36.0,66362880.0,0.0,distilbert,4.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0043290182948112,1461452800.0,1461452800.0,43527438336.0,,0.0,40894464.0,43486543872.0,62.0,,13.0,13.0,36.0,66362880.0,0.0,distilbert,8.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0043314054608345,1461452800.0,1461452800.0,87054876672.0,,0.0,81788928.0,86973087744.0,62.0,,13.0,13.0,36.0,66362880.0,0.0,distilbert,16.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0046440858393907,1461452800.0,1461452800.0,174109753344.0,,0.0,163577856.0,173946175488.0,62.0,,13.0,13.0,36.0,66362880.0,0.0,distilbert,32.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0151809878647327,1604059136.0,1604059136.0,8274444288.0,,0.0,7471104.0,8266973184.0,174.0,,61.0,29.0,84.0,130973184.0,0.0,funnel_transformer,1.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0169434510171413,1866203136.0,1866203136.0,16548888576.0,,0.0,14942208.0,16533946368.0,174.0,,61.0,29.0,84.0,130973184.0,0.0,funnel_transformer,2.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0170877218246459,1918631936.0,1918631936.0,33097777152.0,,0.0,29884416.0,33067892736.0,174.0,,61.0,29.0,84.0,130973184.0,0.0,funnel_transformer,4.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0171151798218488,1918631936.0,1918631936.0,66195554304.0,,0.0,59768832.0,66135785472.0,174.0,,61.0,29.0,84.0,130973184.0,0.0,funnel_transformer,8.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0185200363397598,2092695552.0,2092695552.0,132391108608.0,,0.0,119537664.0,132271570944.0,174.0,,61.0,29.0,84.0,130973184.0,0.0,funnel_transformer,16.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0285225674510002,2092695552.0,2092695552.0,264782217216.0,,0.0,239075328.0,264543141888.0,174.0,,61.0,29.0,84.0,130973184.0,0.0,funnel_transformer,32.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0083315249532461,1033633792.0,1033633792.0,9988341760.0,,0.0,9502720.0,9978839040.0,15.0,,4.0,3.0,8.0,11683584.0,0.0,albert,1.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0107869010418653,1075576832.0,1075576832.0,19976683520.0,,0.0,19005440.0,19957678080.0,15.0,,4.0,3.0,8.0,11683584.0,0.0,albert,2.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0105182405561208,1079771136.0,1079771136.0,39953367040.0,,0.0,38010880.0,39915356160.0,15.0,,4.0,3.0,8.0,11683584.0,0.0,albert,4.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0105089452117681,1079771136.0,1079771136.0,79906734080.0,,0.0,76021760.0,79830712320.0,15.0,,4.0,3.0,8.0,11683584.0,0.0,albert,8.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0120957396924495,1104936960.0,1104936960.0,159813468160.0,,0.0,152043520.0,159661424640.0,15.0,,4.0,3.0,8.0,11683584.0,0.0,albert,16.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0244553189724683,1205600256.0,1205600256.0,319626936320.0,,0.0,304087040.0,319322849280.0,15.0,,4.0,3.0,8.0,11683584.0,0.0,albert,32.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0160357922315597,1708916736.0,1708916736.0,43526455296.0,,0.0,39321600.0,43487133696.0,159.0,,25.0,25.0,109.0,148659456.0,0.0,longformer,1.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0183609653264284,2017198080.0,2017198080.0,87052910592.0,,0.0,78643200.0,86974267392.0,159.0,,25.0,25.0,109.0,148659456.0,0.0,longformer,2.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0337461031973361,2220621824.0,2220621824.0,174105821184.0,,0.0,157286400.0,173948534784.0,159.0,,25.0,25.0,109.0,148659456.0,0.0,longformer,4.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0628649767488241,2400976896.0,2400976896.0,348211642368.0,,0.0,314572800.0,347897069568.0,159.0,,25.0,25.0,109.0,148659456.0,0.0,longformer,8.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.1223024446517229,2807824384.0,2807824384.0,696423284736.0,,0.0,629145600.0,695794139136.0,159.0,,25.0,25.0,109.0,148659456.0,0.0,longformer,16.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.2419486384838819,3617325056.0,3617325056.0,1392846569472.0,,0.0,1258291200.0,1391588278272.0,159.0,,25.0,25.0,109.0,148659456.0,0.0,longformer,32.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0227330967783927,1090256896.0,1090256896.0,2592079872.0,,0.0,,2592079872.0,410.0,,49.0,,361.0,24581888.0,0.0,mobile_bert,1.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.025421130657196,1132199936.0,1132199936.0,5184159744.0,,0.0,,5184159744.0,410.0,,49.0,,361.0,24581888.0,0.0,mobile_bert,2.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0252690661698579,1132199936.0,1132199936.0,10368319488.0,,0.0,,10368319488.0,410.0,,49.0,,361.0,24581888.0,0.0,mobile_bert,4.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0255266673862934,1134297088.0,1134297088.0,20736638976.0,,0.0,,20736638976.0,410.0,,49.0,,361.0,24581888.0,0.0,mobile_bert,8.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0251520596444606,1172045824.0,1172045824.0,41473277952.0,,0.0,,41473277952.0,410.0,,49.0,,361.0,24581888.0,0.0,mobile_bert,16.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.0240286599844694,1197211648.0,1197211648.0,82946555904.0,,0.0,,82946555904.0,410.0,,49.0,,361.0,24581888.0,0.0,mobile_bert,32.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,,,,
0.019194842875003816,1526464512.0,1526464512.0,3405428736.0,,0.0,393216.0,589824.0,123.0,,37.0,1.0,1.0,51094272.0,0.0,squeeze_bert,1.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,12.0,7059456.0,72.0,3397386240.0
0.019535346329212187,1627127808.0,1627127808.0,6810857472.0,,0.0,786432.0,1179648.0,123.0,,37.0,1.0,1.0,51094272.0,0.0,squeeze_bert,2.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,12.0,14118912.0,72.0,6794772480.0
0.020067234337329865,1629224960.0,1629224960.0,13621714944.0,,0.0,1572864.0,2359296.0,123.0,,37.0,1.0,1.0,51094272.0,0.0,squeeze_bert,4.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,12.0,28237824.0,72.0,13589544960.0
0.019780106097459792,1629224960.0,1629224960.0,27243429888.0,,0.0,3145728.0,4718592.0,123.0,,37.0,1.0,1.0,51094272.0,0.0,squeeze_bert,8.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,12.0,56475648.0,72.0,27179089920.0
0.02471066117286682,1679556608.0,1679556608.0,54486859776.0,,0.0,6291456.0,9437184.0,123.0,,37.0,1.0,1.0,51094272.0,0.0,squeeze_bert,16.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,12.0,112951296.0,72.0,54358179840.0
0.02532418742775917,1679556608.0,1679556608.0,108973719552.0,,0.0,12582912.0,18874368.0,123.0,,37.0,1.0,1.0,51094272.0,0.0,squeeze_bert,32.0,128.0,True,False,False,False,,relu,,,,,,,,,,,,,12.0,225902592.0,72.0,108716359680.0
