accelerator,avg_memory,batch_size,device,macs,max_memory,mean,model,requires_grad,sequence_length,total_params,trainable_params
0,1906.61234375,1,jetson_cpu,5184159744,1907.5390625,1.71927633774994,mobile_bert,0,256,24581888,0
0,1920.538671875,1,jetson_cpu,10368319488,1922.1875,3.04959247095003,mobile_bert,0,512,24581888,0
0,502.698567708333,1,jetson_cpu,27214848,502.70703125,0.150389462149997,squeeze_bert,0,1,51094272,0
0,1933.21000744048,1,jetson_cpu,53839872,1933.21875,0.167917284449959,squeeze_bert,0,2,51094272,0
0,1933.45205965909,1,jetson_cpu,107089920,1933.4609375,0.183875199150043,squeeze_bert,0,4,51094272,0
0,1935.1708984375,1,jetson_cpu,213590016,1935.7421875,0.371376235449952,squeeze_bert,0,8,51094272,0
0,1936.61263020833,1,jetson_cpu,426590208,1936.73828125,0.373406520499975,squeeze_bert,0,16,51094272,0
0,1937.5953125,1,jetson_cpu,852590592,1937.84765625,0.475584649150005,squeeze_bert,0,32,51094272,0
0,1939.27256944444,1,jetson_cpu,1704591360,1939.59765625,0.610281341549944,squeeze_bert,0,64,51094272,0
0,1943.4736328125,1,jetson_cpu,3408592896,1943.86328125,1.16484433989999,squeeze_bert,0,128,51094272,0
0,1957.05629595588,1,jetson_cpu,6816595968,1957.9921875,2.25682364585,squeeze_bert,0,256,51094272,0
0,1973.11308262712,1,jetson_cpu,13632602112,2000.45703125,4.97074612809993,squeeze_bert,0,512,51094272,0
