latency,avg_memory,max_memory,macs,<class 'torch.nn.modules.conv.Conv2d'>_macs,total_params,trainable_params,input_size,in_channel,out_channel,kernel_size,stride,img_size
4.105493426322937e-05,1274806272.0,1274806272.0,262144.0,262144.0,8448.0,0.0,"torch.Size([8, 32, 7, 7])",32.0,256.0,1.0,5.0,7.0
4.1944533586502074e-05,1274806272.0,1274806272.0,589824.0,589824.0,8448.0,0.0,"torch.Size([8, 32, 14, 14])",32.0,256.0,1.0,5.0,14.0
0.00015137791633605956,1274806272.0,1274806272.0,2359296.0,2359296.0,8448.0,0.0,"torch.Size([8, 32, 28, 28])",32.0,256.0,1.0,5.0,28.0
6.259195506572724e-05,1295777792.0,1295777792.0,9437184.0,9437184.0,8448.0,0.0,"torch.Size([8, 32, 56, 56])",32.0,256.0,1.0,5.0,56.0
6.330087780952454e-05,1310457856.0,1310457856.0,34668544.0,34668544.0,8448.0,0.0,"torch.Size([8, 32, 112, 112])",32.0,256.0,1.0,5.0,112.0
6.353780627250671e-05,1344012288.0,1344012288.0,132710400.0,132710400.0,8448.0,0.0,"torch.Size([8, 32, 224, 224])",32.0,256.0,1.0,5.0,224.0
4.1985884308815e-05,1274806272.0,1274806272.0,14745600.0,14745600.0,73984.0,0.0,"torch.Size([8, 32, 7, 7])",32.0,256.0,3.0,1.0,7.0
4.220716655254364e-05,1295777792.0,1295777792.0,84934656.0,84934656.0,73984.0,0.0,"torch.Size([8, 32, 14, 14])",32.0,256.0,3.0,1.0,14.0
5.208328366279602e-05,1331429376.0,1331429376.0,398721024.0,398721024.0,73984.0,0.0,"torch.Size([8, 32, 28, 28])",32.0,256.0,3.0,1.0,28.0
6.227195262908936e-05,1320943616.0,1320943616.0,1719926784.0,1719926784.0,73984.0,0.0,"torch.Size([8, 32, 56, 56])",32.0,256.0,3.0,1.0,56.0
0.00017643719911575317,1392246784.0,1392246784.0,7136870400.0,7136870400.0,73984.0,0.0,"torch.Size([8, 32, 112, 112])",32.0,256.0,3.0,1.0,112.0
0.00017187632620334624,1734082560.0,1734082560.0,29068886016.0,29068886016.0,73984.0,0.0,"torch.Size([8, 32, 224, 224])",32.0,256.0,3.0,1.0,224.0
4.184134304523468e-05,1276903424.0,1276903424.0,5308416.0,5308416.0,73984.0,0.0,"torch.Size([8, 32, 7, 7])",32.0,256.0,3.0,2.0,7.0
4.1276589035987855e-05,1274806272.0,1274806272.0,21233664.0,21233664.0,73984.0,0.0,"torch.Size([8, 32, 14, 14])",32.0,256.0,3.0,2.0,14.0
0.00021058283746242524,1297874944.0,1297874944.0,99680256.0,99680256.0,73984.0,0.0,"torch.Size([8, 32, 28, 28])",32.0,256.0,3.0,2.0,28.0
6.382763385772705e-05,1295777792.0,1295777792.0,429981696.0,429981696.0,73984.0,0.0,"torch.Size([8, 32, 56, 56])",32.0,256.0,3.0,2.0,56.0
6.369315087795258e-05,1316749312.0,1316749312.0,1784217600.0,1784217600.0,73984.0,0.0,"torch.Size([8, 32, 112, 112])",32.0,256.0,3.0,2.0,112.0
6.463713943958283e-05,1432092672.0,1432092672.0,7267221504.0,7267221504.0,73984.0,0.0,"torch.Size([8, 32, 224, 224])",32.0,256.0,3.0,2.0,224.0
4.163384437561035e-05,1276903424.0,1276903424.0,589824.0,589824.0,73984.0,0.0,"torch.Size([8, 32, 7, 7])",32.0,256.0,3.0,5.0,7.0
4.1530653834342954e-05,1276903424.0,1276903424.0,5308416.0,5308416.0,73984.0,0.0,"torch.Size([8, 32, 14, 14])",32.0,256.0,3.0,5.0,14.0
0.00021733343601226807,1279000576.0,1279000576.0,21233664.0,21233664.0,73984.0,0.0,"torch.Size([8, 32, 28, 28])",32.0,256.0,3.0,5.0,28.0
6.390735507011414e-05,1299972096.0,1299972096.0,71368704.0,71368704.0,73984.0,0.0,"torch.Size([8, 32, 56, 56])",32.0,256.0,3.0,5.0,56.0
6.387569010257721e-05,1314652160.0,1314652160.0,285474816.0,285474816.0,73984.0,0.0,"torch.Size([8, 32, 112, 112])",32.0,256.0,3.0,5.0,112.0
6.339848041534424e-05,1348206592.0,1348206592.0,1194393600.0,1194393600.0,73984.0,0.0,"torch.Size([8, 32, 224, 224])",32.0,256.0,3.0,5.0,224.0
4.386305809020996e-05,1279000576.0,1279000576.0,6422528.0,6422528.0,16896.0,0.0,"torch.Size([8, 32, 7, 7])",32.0,512.0,1.0,1.0,7.0
4.207678139209747e-05,1299972096.0,1299972096.0,25690112.0,25690112.0,16896.0,0.0,"torch.Size([8, 32, 14, 14])",32.0,512.0,1.0,1.0,14.0
6.471686065196991e-05,1293680640.0,1293680640.0,102760448.0,102760448.0,16896.0,0.0,"torch.Size([8, 32, 28, 28])",32.0,512.0,1.0,1.0,28.0
6.303451955318451e-05,1348206592.0,1348206592.0,411041792.0,411041792.0,16896.0,0.0,"torch.Size([8, 32, 56, 56])",32.0,512.0,1.0,1.0,56.0
6.224513053894043e-05,1495007232.0,1495007232.0,1644167168.0,1644167168.0,16896.0,0.0,"torch.Size([8, 32, 112, 112])",32.0,512.0,1.0,1.0,112.0
5.40614128112793e-05,2149318656.0,2149318656.0,6576668672.0,6576668672.0,16896.0,0.0,"torch.Size([8, 32, 224, 224])",32.0,512.0,1.0,1.0,224.0
4.264563322067261e-05,1274806272.0,1274806272.0,2097152.0,2097152.0,16896.0,0.0,"torch.Size([8, 32, 7, 7])",32.0,512.0,1.0,2.0,7.0
4.1322410106658934e-05,1274806272.0,1274806272.0,6422528.0,6422528.0,16896.0,0.0,"torch.Size([8, 32, 14, 14])",32.0,512.0,1.0,2.0,14.0
6.236322224140167e-05,1295777792.0,1295777792.0,25690112.0,25690112.0,16896.0,0.0,"torch.Size([8, 32, 28, 28])",32.0,512.0,1.0,2.0,28.0
6.087459623813629e-05,1295777792.0,1295777792.0,102760448.0,102760448.0,16896.0,0.0,"torch.Size([8, 32, 56, 56])",32.0,512.0,1.0,2.0,56.0
6.16658478975296e-05,1341915136.0,1341915136.0,411041792.0,411041792.0,16896.0,0.0,"torch.Size([8, 32, 112, 112])",32.0,512.0,1.0,2.0,112.0
6.137900054454803e-05,1532755968.0,1532755968.0,1644167168.0,1644167168.0,16896.0,0.0,"torch.Size([8, 32, 224, 224])",32.0,512.0,1.0,2.0,224.0
3.6872923374176025e-05,1274806272.0,1274806272.0,524288.0,524288.0,16896.0,0.0,"torch.Size([8, 32, 7, 7])",32.0,512.0,1.0,5.0,7.0
4.00930643081665e-05,1274806272.0,1274806272.0,1179648.0,1179648.0,16896.0,0.0,"torch.Size([8, 32, 14, 14])",32.0,512.0,1.0,5.0,14.0
6.598047912120819e-05,1276903424.0,1276903424.0,4718592.0,4718592.0,16896.0,0.0,"torch.Size([8, 32, 28, 28])",32.0,512.0,1.0,5.0,28.0
6.233975291252137e-05,1295777792.0,1295777792.0,18874368.0,18874368.0,16896.0,0.0,"torch.Size([8, 32, 56, 56])",32.0,512.0,1.0,5.0,56.0
6.258934736251831e-05,1310457856.0,1310457856.0,69337088.0,69337088.0,16896.0,0.0,"torch.Size([8, 32, 112, 112])",32.0,512.0,1.0,5.0,112.0
6.38529658317566e-05,1360789504.0,1360789504.0,265420800.0,265420800.0,16896.0,0.0,"torch.Size([8, 32, 224, 224])",32.0,512.0,1.0,5.0,224.0
4.1900947690010074e-05,1274806272.0,1274806272.0,29491200.0,29491200.0,147968.0,0.0,"torch.Size([8, 32, 7, 7])",32.0,512.0,3.0,1.0,7.0
4.2055174708366395e-05,1295777792.0,1295777792.0,169869312.0,169869312.0,147968.0,0.0,"torch.Size([8, 32, 14, 14])",32.0,512.0,3.0,1.0,14.0
5.0823763012886046e-05,1354498048.0,1354498048.0,797442048.0,797442048.0,147968.0,0.0,"torch.Size([8, 32, 28, 28])",32.0,512.0,3.0,1.0,28.0
6.471015512943268e-05,1346109440.0,1346109440.0,3439853568.0,3439853568.0,147968.0,0.0,"torch.Size([8, 32, 56, 56])",32.0,512.0,3.0,1.0,56.0
0.00018136873841285707,1492910080.0,1492910080.0,14273740800.0,14273740800.0,147968.0,0.0,"torch.Size([8, 32, 112, 112])",32.0,512.0,3.0,1.0,112.0
0.000181351974606514,2140930048.0,2140930048.0,58137772032.0,58137772032.0,147968.0,0.0,"torch.Size([8, 32, 224, 224])",32.0,512.0,3.0,1.0,224.0
4.273019731044769e-05,1279000576.0,1279000576.0,10616832.0,10616832.0,147968.0,0.0,"torch.Size([8, 32, 7, 7])",32.0,512.0,3.0,2.0,7.0
4.099495708942413e-05,1281097728.0,1281097728.0,42467328.0,42467328.0,147968.0,0.0,"torch.Size([8, 32, 14, 14])",32.0,512.0,3.0,2.0,14.0
0.00021521858870983125,1302069248.0,1302069248.0,199360512.0,199360512.0,147968.0,0.0,"torch.Size([8, 32, 28, 28])",32.0,512.0,3.0,2.0,28.0
6.266385316848755e-05,1302069248.0,1302069248.0,859963392.0,859963392.0,147968.0,0.0,"torch.Size([8, 32, 56, 56])",32.0,512.0,3.0,2.0,56.0
6.275363266468048e-05,1348206592.0,1348206592.0,3568435200.0,3568435200.0,147968.0,0.0,"torch.Size([8, 32, 112, 112])",32.0,512.0,3.0,2.0,112.0
6.276555359363556e-05,1539047424.0,1539047424.0,14534443008.0,14534443008.0,147968.0,0.0,"torch.Size([8, 32, 224, 224])",32.0,512.0,3.0,2.0,224.0
4.214830696582794e-05,1283194880.0,1283194880.0,1179648.0,1179648.0,147968.0,0.0,"torch.Size([8, 32, 7, 7])",32.0,512.0,3.0,5.0,7.0
4.128441214561463e-05,1274806272.0,1274806272.0,10616832.0,10616832.0,147968.0,0.0,"torch.Size([8, 32, 14, 14])",32.0,512.0,3.0,5.0,14.0
0.00020759664475917817,1276903424.0,1276903424.0,42467328.0,42467328.0,147968.0,0.0,"torch.Size([8, 32, 28, 28])",32.0,512.0,3.0,5.0,28.0
6.210170686244964e-05,1297874944.0,1297874944.0,142737408.0,142737408.0,147968.0,0.0,"torch.Size([8, 32, 56, 56])",32.0,512.0,3.0,5.0,56.0
6.244555115699768e-05,1312555008.0,1312555008.0,570949632.0,570949632.0,147968.0,0.0,"torch.Size([8, 32, 112, 112])",32.0,512.0,3.0,5.0,112.0
6.228089332580567e-05,1364983808.0,1364983808.0,2388787200.0,2388787200.0,147968.0,0.0,"torch.Size([8, 32, 224, 224])",32.0,512.0,3.0,5.0,224.0
4.201717674732208e-05,1297874944.0,1297874944.0,12845056.0,12845056.0,33792.0,0.0,"torch.Size([8, 32, 7, 7])",32.0,1024.0,1.0,1.0,7.0
4.1954591870307924e-05,1299972096.0,1299972096.0,51380224.0,51380224.0,33792.0,0.0,"torch.Size([8, 32, 14, 14])",32.0,1024.0,1.0,1.0,14.0
6.477758288383483e-05,1306263552.0,1306263552.0,205520896.0,205520896.0,33792.0,0.0,"torch.Size([8, 32, 28, 28])",32.0,1024.0,1.0,1.0,28.0
6.37006014585495e-05,1402732544.0,1402732544.0,822083584.0,822083584.0,33792.0,0.0,"torch.Size([8, 32, 56, 56])",32.0,1024.0,1.0,1.0,56.0
6.15488737821579e-05,1704722432.0,1704722432.0,3288334336.0,3288334336.0,33792.0,0.0,"torch.Size([8, 32, 112, 112])",32.0,1024.0,1.0,1.0,112.0
5.993768572807312e-05,2975596544.0,2975596544.0,13153337344.0,13153337344.0,33792.0,0.0,"torch.Size([8, 32, 224, 224])",32.0,1024.0,1.0,1.0,224.0
4.245936870574951e-05,1279000576.0,1279000576.0,4194304.0,4194304.0,33792.0,0.0,"torch.Size([8, 32, 7, 7])",32.0,1024.0,1.0,2.0,7.0
4.1263923048973086e-05,1299972096.0,1299972096.0,12845056.0,12845056.0,33792.0,0.0,"torch.Size([8, 32, 14, 14])",32.0,1024.0,1.0,2.0,14.0
5.999840795993805e-05,1299972096.0,1299972096.0,51380224.0,51380224.0,33792.0,0.0,"torch.Size([8, 32, 28, 28])",32.0,1024.0,1.0,2.0,28.0
5.9979408979415895e-05,1323040768.0,1323040768.0,205520896.0,205520896.0,33792.0,0.0,"torch.Size([8, 32, 56, 56])",32.0,1024.0,1.0,2.0,56.0
6.360933184623718e-05,1392246784.0,1392246784.0,822083584.0,822083584.0,33792.0,0.0,"torch.Size([8, 32, 112, 112])",32.0,1024.0,1.0,2.0,112.0
6.07859343290329e-05,1738276864.0,1738276864.0,3288334336.0,3288334336.0,33792.0,0.0,"torch.Size([8, 32, 224, 224])",32.0,1024.0,1.0,2.0,224.0
4.209540784358978e-05,1274806272.0,1274806272.0,1048576.0,1048576.0,33792.0,0.0,"torch.Size([8, 32, 7, 7])",32.0,1024.0,1.0,5.0,7.0
4.161931574344635e-05,1274806272.0,1274806272.0,2359296.0,2359296.0,33792.0,0.0,"torch.Size([8, 32, 14, 14])",32.0,1024.0,1.0,5.0,14.0
6.254315376281738e-05,1295777792.0,1295777792.0,9437184.0,9437184.0,33792.0,0.0,"torch.Size([8, 32, 28, 28])",32.0,1024.0,1.0,5.0,28.0
6.183274090290069e-05,1295777792.0,1295777792.0,37748736.0,37748736.0,33792.0,0.0,"torch.Size([8, 32, 56, 56])",32.0,1024.0,1.0,5.0,56.0
6.45127147436142e-05,1308360704.0,1308360704.0,138674176.0,138674176.0,33792.0,0.0,"torch.Size([8, 32, 112, 112])",32.0,1024.0,1.0,5.0,112.0
6.449371576309205e-05,1394343936.0,1394343936.0,530841600.0,530841600.0,33792.0,0.0,"torch.Size([8, 32, 224, 224])",32.0,1024.0,1.0,5.0,224.0
4.400014877319336e-05,1297874944.0,1297874944.0,58982400.0,58982400.0,295936.0,0.0,"torch.Size([8, 32, 7, 7])",32.0,1024.0,3.0,1.0,7.0
4.173703491687775e-05,1295777792.0,1295777792.0,339738624.0,339738624.0,295936.0,0.0,"torch.Size([8, 32, 14, 14])",32.0,1024.0,3.0,1.0,14.0
5.489438772201538e-05,1446772736.0,1446772736.0,1594884096.0,1594884096.0,295936.0,0.0,"torch.Size([8, 32, 28, 28])",32.0,1024.0,3.0,1.0,28.0
6.382055580615998e-05,1392246784.0,1392246784.0,6879707136.0,6879707136.0,295936.0,0.0,"torch.Size([8, 32, 56, 56])",32.0,1024.0,3.0,1.0,56.0
0.00017280429601669313,1694236672.0,1694236672.0,28547481600.0,28547481600.0,295936.0,0.0,"torch.Size([8, 32, 112, 112])",32.0,1024.0,3.0,1.0,112.0
0.00016996897757053374,2965110784.0,2965110784.0,116275544064.0,116275544064.0,295936.0,0.0,"torch.Size([8, 32, 224, 224])",32.0,1024.0,3.0,1.0,224.0
4.514455795288086e-05,1295777792.0,1295777792.0,21233664.0,21233664.0,295936.0,0.0,"torch.Size([8, 32, 7, 7])",32.0,1024.0,3.0,2.0,7.0
4.158392548561096e-05,1295777792.0,1295777792.0,84934656.0,84934656.0,295936.0,0.0,"torch.Size([8, 32, 14, 14])",32.0,1024.0,3.0,2.0,14.0
0.00021473094820976258,1295777792.0,1295777792.0,398721024.0,398721024.0,295936.0,0.0,"torch.Size([8, 32, 28, 28])",32.0,1024.0,3.0,2.0,28.0
6.334856152534485e-05,1320943616.0,1320943616.0,1719926784.0,1719926784.0,295936.0,0.0,"torch.Size([8, 32, 56, 56])",32.0,1024.0,3.0,2.0,56.0
6.366893649101257e-05,1417412608.0,1417412608.0,7136870400.0,7136870400.0,295936.0,0.0,"torch.Size([8, 32, 112, 112])",32.0,1024.0,3.0,2.0,112.0
5.979761481285095e-05,1773928448.0,1773928448.0,29068886016.0,29068886016.0,295936.0,0.0,"torch.Size([8, 32, 224, 224])",32.0,1024.0,3.0,2.0,224.0
4.1985884308815e-05,1316749312.0,1316749312.0,2359296.0,2359296.0,295936.0,0.0,"torch.Size([8, 32, 7, 7])",32.0,1024.0,3.0,5.0,7.0
4.136711359024048e-05,1316749312.0,1316749312.0,21233664.0,21233664.0,295936.0,0.0,"torch.Size([8, 32, 14, 14])",32.0,1024.0,3.0,5.0,14.0
0.00020173005759716034,1316749312.0,1316749312.0,84934656.0,84934656.0,295936.0,0.0,"torch.Size([8, 32, 28, 28])",32.0,1024.0,3.0,5.0,28.0
5.9870630502700804e-05,1316749312.0,1316749312.0,285474816.0,285474816.0,295936.0,0.0,"torch.Size([8, 32, 56, 56])",32.0,1024.0,3.0,5.0,56.0
6.184764206409454e-05,1333526528.0,1333526528.0,1141899264.0,1141899264.0,295936.0,0.0,"torch.Size([8, 32, 112, 112])",32.0,1024.0,3.0,5.0,112.0
6.255954504013062e-05,1436286976.0,1436286976.0,4777574400.0,4777574400.0,295936.0,0.0,"torch.Size([8, 32, 224, 224])",32.0,1024.0,3.0,5.0,224.0
4.20641154050827e-05,1316749312.0,1316749312.0,802816.0,802816.0,2080.0,0.0,"torch.Size([8, 64, 7, 7])",64.0,32.0,1.0,1.0,7.0
6.671026349067689e-05,1295777792.0,1295777792.0,3211264.0,3211264.0,2080.0,0.0,"torch.Size([8, 64, 14, 14])",64.0,32.0,1.0,1.0,14.0
4.166141152381897e-05,1295777792.0,1295777792.0,12845056.0,12845056.0,2080.0,0.0,"torch.Size([8, 64, 28, 28])",64.0,32.0,1.0,1.0,28.0
6.165243685245514e-05,1295777792.0,1295777792.0,51380224.0,51380224.0,2080.0,0.0,"torch.Size([8, 64, 56, 56])",64.0,32.0,1.0,1.0,56.0
6.100051105022431e-05,1316749312.0,1316749312.0,205520896.0,205520896.0,2080.0,0.0,"torch.Size([8, 64, 112, 112])",64.0,32.0,1.0,1.0,112.0
6.277114152908325e-05,1429995520.0,1429995520.0,822083584.0,822083584.0,2080.0,0.0,"torch.Size([8, 64, 224, 224])",64.0,32.0,1.0,1.0,224.0
4.140399396419525e-05,1274806272.0,1274806272.0,262144.0,262144.0,2080.0,0.0,"torch.Size([8, 64, 7, 7])",64.0,32.0,1.0,2.0,7.0
0.00011699534952640534,1274806272.0,1274806272.0,802816.0,802816.0,2080.0,0.0,"torch.Size([8, 64, 14, 14])",64.0,32.0,1.0,2.0,14.0
4.1565299034118654e-05,1295777792.0,1295777792.0,3211264.0,3211264.0,2080.0,0.0,"torch.Size([8, 64, 28, 28])",64.0,32.0,1.0,2.0,28.0
6.438866257667542e-05,1295777792.0,1295777792.0,12845056.0,12845056.0,2080.0,0.0,"torch.Size([8, 64, 56, 56])",64.0,32.0,1.0,2.0,56.0
6.289742887020112e-05,1323040768.0,1323040768.0,51380224.0,51380224.0,2080.0,0.0,"torch.Size([8, 64, 112, 112])",64.0,32.0,1.0,2.0,112.0
6.604865193367004e-05,1392246784.0,1392246784.0,205520896.0,205520896.0,2080.0,0.0,"torch.Size([8, 64, 224, 224])",64.0,32.0,1.0,2.0,224.0
4.271082580089569e-05,1274806272.0,1274806272.0,65536.0,65536.0,2080.0,0.0,"torch.Size([8, 64, 7, 7])",64.0,32.0,1.0,5.0,7.0
0.00011152587831020355,1274806272.0,1274806272.0,147456.0,147456.0,2080.0,0.0,"torch.Size([8, 64, 14, 14])",64.0,32.0,1.0,5.0,14.0
4.271753132343292e-05,1295777792.0,1295777792.0,589824.0,589824.0,2080.0,0.0,"torch.Size([8, 64, 28, 28])",64.0,32.0,1.0,5.0,28.0
6.088502705097199e-05,1295777792.0,1295777792.0,2359296.0,2359296.0,2080.0,0.0,"torch.Size([8, 64, 56, 56])",64.0,32.0,1.0,5.0,56.0
6.159432232379913e-05,1302069248.0,1302069248.0,8667136.0,8667136.0,2080.0,0.0,"torch.Size([8, 64, 112, 112])",64.0,32.0,1.0,5.0,112.0
6.375126540660858e-05,1398538240.0,1398538240.0,33177600.0,33177600.0,2080.0,0.0,"torch.Size([8, 64, 224, 224])",64.0,32.0,1.0,5.0,224.0
4.220940172672272e-05,1274806272.0,1274806272.0,3686400.0,3686400.0,18464.0,0.0,"torch.Size([8, 64, 7, 7])",64.0,32.0,3.0,1.0,7.0
6.30505383014679e-05,1295777792.0,1295777792.0,21233664.0,21233664.0,18464.0,0.0,"torch.Size([8, 64, 14, 14])",64.0,32.0,3.0,1.0,14.0
6.14520162343979e-05,1295777792.0,1295777792.0,99680256.0,99680256.0,18464.0,0.0,"torch.Size([8, 64, 28, 28])",64.0,32.0,3.0,1.0,28.0
6.080791354179382e-05,1295777792.0,1295777792.0,429981696.0,429981696.0,18464.0,0.0,"torch.Size([8, 64, 56, 56])",64.0,32.0,3.0,1.0,56.0
4.914887249469757e-05,1656487936.0,1656487936.0,1784217600.0,1784217600.0,18464.0,0.0,"torch.Size([8, 64, 112, 112])",64.0,32.0,3.0,1.0,112.0
4.97523695230484e-05,2784755712.0,2784755712.0,7267221504.0,7267221504.0,18464.0,0.0,"torch.Size([8, 64, 224, 224])",64.0,32.0,3.0,1.0,224.0
4.1764974594116214e-05,1274806272.0,1274806272.0,1327104.0,1327104.0,18464.0,0.0,"torch.Size([8, 64, 7, 7])",64.0,32.0,3.0,2.0,7.0
0.00011153817176818847,1274806272.0,1274806272.0,5308416.0,5308416.0,18464.0,0.0,"torch.Size([8, 64, 14, 14])",64.0,32.0,3.0,2.0,14.0
5.997046828269959e-05,1295777792.0,1295777792.0,24920064.0,24920064.0,18464.0,0.0,"torch.Size([8, 64, 28, 28])",64.0,32.0,3.0,2.0,28.0
6.0175731778144834e-05,1295777792.0,1295777792.0,107495424.0,107495424.0,18464.0,0.0,"torch.Size([8, 64, 56, 56])",64.0,32.0,3.0,2.0,56.0
6.236732006072998e-05,1323040768.0,1323040768.0,446054400.0,446054400.0,18464.0,0.0,"torch.Size([8, 64, 112, 112])",64.0,32.0,3.0,2.0,112.0
6.388463079929352e-05,1392246784.0,1392246784.0,1816805376.0,1816805376.0,18464.0,0.0,"torch.Size([8, 64, 224, 224])",64.0,32.0,3.0,2.0,224.0
4.2026862502098083e-05,1274806272.0,1274806272.0,147456.0,147456.0,18464.0,0.0,"torch.Size([8, 64, 7, 7])",64.0,32.0,3.0,5.0,7.0
0.0001118287444114685,1274806272.0,1274806272.0,1327104.0,1327104.0,18464.0,0.0,"torch.Size([8, 64, 14, 14])",64.0,32.0,3.0,5.0,14.0
6.0957670211791995e-05,1295777792.0,1295777792.0,5308416.0,5308416.0,18464.0,0.0,"torch.Size([8, 64, 28, 28])",64.0,32.0,3.0,5.0,28.0
6.444789469242095e-05,1295777792.0,1295777792.0,17842176.0,17842176.0,18464.0,0.0,"torch.Size([8, 64, 56, 56])",64.0,32.0,3.0,5.0,56.0
6.135106086730957e-05,1302069248.0,1302069248.0,71368704.0,71368704.0,18464.0,0.0,"torch.Size([8, 64, 112, 112])",64.0,32.0,3.0,5.0,112.0
6.341822445392609e-05,1398538240.0,1398538240.0,298598400.0,298598400.0,18464.0,0.0,"torch.Size([8, 64, 224, 224])",64.0,32.0,3.0,5.0,224.0
4.184879362583161e-05,1274806272.0,1274806272.0,1605632.0,1605632.0,4160.0,0.0,"torch.Size([8, 64, 7, 7])",64.0,64.0,1.0,1.0,7.0
4.163607954978943e-05,1274806272.0,1274806272.0,6422528.0,6422528.0,4160.0,0.0,"torch.Size([8, 64, 14, 14])",64.0,64.0,1.0,1.0,14.0
6.188899278640747e-05,1295777792.0,1295777792.0,25690112.0,25690112.0,4160.0,0.0,"torch.Size([8, 64, 28, 28])",64.0,64.0,1.0,1.0,28.0
6.26780092716217e-05,1295777792.0,1295777792.0,102760448.0,102760448.0,4160.0,0.0,"torch.Size([8, 64, 56, 56])",64.0,64.0,1.0,1.0,56.0
6.346926093101502e-05,1329332224.0,1329332224.0,411041792.0,411041792.0,4160.0,0.0,"torch.Size([8, 64, 112, 112])",64.0,64.0,1.0,1.0,112.0
6.447099149227142e-05,1480327168.0,1480327168.0,1644167168.0,1644167168.0,4160.0,0.0,"torch.Size([8, 64, 224, 224])",64.0,64.0,1.0,1.0,224.0
4.161112010478973e-05,1274806272.0,1274806272.0,524288.0,524288.0,4160.0,0.0,"torch.Size([8, 64, 7, 7])",64.0,64.0,1.0,2.0,7.0
4.137307405471802e-05,1274806272.0,1274806272.0,1605632.0,1605632.0,4160.0,0.0,"torch.Size([8, 64, 14, 14])",64.0,64.0,1.0,2.0,14.0
6.192363798618317e-05,1295777792.0,1295777792.0,6422528.0,6422528.0,4160.0,0.0,"torch.Size([8, 64, 28, 28])",64.0,64.0,1.0,2.0,28.0
6.26586377620697e-05,1295777792.0,1295777792.0,25690112.0,25690112.0,4160.0,0.0,"torch.Size([8, 64, 56, 56])",64.0,64.0,1.0,2.0,56.0
6.408654153347015e-05,1323040768.0,1323040768.0,102760448.0,102760448.0,4160.0,0.0,"torch.Size([8, 64, 112, 112])",64.0,64.0,1.0,2.0,112.0
6.234832108020782e-05,1404829696.0,1404829696.0,411041792.0,411041792.0,4160.0,0.0,"torch.Size([8, 64, 224, 224])",64.0,64.0,1.0,2.0,224.0
4.125721752643585e-05,1274806272.0,1274806272.0,131072.0,131072.0,4160.0,0.0,"torch.Size([8, 64, 7, 7])",64.0,64.0,1.0,5.0,7.0
4.236139357089996e-05,1274806272.0,1274806272.0,294912.0,294912.0,4160.0,0.0,"torch.Size([8, 64, 14, 14])",64.0,64.0,1.0,5.0,14.0
6.179623305797577e-05,1295777792.0,1295777792.0,1179648.0,1179648.0,4160.0,0.0,"torch.Size([8, 64, 28, 28])",64.0,64.0,1.0,5.0,28.0
6.19295984506607e-05,1295777792.0,1295777792.0,4718592.0,4718592.0,4160.0,0.0,"torch.Size([8, 64, 56, 56])",64.0,64.0,1.0,5.0,56.0
6.209909915924072e-05,1302069248.0,1302069248.0,17334272.0,17334272.0,4160.0,0.0,"torch.Size([8, 64, 112, 112])",64.0,64.0,1.0,5.0,112.0
6.398148834705353e-05,1398538240.0,1398538240.0,66355200.0,66355200.0,4160.0,0.0,"torch.Size([8, 64, 224, 224])",64.0,64.0,1.0,5.0,224.0
4.226863384246826e-05,1274806272.0,1274806272.0,7372800.0,7372800.0,36928.0,0.0,"torch.Size([8, 64, 7, 7])",64.0,64.0,3.0,1.0,7.0
4.2032450437545776e-05,1274806272.0,1274806272.0,42467328.0,42467328.0,36928.0,0.0,"torch.Size([8, 64, 14, 14])",64.0,64.0,3.0,1.0,14.0
6.212964653968811e-05,1295777792.0,1295777792.0,199360512.0,199360512.0,36928.0,0.0,"torch.Size([8, 64, 28, 28])",64.0,64.0,3.0,1.0,28.0
6.176531314849854e-05,1295777792.0,1295777792.0,859963392.0,859963392.0,36928.0,0.0,"torch.Size([8, 64, 56, 56])",64.0,64.0,3.0,1.0,56.0
4.9169734120368956e-05,1941700608.0,1941700608.0,3568435200.0,3568435200.0,36928.0,0.0,"torch.Size([8, 64, 112, 112])",64.0,64.0,3.0,1.0,112.0
5.07500022649765e-05,3917217792.0,3917217792.0,14534443008.0,14534443008.0,36928.0,0.0,"torch.Size([8, 64, 224, 224])",64.0,64.0,3.0,1.0,224.0
4.1871890425682067e-05,1274806272.0,1274806272.0,2654208.0,2654208.0,36928.0,0.0,"torch.Size([8, 64, 7, 7])",64.0,64.0,3.0,2.0,7.0
4.144720733165741e-05,1274806272.0,1274806272.0,10616832.0,10616832.0,36928.0,0.0,"torch.Size([8, 64, 14, 14])",64.0,64.0,3.0,2.0,14.0
6.113313138484955e-05,1295777792.0,1295777792.0,49840128.0,49840128.0,36928.0,0.0,"torch.Size([8, 64, 28, 28])",64.0,64.0,3.0,2.0,28.0
6.197132170200348e-05,1295777792.0,1295777792.0,214990848.0,214990848.0,36928.0,0.0,"torch.Size([8, 64, 56, 56])",64.0,64.0,3.0,2.0,56.0
6.08254224061966e-05,1323040768.0,1323040768.0,892108800.0,892108800.0,36928.0,0.0,"torch.Size([8, 64, 112, 112])",64.0,64.0,3.0,2.0,112.0
5.902312695980072e-05,1404829696.0,1404829696.0,3633610752.0,3633610752.0,36928.0,0.0,"torch.Size([8, 64, 224, 224])",64.0,64.0,3.0,2.0,224.0
