<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
160.0,30902796288.0,,,1.0,8832000.0,,,1442840576.0,4.0,224.0,8.471310138702394e-07,31383364224.0,1442840576.0,densenet,486.0,28681000.0,0.0,161.0,470625792.0,,,,,160.0,0.0,1.0,0.0,3.0,1110144.0
160.0,61805592576.0,,,1.0,17664000.0,,,1667235840.0,8.0,224.0,8.892267942428587e-07,62766728448.0,1667235840.0,densenet,486.0,28681000.0,0.0,161.0,941251584.0,,,,,160.0,0.0,1.0,0.0,3.0,2220288.0
160.0,123611185152.0,,,1.0,35328000.0,,,1822425088.0,16.0,224.0,9.091570973396302e-07,125533456896.0,1822425088.0,densenet,486.0,28681000.0,0.0,161.0,1882503168.0,,,,,160.0,0.0,1.0,0.0,3.0,4440576.0
160.0,247222370304.0,,,1.0,70656000.0,,,2355101696.0,32.0,224.0,9.09343361854553e-07,251066913792.0,2355101696.0,densenet,486.0,28681000.0,0.0,161.0,3765006336.0,,,,,160.0,0.0,1.0,0.0,3.0,8881152.0
160.0,494444740608.0,,,1.0,141312000.0,,,3407872000.0,64.0,224.0,8.845701813697815e-07,502133827584.0,3407872000.0,densenet,486.0,28681000.0,0.0,161.0,7530012672.0,,,,,160.0,0.0,1.0,0.0,3.0,17762304.0
160.0,988889481216.0,,,1.0,282624000.0,,,5513412608.0,128.0,224.0,8.877366781234743e-07,1004267655168.0,5513412608.0,densenet,486.0,28681000.0,0.0,161.0,15060025344.0,,,,,160.0,0.0,1.0,0.0,3.0,35524608.0
96.0,2835873120.0,1.0,0.0,2.0,2048000.0,,,1254096896.0,1.0,224.0,1.0132789611816406e-06,2856567712.0,1254096896.0,inception,198.0,27161264.0,0.0,96.0,18593344.0,1.0,53248.0,,,,,2.0,0.0,,
96.0,5671746240.0,1.0,0.0,2.0,4096000.0,,,1352663040.0,2.0,224.0,9.071081876754759e-07,5713135424.0,1352663040.0,inception,198.0,27161264.0,0.0,96.0,37186688.0,1.0,106496.0,,,,,2.0,0.0,,
96.0,11343492480.0,1.0,0.0,2.0,8192000.0,,,1480589312.0,4.0,224.0,8.52346420288086e-07,11426270848.0,1480589312.0,inception,198.0,27161264.0,0.0,96.0,74373376.0,1.0,212992.0,,,,,2.0,0.0,,
96.0,22686984960.0,1.0,0.0,2.0,16384000.0,,,1530920960.0,8.0,224.0,8.938834071159362e-07,22852541696.0,1530920960.0,inception,198.0,27161264.0,0.0,96.0,148746752.0,1.0,425984.0,,,,,2.0,0.0,,
96.0,45373969920.0,1.0,0.0,2.0,32768000.0,,,1797259264.0,16.0,224.0,8.864328265190123e-07,45705083392.0,1797259264.0,inception,198.0,27161264.0,0.0,96.0,297493504.0,1.0,851968.0,,,,,2.0,0.0,,
96.0,90747939840.0,1.0,0.0,2.0,65536000.0,,,2145386496.0,32.0,224.0,8.964911103248596e-07,91410166784.0,2145386496.0,inception,198.0,27161264.0,0.0,96.0,594987008.0,1.0,1703936.0,,,,,2.0,0.0,,
96.0,181495879680.0,1.0,0.0,2.0,131072000.0,,,2805989376.0,64.0,224.0,1.0207295417785645e-06,182820333568.0,2805989376.0,inception,198.0,27161264.0,0.0,96.0,1189974016.0,1.0,3407872.0,,,,,2.0,0.0,,
96.0,272243819520.0,1.0,0.0,2.0,196608000.0,,,4032823296.0,96.0,224.0,9.832903742790222e-07,274230500352.0,4032823296.0,inception,198.0,27161264.0,0.0,96.0,1784961024.0,1.0,5111808.0,,,,,2.0,0.0,,
96.0,362991759360.0,1.0,0.0,2.0,262144000.0,,,4884267008.0,128.0,224.0,9.642913937568665e-07,365640667136.0,4884267008.0,inception,198.0,27161264.0,0.0,96.0,2379948032.0,1.0,6815744.0,,,,,2.0,0.0,,
96.0,544487639040.0,1.0,0.0,2.0,393216000.0,,,6159335424.0,192.0,224.0,8.920207619667053e-07,548461000704.0,6159335424.0,inception,198.0,27161264.0,0.0,96.0,3569922048.0,1.0,10223616.0,,,,,2.0,0.0,,
96.0,725983518720.0,1.0,0.0,2.0,524288000.0,,,8644460544.0,256.0,224.0,2.4707987904548645e-06,731281334272.0,8644460544.0,inception,198.0,27161264.0,0.0,96.0,4759896064.0,1.0,13631488.0,,,,,2.0,0.0,,
96.0,1088975278080.0,1.0,0.0,2.0,786432000.0,,,11190403072.0,384.0,224.0,1.0505318641662598e-06,1096922001408.0,11190403072.0,inception,198.0,27161264.0,0.0,96.0,7139844096.0,1.0,20447232.0,,,,,2.0,0.0,,
96.0,1451967037440.0,1.0,0.0,2.0,1048576000.0,,,14583595008.0,512.0,224.0,9.34116542339325e-07,1462562668544.0,14583595008.0,inception,198.0,27161264.0,0.0,96.0,9519792128.0,1.0,27262976.0,,,,,2.0,0.0,,
59.0,1497352192.0,3.0,0.0,5.0,1024000.0,,,1176502272.0,1.0,224.0,8.573755621910095e-07,1511332032.0,1176502272.0,googlenet,140.0,13004888.0,0.0,59.0,12904640.0,1.0,51200.0,,,,,13.0,0.0,,
59.0,2994704384.0,3.0,0.0,5.0,2048000.0,,,1228931072.0,2.0,224.0,8.799135684967041e-07,3022664064.0,1228931072.0,googlenet,140.0,13004888.0,0.0,59.0,25809280.0,1.0,102400.0,,,,,13.0,0.0,,
