<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
13.0,61386522624.0,2.0,0.0,3.0,494534656.0,,,3579838464.0,4.0,224.0,8.080154657363894e-07,61881257984.0,3579838464.0,vgg16,39.0,138357544.0,0.0,,,1.0,200704.0,,,15.0,0.0,5.0,0.0,,
13.0,122773045248.0,2.0,0.0,3.0,989069312.0,,,4198498304.0,8.0,224.0,7.95908272266388e-07,123762515968.0,4198498304.0,vgg16,39.0,138357544.0,0.0,,,1.0,401408.0,,,15.0,0.0,5.0,0.0,,
13.0,245546090496.0,2.0,0.0,3.0,1978138624.0,,,5020581888.0,16.0,224.0,7.849186658859253e-07,247525031936.0,5020581888.0,vgg16,39.0,138357544.0,0.0,,,1.0,802816.0,,,15.0,0.0,5.0,0.0,,
13.0,491092180992.0,2.0,0.0,3.0,3956277248.0,,,5020581888.0,32.0,224.0,7.672235369682313e-07,495050063872.0,5020581888.0,vgg16,39.0,138357544.0,0.0,,,1.0,1605632.0,,,15.0,0.0,5.0,0.0,,
13.0,982184361984.0,2.0,0.0,3.0,7912554496.0,,,8313110528.0,64.0,224.0,7.431954145431519e-07,990100127744.0,8313110528.0,vgg16,39.0,138357544.0,0.0,,,1.0,3211264.0,,,15.0,0.0,5.0,0.0,,
13.0,1964368723968.0,2.0,0.0,3.0,15825108992.0,,,13251903488.0,128.0,224.0,1.1159107089042664e-06,1980200255488.0,13251903488.0,vgg16,39.0,138357544.0,0.0,,,1.0,6422528.0,,,15.0,0.0,5.0,0.0,,
160.0,7725699072.0,,,1.0,2208000.0,,,1824522240.0,1.0,224.0,7.379800081253052e-07,7845841056.0,1824522240.0,densenet,486.0,28681000.0,0.0,161.0,117656448.0,,,,,160.0,0.0,1.0,0.0,3.0,277536.0
160.0,15451398144.0,,,1.0,4416000.0,,,1979711488.0,2.0,224.0,7.549300789833069e-07,15691682112.0,1979711488.0,densenet,486.0,28681000.0,0.0,161.0,235312896.0,,,,,160.0,0.0,1.0,0.0,3.0,555072.0
160.0,30902796288.0,,,1.0,8832000.0,,,2067791872.0,4.0,224.0,7.601454854011536e-07,31383364224.0,2067791872.0,densenet,486.0,28681000.0,0.0,161.0,470625792.0,,,,,160.0,0.0,1.0,0.0,3.0,1110144.0
160.0,61805592576.0,,,1.0,17664000.0,,,2334130176.0,8.0,224.0,7.599592208862305e-07,62766728448.0,2334130176.0,densenet,486.0,28681000.0,0.0,161.0,941251584.0,,,,,160.0,0.0,1.0,0.0,3.0,2220288.0
