accelerator,avg_memory,batch_size,device,macs,max_memory,mean,model,requires_grad,sequence_length,total_params,trainable_params
0.0,2320.171065167683,1.0,cpu,43487133696.0,2364.26171875,7.5214065279000355,longformer,0.0,256.0,148659456.0,0.0
0.0,2317.357700892857,1.0,cpu,43487133696.0,2364.265625,7.632507244700083,longformer,0.0,512.0,148659456.0,0.0
0.0,450.225,1.0,cpu,20250624.0,451.1328125,0.20451807114995973,mobile_bert,0.0,1.0,24581888.0,0.0
0.0,1901.0921875,1.0,cpu,40501248.0,1901.1015625,0.2151992228999916,mobile_bert,0.0,2.0,24581888.0,0.0
0.0,1901.234375,1.0,cpu,81002496.0,1901.234375,0.2169838206999884,mobile_bert,0.0,4.0,24581888.0,0.0
0.0,1901.3994140625,1.0,cpu,162004992.0,1901.4296875,0.4075341047999245,mobile_bert,0.0,8.0,24581888.0,0.0
0.0,1901.8091517857144,1.0,cpu,324009984.0,1901.83984375,0.4689585238999826,mobile_bert,0.0,16.0,24581888.0,0.0
0.0,1902.06640625,1.0,cpu,648019968.0,1902.06640625,0.4882431628499944,mobile_bert,0.0,32.0,24581888.0,0.0
0.0,1902.0703125,1.0,cpu,1296039936.0,1902.0703125,0.5826114055500511,mobile_bert,0.0,64.0,24581888.0,0.0
0.0,1902.111328125,1.0,cpu,2592079872.0,1902.1171875,0.9963893584999824,mobile_bert,0.0,128.0,24581888.0,0.0
0.0,1906.61234375,1.0,cpu,5184159744.0,1907.5390625,1.7192763377499432,mobile_bert,0.0,256.0,24581888.0,0.0
0.0,1920.538671875,1.0,cpu,10368319488.0,1922.1875,3.049592470950029,mobile_bert,0.0,512.0,24581888.0,0.0
0.0,502.6985677083333,1.0,cpu,27214848.0,502.70703125,0.15038946214999668,squeeze_bert,0.0,1.0,51094272.0,0.0
0.0,1933.2100074404761,1.0,cpu,53839872.0,1933.21875,0.16791728444995896,squeeze_bert,0.0,2.0,51094272.0,0.0
0.0,1933.452059659091,1.0,cpu,107089920.0,1933.4609375,0.18387519915004305,squeeze_bert,0.0,4.0,51094272.0,0.0
0.0,1935.1708984375,1.0,cpu,213590016.0,1935.7421875,0.37137623544995224,squeeze_bert,0.0,8.0,51094272.0,0.0
0.0,1936.6126302083333,1.0,cpu,426590208.0,1936.73828125,0.37340652049997514,squeeze_bert,0.0,16.0,51094272.0,0.0
0.0,1937.5953125,1.0,cpu,852590592.0,1937.84765625,0.47558464915000515,squeeze_bert,0.0,32.0,51094272.0,0.0
0.0,1939.2725694444443,1.0,cpu,1704591360.0,1939.59765625,0.6102813415499441,squeeze_bert,0.0,64.0,51094272.0,0.0
0.0,1943.4736328125,1.0,cpu,3408592896.0,1943.86328125,1.1648443398999917,squeeze_bert,0.0,128.0,51094272.0,0.0
0.0,1957.0562959558824,1.0,cpu,6816595968.0,1957.9921875,2.2568236458499995,squeeze_bert,0.0,256.0,51094272.0,0.0
0.0,1973.1130826271187,1.0,cpu,13632602112.0,2000.45703125,4.970746128099927,squeeze_bert,0.0,512.0,51094272.0,0.0
