device,model,accelerator,batch_size,sequence_length,median,mean,std,min,max,5_pct,95_pct
herron_gpu,albert,1.0,1.0,1.0,0.0063550472259521,0.0066307020187377,0.0005788470359435,0.0061383247375488,0.00773286819458,0.006182849407196,0.0077036619186401
herron_gpu,albert,1.0,1.0,2.0,0.0067466497421264,0.0067841458320617,0.0003823609072961,0.0065236091613769,0.0104901790618896,0.006567907333374,0.0068994522094726
herron_gpu,albert,1.0,1.0,4.0,0.0069085359573364,0.0069106459617614,8.002321603667515e-05,0.0066819190979003,0.0071220397949218,0.006754457950591999,0.0070274710655212
herron_gpu,albert,1.0,1.0,8.0,0.0069576501846313,0.007022521495819,0.000394474396559,0.0068213939666748,0.0107424259185791,0.0068277716636657,0.0072116494178771
herron_gpu,albert,1.0,1.0,16.0,0.0069512128829956,0.0069636154174804,0.0002116879197962,0.0067682266235351,0.0087428092956542,0.0068001151084899,0.0071423888206481
herron_gpu,albert,1.0,1.0,32.0,0.007372498512268,0.0074033284187316,0.0001057487201025,0.0072724819183349,0.0077273845672607,0.0072870969772338,0.0075936198234558
herron_gpu,albert,1.0,1.0,64.0,0.0075160264968872,0.0075492668151855,0.0003675420537687,0.0073232650756835,0.0110177993774414,0.0073420763015747,0.007673966884613002
herron_gpu,albert,1.0,1.0,128.0,0.007474660873413,0.0075000047683715,0.0001016933889802,0.0073461532592773,0.0077278614044189,0.0073640465736389,0.0076711416244506
herron_gpu,albert,1.0,1.0,256.0,0.0075918436050415,0.0075934076309204,0.0001046676560622,0.0073761940002441,0.0079574584960937,0.0074146151542663,0.0077486872673034
herron_gpu,albert,1.0,1.0,512.0,0.0074865818023681,0.0075118565559387,0.0001606082704435,0.0072519779205322,0.0085234642028808,0.0073253154754638,0.0076510190963745
herron_gpu,longformer,1.0,1.0,1.0,0.0215661525726318,0.0218449997901916,0.0009627168080476,0.0213594436645507,0.0268030166625976,0.0214311361312866,0.0243263483047485
herron_gpu,longformer,1.0,1.0,2.0,0.0215824842453002,0.0216158246994018,0.0003530729656883,0.0213849544525146,0.0250492095947265,0.0214473128318786,0.0216949582099914
herron_gpu,longformer,1.0,1.0,4.0,0.0216052532196044,0.0216838884353637,0.0004306059263279,0.0214128494262695,0.0246298313140869,0.0214609026908874,0.021957516670227
herron_gpu,longformer,1.0,1.0,8.0,0.0216518640518188,0.0216969799995422,0.0003530628093119,0.0214672088623046,0.0250658988952636,0.0215192079544067,0.0218312621116638
herron_gpu,longformer,1.0,1.0,16.0,0.0217008590698242,0.021736934185028003,0.000359461811802,0.0215678215026855,0.0252645015716552,0.0216005206108093,0.0218318462371826
herron_gpu,longformer,1.0,1.0,32.0,0.0217267274856567,0.0217990064620971,0.0004312738134067,0.0215613842010498,0.0249779224395751,0.0216246247291564,0.0219404578208923
herron_gpu,longformer,1.0,1.0,64.0,0.0217301845550537,0.0217932653427124,0.0003822823216981,0.0215189456939697,0.0250511169433593,0.0215713858604431,0.021948504447937004
herron_gpu,longformer,1.0,1.0,128.0,0.0218064785003662,0.0218343949317932,0.0002710845835055,0.0216655731201171,0.0244114398956298,0.0216984510421752,0.0219558715820312
herron_gpu,longformer,1.0,1.0,256.0,0.0218708515167236,0.0219418787956237,0.0004182099828385,0.0216929912567138,0.0252950191497802,0.0217207789421081,0.0221349596977233
herron_gpu,longformer,1.0,1.0,512.0,0.0219665765762329,0.02204270362854,0.0004224509826512,0.021759033203125,0.0252861976623535,0.0218647480010986,0.0221863746643066
herron_gpu,mobile_bert,1.0,1.0,1.0,0.0160675048828125,0.0161731815338134,0.0005120772503721,0.0156657695770263,0.0182986259460449,0.0157182097434997,0.0175415635108947
herron_gpu,mobile_bert,1.0,1.0,2.0,0.0167034864425659,0.0167697525024414,0.0004921676389458,0.0162200927734375,0.0205435752868652,0.0163129091262817,0.0174793243408203
herron_gpu,mobile_bert,1.0,1.0,4.0,0.0167381763458251,0.0167657899856567,0.0003419874259963,0.0162806510925292,0.0185856819152832,0.0163453102111816,0.017399525642395
herron_gpu,mobile_bert,1.0,1.0,8.0,0.0167433023452758,0.0168397784233093,0.0005471044579075,0.0163474082946777,0.0207204818725585,0.0164381742477417,0.0173810482025146
herron_gpu,mobile_bert,1.0,1.0,16.0,0.0167800188064575,0.0168849658966064,0.0006141904499638,0.0163993835449218,0.0211951732635498,0.0164304018020629,0.017681336402893003
herron_gpu,mobile_bert,1.0,1.0,32.0,0.0224392414093017,0.0226033759117126,0.0007446890682159,0.0219364166259765,0.0275416374206542,0.0220460176467895,0.0235414266586303
herron_gpu,mobile_bert,1.0,1.0,64.0,0.022611379623413,0.0226599502563476,0.0005533540406746,0.0218417644500732,0.026686668395996,0.0221049904823303,0.023637044429779
herron_gpu,mobile_bert,1.0,1.0,128.0,0.0228219032287597,0.0229518294334411,0.0007721928201638,0.0221369266510009,0.0274713039398193,0.0222361207008361,0.0239025115966796
herron_gpu,mobile_bert,1.0,1.0,256.0,0.0228587388992309,0.0229150080680847,0.0006713680789123,0.0221118927001953,0.0279757976531982,0.0222189545631408,0.0238397002220153
herron_gpu,mobile_bert,1.0,1.0,512.0,0.0229781866073608,0.0230509138107299,0.0007200928091754,0.0222296714782714,0.0272767543792724,0.0223504900932312,0.0238922953605651
herron_gpu,reformer,1.0,1.0,1.0,0.0078099966049194,0.0080828738212585,0.0009795297976944,0.0075423717498779,0.0121078491210937,0.007597804069519,0.0111879110336303
herron_gpu,reformer,1.0,1.0,2.0,0.009019136428833,0.0090101027488708,0.0001038022246719,0.0087683200836181,0.0092771053314208,0.0088440060615539,0.0091649055480957
herron_gpu,reformer,1.0,1.0,4.0,0.0090446472167968,0.0090754127502441,0.0003971457793335,0.0087718963623046,0.0127651691436767,0.0088018178939819,0.0093007922172546
herron_gpu,reformer,1.0,1.0,8.0,0.0090560913085937,0.0090904641151428,0.0004159866697995,0.0087904930114746,0.0126717090606689,0.0088112592697143,0.0092326998710632
herron_gpu,reformer,1.0,1.0,16.0,0.0089101791381835,0.0089405035972595,0.0003559504823756,0.008671760559081998,0.0122785568237304,0.0087220072746276,0.0090890645980834
herron_gpu,reformer,1.0,1.0,32.0,0.0090265274047851,0.0090310811996459,0.0001133677234906,0.0088369846343994,0.0093889236450195,0.0088762879371643,0.0092196106910705
herron_gpu,reformer,1.0,1.0,64.0,0.0089286565780639,0.0089777970314025,0.0002399996591454,0.0087661743164062,0.0109751224517822,0.0087974071502685,0.0091890573501586
herron_gpu,reformer,1.0,1.0,128.0,0.0096417665481567,0.0096633458137512,0.0002204203824597,0.0094377994537353,0.0112156867980957,0.0094955325126647,0.0098318934440612
herron_gpu,reformer,1.0,1.0,256.0,0.013447880744934,0.0134867787361145,0.000373495391004,0.0132412910461425,0.017118215560913,0.0133051037788391,0.0136053204536437
herron_gpu,reformer,1.0,1.0,512.0,0.0252305269241333,0.0252769017219543,0.0003465675895828,0.0247256755828857,0.0277509689331054,0.025039267539977997,0.0255555391311645
herron_gpu,squeeze_bert,1.0,1.0,1.0,0.00718367099761963,0.007403907775878907,0.0007532369720467758,0.007020950317382813,0.010988473892211914,0.007041585445404053,0.00973384380340576
herron_gpu,squeeze_bert,1.0,1.0,2.0,0.01387035846710205,0.01397153615951538,0.0006027028392070239,0.013534307479858398,0.018379688262939453,0.013725197315216065,0.01413496732711792
herron_gpu,squeeze_bert,1.0,1.0,4.0,0.013948321342468262,0.013974635601043702,0.00039324563077710315,0.013624906539916992,0.017604827880859375,0.013698315620422364,0.014168179035186768
herron_gpu,squeeze_bert,1.0,1.0,8.0,0.008283257484436035,0.008325691223144532,0.0003973632236021128,0.00807809829711914,0.012149572372436523,0.008148884773254395,0.008457386493682861
herron_gpu,squeeze_bert,1.0,1.0,16.0,0.008320808410644531,0.008328509330749512,8.401483389903131e-05,0.008128881454467773,0.008750677108764648,0.008210480213165283,0.008447062969207764
herron_gpu,squeeze_bert,1.0,1.0,32.0,0.009477972984313965,0.009523472785949706,0.00044713301307887235,0.009278535842895508,0.013862371444702148,0.009327590465545654,0.009668993949890136
herron_gpu,squeeze_bert,1.0,1.0,64.0,0.014041423797607422,0.014091496467590331,0.00041585399415822405,0.013814449310302734,0.01805877685546875,0.013879871368408205,0.014262211322784425
herron_gpu,squeeze_bert,1.0,1.0,128.0,0.014005780220031738,0.0140505313873291,0.0005078363888471941,0.013711929321289062,0.01804518699645996,0.013745152950286865,0.014259493350982666
herron_gpu,squeeze_bert,1.0,1.0,256.0,0.01410841941833496,0.01408853530883789,0.00012765580860064674,0.013780355453491213,0.014380693435668944,0.013880670070648192,0.01428835391998291
herron_gpu,squeeze_bert,1.0,1.0,512.0,0.01662468910217285,0.01671363115310669,0.0005808455343401772,0.016284465789794922,0.020646095275878903,0.016326582431793208,0.017036759853363042
herron_gpu,resnet18,1.0,1.0,,0.0015568733215332033,0.001664808481046469,0.0004284324340384848,0.001538991928100586,0.004134654998779297,0.0015418529510498047,0.0020151138305664067
herron_gpu,alexnet,1.0,1.0,,0.0004978179931640625,0.0005231895069084545,5.896305391259362e-05,0.0004825592041015625,0.0009665489196777344,0.00048542022705078125,0.0005884170532226562
herron_gpu,squeezenet,1.0,1.0,,0.0015115737915039062,0.0015156457919885615,2.574996460952428e-05,0.0014989376068115234,0.0017521381378173828,0.0015017986297607422,0.001529216766357422
herron_gpu,vgg16,1.0,1.0,,0.0008785724639892577,0.0008823989641548383,1.3543557335283326e-05,0.0008687973022460938,0.0009732246398925779,0.0008709430694580077,0.0009014606475830078
herron_gpu,densenet,1.0,1.0,,0.012746334075927734,0.012917591793702379,0.0007276452202585041,0.012445449829101562,0.01873660087585449,0.012487411499023438,0.013881921768188477
herron_gpu,inception,1.0,1.0,,0.007115602493286133,0.00740709635290769,0.0010088705182684232,0.00679469108581543,0.0112762451171875,0.006844997406005859,0.011004924774169922
herron_gpu,googlenet,1.0,1.0,,0.00543522834777832,0.005477480369039101,0.0001851861797868928,0.005392313003540039,0.0071811676025390625,0.005401372909545898,0.005665302276611328
herron_gpu,shufflenet,1.0,1.0,,0.00496983528137207,0.004980705752231107,4.714969149924946e-05,0.004923343658447266,0.005255222320556641,0.004939079284667969,0.005046844482421875
herron_gpu,mobilenet_v2,1.0,1.0,,0.003390789031982422,0.003853970234937007,0.0007067839096941494,0.003317356109619141,0.005532026290893555,0.003326416015625,0.004964351654052734
herron_gpu,mobilenet_v3_large,1.0,1.0,,0.004040241241455078,0.004076875082337029,0.00032244479454610487,0.003968477249145508,0.0072536468505859375,0.004017829895019531,0.004078865051269531
herron_gpu,mobilenet_v3_small,1.0,1.0,,0.003398656845092773,0.003422866953481542,0.00013519208954881779,0.003303050994873047,0.004491329193115234,0.003371238708496093,0.003474235534667969
herron_gpu,resnext50_32x4d,1.0,1.0,,0.007941246032714844,0.007388447770977966,0.0008200881309216567,0.006221294403076172,0.008385658264160156,0.00623774528503418,0.008199691772460938
herron_gpu,wide_resnet50_2,1.0,1.0,,0.004588842391967773,0.004575495672698068,0.00018692557353296754,0.003740072250366211,0.005113124847412109,0.004480600357055664,0.004726886749267578
herron_gpu,mnasnet,1.0,1.0,,0.003209352493286133,0.003295714312260694,0.00038996737790866905,0.003175497055053711,0.005812168121337891,0.0031824111938476562,0.0034482479095458984
