<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
5.0,1311133056.0,2.0,0.0,3.0,117243904.0,,,2199650304.0,2.0,224.0,0.0009060686454176904,1428413824.0,2199650304.0,alexnet,21.0,61100840.0,0.0,,,1.0,36864.0,,,7.0,0.0,3.0,0.0,,
5.0,2622266112.0,2.0,0.0,3.0,234487808.0,,,2455502848.0,4.0,224.0,0.0009367121383547783,2856827648.0,2455502848.0,alexnet,21.0,61100840.0,0.0,,,1.0,73728.0,,,7.0,0.0,3.0,0.0,,
5.0,5244532224.0,2.0,0.0,3.0,468975616.0,,,2709258240.0,8.0,224.0,0.000983207020908594,5713655296.0,2709258240.0,alexnet,21.0,61100840.0,0.0,,,1.0,147456.0,,,7.0,0.0,3.0,0.0,,
5.0,10489064448.0,2.0,0.0,3.0,937951232.0,,,3028025344.0,16.0,224.0,0.0013053031638264655,11427310592.0,3028025344.0,alexnet,21.0,61100840.0,0.0,,,1.0,294912.0,,,7.0,0.0,3.0,0.0,,
5.0,20978128896.0,2.0,0.0,3.0,1875902464.0,,,3304849408.0,32.0,224.0,0.002125275786966085,22854621184.0,3304849408.0,alexnet,21.0,61100840.0,0.0,,,1.0,589824.0,,,7.0,0.0,3.0,0.0,,
5.0,41956257792.0,2.0,0.0,3.0,3751804928.0,,,3306946560.0,64.0,224.0,0.003750032465904951,45709242368.0,3306946560.0,alexnet,21.0,61100840.0,0.0,,,1.0,1179648.0,,,7.0,0.0,3.0,0.0,,
5.0,83912515584.0,2.0,0.0,3.0,7503609856.0,,,3703308288.0,128.0,224.0,0.00702328747138381,91418484736.0,3703308288.0,alexnet,21.0,61100840.0,0.0,,,1.0,2359296.0,,,7.0,0.0,3.0,0.0,,
26.0,818924576.0,1.0,0.0,,,,,1706819584.0,1.0,224.0,0.0028382078744471073,819094576.0,1706819584.0,squeezenet,57.0,1248424.0,0.0,,,1.0,170000.0,,,26.0,0.0,3.0,0.0,,
26.0,1637849152.0,1.0,0.0,,,,,1727791104.0,2.0,224.0,0.002972520980983973,1638189152.0,1727791104.0,squeezenet,57.0,1248424.0,0.0,,,1.0,340000.0,,,26.0,0.0,3.0,0.0,,
26.0,3275698304.0,1.0,0.0,,,,,1750859776.0,4.0,224.0,0.0030610761605203147,3276378304.0,1750859776.0,squeezenet,57.0,1248424.0,0.0,,,1.0,680000.0,,,26.0,0.0,3.0,0.0,,
26.0,6551396608.0,1.0,0.0,,,,,1828454400.0,8.0,224.0,0.0030818613246083267,6552756608.0,1828454400.0,squeezenet,57.0,1248424.0,0.0,,,1.0,1360000.0,,,26.0,0.0,3.0,0.0,,
26.0,13102793216.0,1.0,0.0,,,,,1975255040.0,16.0,224.0,0.004579738061875105,13105513216.0,1975255040.0,squeezenet,57.0,1248424.0,0.0,,,1.0,2720000.0,,,26.0,0.0,3.0,0.0,,
26.0,26205586432.0,1.0,0.0,,,,,2270953472.0,32.0,224.0,0.008601161837577819,26211026432.0,2270953472.0,squeezenet,57.0,1248424.0,0.0,,,1.0,5440000.0,,,26.0,0.0,3.0,0.0,,
26.0,52411172864.0,1.0,0.0,,,,,2858156032.0,64.0,224.0,0.01656819535419345,52422052864.0,2858156032.0,squeezenet,57.0,1248424.0,0.0,,,1.0,10880000.0,,,26.0,0.0,3.0,0.0,,
26.0,104822345728.0,1.0,0.0,,,,,4034658304.0,128.0,224.0,0.03253880739212036,104844105728.0,4034658304.0,squeezenet,57.0,1248424.0,0.0,,,1.0,21760000.0,,,26.0,0.0,3.0,0.0,,
13.0,15346630656.0,2.0,0.0,3.0,123633664.0,,,2291924992.0,1.0,224.0,0.002350335009396076,15470314496.0,2291924992.0,vgg16,39.0,138357544.0,0.0,,,1.0,50176.0,,,15.0,0.0,5.0,0.0,,
13.0,30693261312.0,2.0,0.0,3.0,247267328.0,,,2883321856.0,2.0,224.0,0.0034941588528454304,30940628992.0,2883321856.0,vgg16,39.0,138357544.0,0.0,,,1.0,100352.0,,,15.0,0.0,5.0,0.0,,
13.0,61386522624.0,2.0,0.0,3.0,494534656.0,,,3587964928.0,4.0,224.0,0.005688229389488697,61881257984.0,3587964928.0,vgg16,39.0,138357544.0,0.0,,,1.0,200704.0,,,15.0,0.0,5.0,0.0,,
13.0,122773045248.0,2.0,0.0,3.0,989069312.0,,,4206624768.0,8.0,224.0,0.0096036983653903,123762515968.0,4206624768.0,vgg16,39.0,138357544.0,0.0,,,1.0,401408.0,,,15.0,0.0,5.0,0.0,,
13.0,245546090496.0,2.0,0.0,3.0,1978138624.0,,,4206624768.0,16.0,224.0,0.01786480490118265,247525031936.0,4206624768.0,vgg16,39.0,138357544.0,0.0,,,1.0,802816.0,,,15.0,0.0,5.0,0.0,,
13.0,491092180992.0,2.0,0.0,3.0,3956277248.0,,,5028708352.0,32.0,224.0,0.034419077634811404,495050063872.0,5028708352.0,vgg16,39.0,138357544.0,0.0,,,1.0,1605632.0,,,15.0,0.0,5.0,0.0,,
13.0,982184361984.0,2.0,0.0,3.0,7912554496.0,,,8321236992.0,64.0,224.0,0.06758539276197552,990100127744.0,8321236992.0,vgg16,39.0,138357544.0,0.0,,,1.0,3211264.0,,,15.0,0.0,5.0,0.0,,
13.0,1964368723968.0,2.0,0.0,3.0,15825108992.0,,,13257932800.0,128.0,224.0,0.1330593094229698,1980200255488.0,13257932800.0,vgg16,39.0,138357544.0,0.0,,,1.0,6422528.0,,,15.0,0.0,5.0,0.0,,
160.0,7725699072.0,,,1.0,2208000.0,,,1832648704.0,1.0,224.0,0.02572143217548728,7845841056.0,1832648704.0,densenet,486.0,28681000.0,0.0,161.0,117656448.0,,,,,160.0,0.0,1.0,0.0,3.0,277536.0
160.0,15451398144.0,,,1.0,4416000.0,,,1987837952.0,2.0,224.0,0.02515139225870371,15691682112.0,1987837952.0,densenet,486.0,28681000.0,0.0,161.0,235312896.0,,,,,160.0,0.0,1.0,0.0,3.0,555072.0
160.0,30902796288.0,,,1.0,8832000.0,,,2075918336.0,4.0,224.0,0.026801699399948118,31383364224.0,2075918336.0,densenet,486.0,28681000.0,0.0,161.0,470625792.0,,,,,160.0,0.0,1.0,0.0,3.0,1110144.0
160.0,61805592576.0,,,1.0,17664000.0,,,2342256640.0,8.0,224.0,0.02656761566177011,62766728448.0,2342256640.0,densenet,486.0,28681000.0,0.0,161.0,941251584.0,,,,,160.0,0.0,1.0,0.0,3.0,2220288.0
160.0,123611185152.0,,,1.0,35328000.0,,,2755395584.0,16.0,224.0,0.026912694703787564,125533456896.0,2755395584.0,densenet,486.0,28681000.0,0.0,161.0,1882503168.0,,,,,160.0,0.0,1.0,0.0,3.0,4440576.0
160.0,247222370304.0,,,1.0,70656000.0,,,3575382016.0,32.0,224.0,0.04816725589334965,251066913792.0,3575382016.0,densenet,486.0,28681000.0,0.0,161.0,3765006336.0,,,,,160.0,0.0,1.0,0.0,3.0,8881152.0
160.0,494444740608.0,,,1.0,141312000.0,,,5200674816.0,64.0,224.0,0.08989122062921524,502133827584.0,5200674816.0,densenet,486.0,28681000.0,0.0,161.0,7530012672.0,,,,,160.0,0.0,1.0,0.0,3.0,17762304.0
160.0,988889481216.0,,,1.0,282624000.0,,,8442871808.0,128.0,224.0,0.16745812622830272,1004267655168.0,8442871808.0,densenet,486.0,28681000.0,0.0,161.0,15060025344.0,,,,,160.0,0.0,1.0,0.0,3.0,35524608.0
96.0,2835873120.0,1.0,0.0,2.0,2048000.0,,,1843134464.0,1.0,224.0,0.013806781452149152,2856567712.0,1843134464.0,inception,198.0,27161264.0,0.0,96.0,18593344.0,1.0,53248.0,,,,,2.0,0.0,,
96.0,5671746240.0,1.0,0.0,2.0,4096000.0,,,1962672128.0,2.0,224.0,0.013279896788299085,5713135424.0,1962672128.0,inception,198.0,27161264.0,0.0,96.0,37186688.0,1.0,106496.0,,,,,2.0,0.0,,
96.0,11343492480.0,1.0,0.0,2.0,8192000.0,,,2082209792.0,4.0,224.0,0.01396354353055358,11426270848.0,2082209792.0,inception,198.0,27161264.0,0.0,96.0,74373376.0,1.0,212992.0,,,,,2.0,0.0,,
96.0,22686984960.0,1.0,0.0,2.0,16384000.0,,,2119958528.0,8.0,224.0,0.013760809879750013,22852541696.0,2119958528.0,inception,198.0,27161264.0,0.0,96.0,148746752.0,1.0,425984.0,,,,,2.0,0.0,,
96.0,45373969920.0,1.0,0.0,2.0,32768000.0,,,2346450944.0,16.0,224.0,0.014183327462524174,45705083392.0,2346450944.0,inception,198.0,27161264.0,0.0,96.0,297493504.0,1.0,851968.0,,,,,2.0,0.0,,
96.0,90747939840.0,1.0,0.0,2.0,65536000.0,,,2772172800.0,32.0,224.0,0.013682432472705841,91410166784.0,2772172800.0,inception,198.0,27161264.0,0.0,96.0,594987008.0,1.0,1703936.0,,,,,2.0,0.0,,
96.0,181495879680.0,1.0,0.0,2.0,131072000.0,,,3392929792.0,64.0,224.0,0.023007657192647458,182820333568.0,3392929792.0,inception,198.0,27161264.0,0.0,96.0,1189974016.0,1.0,3407872.0,,,,,2.0,0.0,,
96.0,362991759360.0,1.0,0.0,2.0,262144000.0,,,4582014976.0,128.0,224.0,0.044402924645692114,365640667136.0,4582014976.0,inception,198.0,27161264.0,0.0,96.0,2379948032.0,1.0,6815744.0,,,,,2.0,0.0,,
59.0,1497352192.0,3.0,0.0,5.0,1024000.0,,,1767636992.0,1.0,224.0,0.008044752571731806,1511332032.0,1767636992.0,googlenet,140.0,13004888.0,0.0,59.0,12904640.0,1.0,51200.0,,,,,13.0,0.0,,
59.0,2994704384.0,3.0,0.0,5.0,2048000.0,,,1822162944.0,2.0,224.0,0.008020950481295586,3022664064.0,1822162944.0,googlenet,140.0,13004888.0,0.0,59.0,25809280.0,1.0,102400.0,,,,,13.0,0.0,,
59.0,5989408768.0,3.0,0.0,5.0,4096000.0,,,1906049024.0,4.0,224.0,0.008106985501945019,6045328128.0,1906049024.0,googlenet,140.0,13004888.0,0.0,59.0,51618560.0,1.0,204800.0,,,,,13.0,0.0,,
59.0,11978817536.0,3.0,0.0,5.0,8192000.0,,,1992032256.0,8.0,224.0,0.007855884078890086,12090656256.0,1992032256.0,googlenet,140.0,13004888.0,0.0,59.0,103237120.0,1.0,409600.0,,,,,13.0,0.0,,
59.0,23957635072.0,3.0,0.0,5.0,16384000.0,,,2096889856.0,16.0,224.0,0.008607206400483847,24181312512.0,2096889856.0,googlenet,140.0,13004888.0,0.0,59.0,206474240.0,1.0,819200.0,,,,,13.0,0.0,,
59.0,47915270144.0,3.0,0.0,5.0,32768000.0,,,2302410752.0,32.0,224.0,0.008213728386908769,48362625024.0,2302410752.0,googlenet,140.0,13004888.0,0.0,59.0,412948480.0,1.0,1638400.0,,,,,13.0,0.0,,
59.0,95830540288.0,3.0,0.0,5.0,65536000.0,,,2715549696.0,64.0,224.0,0.015338933374732732,96725250048.0,2715549696.0,googlenet,140.0,13004888.0,0.0,59.0,825896960.0,1.0,3276800.0,,,,,13.0,0.0,,
59.0,191661080576.0,3.0,0.0,5.0,131072000.0,,,3556507648.0,128.0,224.0,0.027850352693349126,193450500096.0,3556507648.0,googlenet,140.0,13004888.0,0.0,59.0,1651793920.0,1.0,6553600.0,,,,,13.0,0.0,,
