latency,avg_memory,max_memory,macs,<class 'torch.nn.modules.conv.Conv2d'>_macs,total_params,trainable_params,model,num_layers,input_format,input_size,batch_size,accelerator,requires_grad,use_torchscript,use_dquant,dropout,act_fn,in_channel,out_channel,kernel_size,stride,img_size
5.963221192359924e-05,1295777792.0,1295777792.0,4147200.0,4147200.0,2112.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 224, 224])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,1.0,5.0,224.0
4.1039660573005676e-05,1274806272.0,1274806272.0,460800.0,460800.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 7, 7])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,1.0,7.0
4.3947994709014895e-05,1274806272.0,1274806272.0,2654208.0,2654208.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 14, 14])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,1.0,14.0
3.984794020652771e-05,1274806272.0,1274806272.0,12460032.0,12460032.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 28, 28])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,1.0,28.0
4.267022013664246e-05,1274806272.0,1274806272.0,53747712.0,53747712.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 56, 56])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,1.0,56.0
5.749873816967011e-05,1295777792.0,1295777792.0,223027200.0,223027200.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 112, 112])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,1.0,112.0
5.609989166259766e-05,1295777792.0,1295777792.0,908402688.0,908402688.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 224, 224])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,1.0,224.0
3.62936407327652e-05,1274806272.0,1274806272.0,165888.0,165888.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 7, 7])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,2.0,7.0
4.3948367238044736e-05,1274806272.0,1274806272.0,663552.0,663552.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 14, 14])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,2.0,14.0
3.60831618309021e-05,1274806272.0,1274806272.0,3115008.0,3115008.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 28, 28])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,2.0,28.0
4.05922532081604e-05,1274806272.0,1274806272.0,13436928.0,13436928.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 56, 56])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,2.0,56.0
3.623552620410919e-05,1295777792.0,1295777792.0,55756800.0,55756800.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 112, 112])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,2.0,112.0
5.517043173313141e-05,1295777792.0,1295777792.0,227100672.0,227100672.0,18496.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 224, 224])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,64.0,3.0,2.0,224.0
