<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
20.0,58033963008.0,,,1.0,16384000.0,,,1411383296.0,32.0,224.0,0.005038167536258698,58369081344.0,1411383296.0,resnet18,52.0,11689512.0,0.0,20.0,317915136.0,1.0,819200.0,,,9.0,0.0,1.0,0.0,,
20.0,116067926016.0,,,1.0,32768000.0,,,1619001344.0,64.0,224.0,0.009099009819328784,116738162688.0,1619001344.0,resnet18,52.0,11689512.0,0.0,20.0,635830272.0,1.0,1638400.0,,,9.0,0.0,1.0,0.0,,
20.0,174101889024.0,,,1.0,49152000.0,,,1931476992.0,96.0,224.0,0.0138554148375988,175107244032.0,1931476992.0,resnet18,52.0,11689512.0,0.0,20.0,953745408.0,1.0,2457600.0,,,9.0,0.0,1.0,0.0,,
20.0,232135852032.0,,,1.0,65536000.0,,,2346713088.0,128.0,224.0,0.01679884810000658,233476325376.0,2346713088.0,resnet18,52.0,11689512.0,0.0,20.0,1271660544.0,1.0,3276800.0,,,9.0,0.0,1.0,0.0,,
20.0,348203778048.0,,,1.0,98304000.0,,,2963275776.0,192.0,224.0,0.024783448502421385,350214488064.0,2963275776.0,resnet18,52.0,11689512.0,0.0,20.0,1907490816.0,1.0,4915200.0,,,9.0,0.0,1.0,0.0,,
20.0,464271704064.0,,,1.0,131072000.0,,,3787456512.0,256.0,224.0,0.031838060729205614,466952650752.0,3787456512.0,resnet18,52.0,11689512.0,0.0,20.0,2543321088.0,1.0,6553600.0,,,9.0,0.0,1.0,0.0,,
20.0,696407556096.0,,,1.0,196608000.0,,,5024776192.0,384.0,224.0,0.04733463190495968,700428976128.0,5024776192.0,resnet18,52.0,11689512.0,0.0,20.0,3814981632.0,1.0,9830400.0,,,9.0,0.0,1.0,0.0,,
20.0,928543408128.0,,,1.0,262144000.0,,,6668943360.0,512.0,224.0,0.05937521681189537,933905301504.0,6668943360.0,resnet18,52.0,11689512.0,0.0,20.0,5086642176.0,1.0,13107200.0,,,9.0,0.0,1.0,0.0,,
5.0,655566528.0,2.0,0.0,3.0,58621952.0,,,1428160512.0,1.0,224.0,0.00091825183480978,714206912.0,1428160512.0,alexnet,21.0,61100840.0,0.0,,,1.0,18432.0,,,7.0,0.0,3.0,0.0,,
5.0,1311133056.0,2.0,0.0,3.0,117243904.0,,,1581252608.0,2.0,224.0,0.0009858937934041022,1428413824.0,1581252608.0,alexnet,21.0,61100840.0,0.0,,,1.0,36864.0,,,7.0,0.0,3.0,0.0,,
5.0,2622266112.0,2.0,0.0,3.0,234487808.0,,,1581252608.0,4.0,224.0,0.0009811440482735633,2856827648.0,1581252608.0,alexnet,21.0,61100840.0,0.0,,,1.0,73728.0,,,7.0,0.0,3.0,0.0,,
5.0,5244532224.0,2.0,0.0,3.0,468975616.0,,,1732247552.0,8.0,224.0,0.000978143885731697,5713655296.0,1732247552.0,alexnet,21.0,61100840.0,0.0,,,1.0,147456.0,,,7.0,0.0,3.0,0.0,,
5.0,10489064448.0,2.0,0.0,3.0,937951232.0,,,1807745024.0,16.0,224.0,0.0011962303891777993,11427310592.0,1807745024.0,alexnet,21.0,61100840.0,0.0,,,1.0,294912.0,,,7.0,0.0,3.0,0.0,,
5.0,20978128896.0,2.0,0.0,3.0,1875902464.0,,,1960837120.0,32.0,224.0,0.002024845965206623,22854621184.0,1960837120.0,alexnet,21.0,61100840.0,0.0,,,1.0,589824.0,,,7.0,0.0,3.0,0.0,,
5.0,41956257792.0,2.0,0.0,3.0,3751804928.0,,,2036334592.0,64.0,224.0,0.0035547452047467233,45709242368.0,2036334592.0,alexnet,21.0,61100840.0,0.0,,,1.0,1179648.0,,,7.0,0.0,3.0,0.0,,
5.0,62934386688.0,2.0,0.0,3.0,5627707392.0,,,2036334592.0,96.0,224.0,0.00582867693156004,68563863552.0,2036334592.0,alexnet,21.0,61100840.0,0.0,,,1.0,1769472.0,,,7.0,0.0,3.0,0.0,,
5.0,83912515584.0,2.0,0.0,3.0,7503609856.0,,,2038431744.0,128.0,224.0,0.0076853979378938685,91418484736.0,2038431744.0,alexnet,21.0,61100840.0,0.0,,,1.0,2359296.0,,,7.0,0.0,3.0,0.0,,
5.0,125868773376.0,2.0,0.0,3.0,11255414784.0,,,2172649472.0,192.0,224.0,0.011255934648215771,137127727104.0,2172649472.0,alexnet,21.0,61100840.0,0.0,,,1.0,3538944.0,,,7.0,0.0,3.0,0.0,,
5.0,167825031168.0,2.0,0.0,3.0,15007219712.0,,,2462056448.0,256.0,224.0,0.010421005822718144,182836969472.0,2462056448.0,alexnet,21.0,61100840.0,0.0,,,1.0,4718592.0,,,7.0,0.0,3.0,0.0,,
5.0,251737546752.0,2.0,0.0,3.0,22510829568.0,,,2896166912.0,384.0,224.0,0.015601951442658904,274255454208.0,2896166912.0,alexnet,21.0,61100840.0,0.0,,,1.0,7077888.0,,,7.0,0.0,3.0,0.0,,
5.0,335650062336.0,2.0,0.0,3.0,30014439424.0,,,4028628992.0,512.0,224.0,0.020407366380095486,365673938944.0,4028628992.0,alexnet,21.0,61100840.0,0.0,,,1.0,9437184.0,,,7.0,0.0,3.0,0.0,,
