<class 'torch.nn.modules.conv.Conv2d'>_calls,<class 'torch.nn.modules.conv.Conv2d'>_macs,<class 'torch.nn.modules.dropout.Dropout'>_calls,<class 'torch.nn.modules.dropout.Dropout'>_macs,<class 'torch.nn.modules.linear.Linear'>_calls,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.normalization.LayerNorm'>_calls,<class 'torch.nn.modules.normalization.LayerNorm'>_macs,avg_memory,batch_size,input_size,latency,macs,max_memory,model,total_nn_calls,total_params,trainable_params,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_calls,<class 'torch.nn.modules.batchnorm.BatchNorm2d'>_macs,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AdaptiveAvgPool2d'>_macs,<class 'torch.nn.modules.activation.ReLU6'>_calls,<class 'torch.nn.modules.activation.ReLU6'>_macs,<class 'torch.nn.modules.activation.ReLU'>_calls,<class 'torch.nn.modules.activation.ReLU'>_macs,<class 'torch.nn.modules.pooling.MaxPool2d'>_calls,<class 'torch.nn.modules.pooling.MaxPool2d'>_macs,<class 'torch.nn.modules.pooling.AvgPool2d'>_calls,<class 'torch.nn.modules.pooling.AvgPool2d'>_macs
64.0,96228034560.0,,,,,,,4456448000.0,192.0,224.0,0.034017998399940554,102949054464.0,4456448000.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,6708731904.0,1.0,12288000.0,43.0,0.0,,,,,,
64.0,128304046080.0,,,,,,,5689573376.0,256.0,224.0,0.04440743519990065,137265405952.0,5689573376.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,8944975872.0,1.0,16384000.0,43.0,0.0,,,,,,
64.0,192456069120.0,,,,,,,7539261440.0,384.0,224.0,0.06493911290017422,205898108928.0,7539261440.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,13417463808.0,1.0,24576000.0,43.0,0.0,,,,,,
64.0,256608092160.0,,,,,,,10005512192.0,512.0,224.0,0.08595876499966834,274530811904.0,10005512192.0,efficientnet_lite,172.0,5416680.0,0.0,64.0,17889951744.0,1.0,32768000.0,43.0,0.0,,,,,,
45.0,3001948544.0,,,,,,,1778384896.0,1.0,224.0,0.007055564899928869,3002076544.0,1778384896.0,gernet,87.0,21142920.0,0.0,,,1.0,128000.0,,,41.0,0.0,,,,
45.0,6003897088.0,,,,,,,1830813696.0,2.0,224.0,0.008321962300033191,6004153088.0,1830813696.0,gernet,87.0,21142920.0,0.0,,,1.0,256000.0,,,41.0,0.0,,,,
45.0,12007794176.0,,,,,,,1881145344.0,4.0,224.0,0.00802354679981363,12008306176.0,1881145344.0,gernet,87.0,21142920.0,0.0,,,1.0,512000.0,,,41.0,0.0,,,,
45.0,24015588352.0,,,,,,,1935671296.0,8.0,224.0,0.007659125099962694,24016612352.0,1935671296.0,gernet,87.0,21142920.0,0.0,,,1.0,1024000.0,,,41.0,0.0,,,,
45.0,48031176704.0,,,,,,,1962934272.0,16.0,224.0,0.007866921999811894,48033224704.0,1962934272.0,gernet,87.0,21142920.0,0.0,,,1.0,2048000.0,,,41.0,0.0,,,,
45.0,96062353408.0,,,,,,,2122317824.0,32.0,224.0,0.00884823269989283,96066449408.0,2122317824.0,gernet,87.0,21142920.0,0.0,,,1.0,4096000.0,,,41.0,0.0,,,,
