latency,avg_memory,max_memory,macs,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.activation.ReLU'>_macs,total_params,trainable_params,model,num_layers,input_format,input_size,accelerator,requires_grad,use_torchscript,use_dquant,dropout,act_fn,<class 'torch.nn.modules.conv.Conv2d'>_macs,img_size,in_channel,kernel_size,out_channel,stride
3.9266422390937805e-05,1272709120.0,1272709120.0,262144.0,262144.0,0.0,72.0,0.0,feedforward,1.0,bsh,"(8, 512, 8)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.852224469184875e-05,1272709120.0,1272709120.0,524288.0,524288.0,0.0,144.0,0.0,feedforward,2.0,bsh,"(8, 512, 8)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001163847744464,1272709120.0,1272709120.0,1048576.0,1048576.0,0.0,288.0,0.0,feedforward,4.0,bsh,"(8, 512, 8)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.000378469005227,1272709120.0,1272709120.0,2097152.0,2097152.0,0.0,576.0,0.0,feedforward,8.0,bsh,"(8, 512, 8)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.000536822527647,1272709120.0,1272709120.0,4194304.0,4194304.0,0.0,1152.0,0.0,feedforward,16.0,bsh,"(8, 512, 8)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.932379186153412e-05,1272709120.0,1272709120.0,1048576.0,1048576.0,0.0,272.0,0.0,feedforward,1.0,bsh,"(8, 512, 16)",1.0,0.0,0.0,0.0,,relu,,,,,,
7.064305245876312e-05,1272709120.0,1272709120.0,2097152.0,2097152.0,0.0,544.0,0.0,feedforward,2.0,bsh,"(8, 512, 16)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001258514821529,1272709120.0,1272709120.0,4194304.0,4194304.0,0.0,1088.0,0.0,feedforward,4.0,bsh,"(8, 512, 16)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002415962517261,1272709120.0,1272709120.0,8388608.0,8388608.0,0.0,2176.0,0.0,feedforward,8.0,bsh,"(8, 512, 16)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004627451300621,1272709120.0,1272709120.0,16777216.0,16777216.0,0.0,4352.0,0.0,feedforward,16.0,bsh,"(8, 512, 16)",1.0,0.0,0.0,0.0,,relu,,,,,,
5.37186861038208e-05,1272709120.0,1272709120.0,4194304.0,4194304.0,0.0,1056.0,0.0,feedforward,1.0,bsh,"(8, 512, 32)",1.0,0.0,0.0,0.0,,relu,,,,,,
9.499266743659974e-05,1272709120.0,1272709120.0,8388608.0,8388608.0,0.0,2112.0,0.0,feedforward,2.0,bsh,"(8, 512, 32)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002004012465476,1272709120.0,1272709120.0,16777216.0,16777216.0,0.0,4224.0,0.0,feedforward,4.0,bsh,"(8, 512, 32)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0003867726773023,1272709120.0,1272709120.0,33554432.0,33554432.0,0.0,8448.0,0.0,feedforward,8.0,bsh,"(8, 512, 32)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.001133943349123,1272709120.0,1272709120.0,67108864.0,67108864.0,0.0,16896.0,0.0,feedforward,16.0,bsh,"(8, 512, 32)",1.0,0.0,0.0,0.0,,relu,,,,,,
5.376860499382019e-05,1274806272.0,1274806272.0,16777216.0,16777216.0,0.0,4160.0,0.0,feedforward,1.0,bsh,"(8, 512, 64)",1.0,0.0,0.0,0.0,,relu,,,,,,
9.629763662815094e-05,1274806272.0,1274806272.0,33554432.0,33554432.0,0.0,8320.0,0.0,feedforward,2.0,bsh,"(8, 512, 64)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002374712377786,1274806272.0,1274806272.0,67108864.0,67108864.0,0.0,16640.0,0.0,feedforward,4.0,bsh,"(8, 512, 64)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004218976944684,1274806272.0,1274806272.0,134217728.0,134217728.0,0.0,33280.0,0.0,feedforward,8.0,bsh,"(8, 512, 64)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0007013741880655,1274806272.0,1274806272.0,268435456.0,268435456.0,0.0,66560.0,0.0,feedforward,16.0,bsh,"(8, 512, 64)",1.0,0.0,0.0,0.0,,relu,,,,,,
5.46477735042572e-05,1293680640.0,1293680640.0,268435456.0,268435456.0,0.0,65792.0,0.0,feedforward,1.0,bsh,"(8, 512, 256)",1.0,0.0,0.0,0.0,,relu,,,,,,
9.841844439506532e-05,1293680640.0,1293680640.0,536870912.0,536870912.0,0.0,131584.0,0.0,feedforward,2.0,bsh,"(8, 512, 256)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001862220466136,1293680640.0,1293680640.0,1073741824.0,1073741824.0,0.0,263168.0,0.0,feedforward,4.0,bsh,"(8, 512, 256)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004547741264104,1295777792.0,1295777792.0,2147483648.0,2147483648.0,0.0,526336.0,0.0,feedforward,8.0,bsh,"(8, 512, 256)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.000890939310193,1297874944.0,1297874944.0,4294967296.0,4294967296.0,0.0,1052672.0,0.0,feedforward,16.0,bsh,"(8, 512, 256)",1.0,0.0,0.0,0.0,,relu,,,,,,
7.004290819168091e-05,1318846464.0,1318846464.0,1073741824.0,1073741824.0,0.0,262656.0,0.0,feedforward,1.0,bsh,"(8, 512, 512)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001239620149135,1320943616.0,1320943616.0,2147483648.0,2147483648.0,0.0,525312.0,0.0,feedforward,2.0,bsh,"(8, 512, 512)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.000235317274928,1320943616.0,1320943616.0,4294967296.0,4294967296.0,0.0,1050624.0,0.0,feedforward,4.0,bsh,"(8, 512, 512)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004580549895763,1327235072.0,1327235072.0,8589934592.0,8589934592.0,0.0,2101248.0,0.0,feedforward,8.0,bsh,"(8, 512, 512)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0005977421998977,1331429376.0,1331429376.0,17179869184.0,17179869184.0,0.0,4202496.0,0.0,feedforward,16.0,bsh,"(8, 512, 512)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001046556979417,1344012288.0,1344012288.0,4294967296.0,4294967296.0,0.0,1049600.0,0.0,feedforward,1.0,bsh,"(8, 512, 1024)",1.0,0.0,0.0,0.0,,relu,,,,,,
9.648166596889497e-05,1364983808.0,1364983808.0,8589934592.0,8589934592.0,0.0,2099200.0,0.0,feedforward,2.0,bsh,"(8, 512, 1024)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001960191875696,1364983808.0,1364983808.0,17179869184.0,17179869184.0,0.0,4198400.0,0.0,feedforward,4.0,bsh,"(8, 512, 1024)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002832077443599,1373372416.0,1373372416.0,34359738368.0,34359738368.0,0.0,8396800.0,0.0,feedforward,8.0,bsh,"(8, 512, 1024)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.000602626055479,1390149632.0,1390149632.0,68719476736.0,68719476736.0,0.0,16793600.0,0.0,feedforward,16.0,bsh,"(8, 512, 1024)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.031394004821777e-05,1457258496.0,1457258496.0,17179869184.0,17179869184.0,0.0,4196352.0,0.0,feedforward,1.0,bsh,"(8, 512, 2048)",1.0,0.0,0.0,0.0,,relu,,,,,,
9.96578484773636e-05,1490812928.0,1490812928.0,34359738368.0,34359738368.0,0.0,8392704.0,0.0,feedforward,2.0,bsh,"(8, 512, 2048)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001453440636396,1490812928.0,1490812928.0,68719476736.0,68719476736.0,0.0,16785408.0,0.0,feedforward,4.0,bsh,"(8, 512, 2048)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.000309370830655,1583087616.0,1583087616.0,137438953472.0,137438953472.0,0.0,33570816.0,0.0,feedforward,8.0,bsh,"(8, 512, 2048)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0007211189717054,1650196480.0,1650196480.0,274877906944.0,274877906944.0,0.0,67141632.0,0.0,feedforward,16.0,bsh,"(8, 512, 2048)",1.0,0.0,0.0,0.0,,relu,,,,,,
5.78172504901886e-05,1738276864.0,1738276864.0,38654705664.0,38654705664.0,0.0,9440256.0,0.0,feedforward,1.0,bsh,"(8, 512, 3072)",1.0,0.0,0.0,0.0,,relu,,,,,,
9.859427809715273e-05,1813774336.0,1813774336.0,77309411328.0,77309411328.0,0.0,18880512.0,0.0,feedforward,2.0,bsh,"(8, 512, 3072)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001862108707427,1851523072.0,1851523072.0,154618822656.0,154618822656.0,0.0,37761024.0,0.0,feedforward,4.0,bsh,"(8, 512, 3072)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0003074139356613,1876688896.0,1876688896.0,309237645312.0,309237645312.0,0.0,75522048.0,0.0,feedforward,8.0,bsh,"(8, 512, 3072)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0005759477615356,2027683840.0,2027683840.0,618475290624.0,618475290624.0,0.0,151044096.0,0.0,feedforward,16.0,bsh,"(8, 512, 3072)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.0180947184562686e-05,2145124352.0,2145124352.0,68719476736.0,68719476736.0,0.0,16781312.0,0.0,feedforward,1.0,bsh,"(8, 512, 4096)",1.0,0.0,0.0,0.0,,relu,,,,,,
8.565299212932586e-05,2279342080.0,2279342080.0,137438953472.0,137438953472.0,0.0,33562624.0,0.0,feedforward,2.0,bsh,"(8, 512, 4096)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.000156470760703,2346450944.0,2346450944.0,274877906944.0,274877906944.0,0.0,67125248.0,0.0,feedforward,4.0,bsh,"(8, 512, 4096)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0003189891576766,2279342080.0,2279342080.0,549755813888.0,549755813888.0,0.0,134250496.0,0.0,feedforward,8.0,bsh,"(8, 512, 4096)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0005772542208433,2547777536.0,2547777536.0,1099511627776.0,1099511627776.0,0.0,268500992.0,0.0,feedforward,16.0,bsh,"(8, 512, 4096)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.743655979633331e-05,2346450944.0,2346450944.0,16.0,16.0,0.0,2.0,0.0,feedforward,1.0,bsh,"(16, 1, 1)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.683282554149627e-05,2346450944.0,2346450944.0,32.0,32.0,0.0,4.0,0.0,feedforward,2.0,bsh,"(16, 1, 1)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001235667616128,2346450944.0,2346450944.0,64.0,64.0,0.0,8.0,0.0,feedforward,4.0,bsh,"(16, 1, 1)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002216342836618,1272709120.0,1272709120.0,128.0,128.0,0.0,16.0,0.0,feedforward,8.0,bsh,"(16, 1, 1)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004435837268829,1272709120.0,1272709120.0,256.0,256.0,0.0,32.0,0.0,feedforward,16.0,bsh,"(16, 1, 1)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.719478845596313e-05,1272709120.0,1272709120.0,64.0,64.0,0.0,6.0,0.0,feedforward,1.0,bsh,"(16, 1, 2)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.710886955261231e-05,1272709120.0,1272709120.0,128.0,128.0,0.0,12.0,0.0,feedforward,2.0,bsh,"(16, 1, 2)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001260545104742,1272709120.0,1272709120.0,256.0,256.0,0.0,24.0,0.0,feedforward,4.0,bsh,"(16, 1, 2)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002312086522579,1272709120.0,1272709120.0,512.0,512.0,0.0,48.0,0.0,feedforward,8.0,bsh,"(16, 1, 2)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004446294158697,1272709120.0,1272709120.0,1024.0,1024.0,0.0,96.0,0.0,feedforward,16.0,bsh,"(16, 1, 2)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.716461360454559e-05,1272709120.0,1272709120.0,256.0,256.0,0.0,20.0,0.0,feedforward,1.0,bsh,"(16, 1, 4)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.842315196990967e-05,1272709120.0,1272709120.0,512.0,512.0,0.0,40.0,0.0,feedforward,2.0,bsh,"(16, 1, 4)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001295704394578,1272709120.0,1272709120.0,1024.0,1024.0,0.0,80.0,0.0,feedforward,4.0,bsh,"(16, 1, 4)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.000226654112339,1272709120.0,1272709120.0,2048.0,2048.0,0.0,160.0,0.0,feedforward,8.0,bsh,"(16, 1, 4)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004401583224534,1272709120.0,1272709120.0,4096.0,4096.0,0.0,320.0,0.0,feedforward,16.0,bsh,"(16, 1, 4)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.714263439178467e-05,1272709120.0,1272709120.0,1024.0,1024.0,0.0,72.0,0.0,feedforward,1.0,bsh,"(16, 1, 8)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.89290463924408e-05,1272709120.0,1272709120.0,2048.0,2048.0,0.0,144.0,0.0,feedforward,2.0,bsh,"(16, 1, 8)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001243665814399,1272709120.0,1272709120.0,4096.0,4096.0,0.0,288.0,0.0,feedforward,4.0,bsh,"(16, 1, 8)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002413056790828,1272709120.0,1272709120.0,8192.0,8192.0,0.0,576.0,0.0,feedforward,8.0,bsh,"(16, 1, 8)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004459373652935,1272709120.0,1272709120.0,16384.0,16384.0,0.0,1152.0,0.0,feedforward,16.0,bsh,"(16, 1, 8)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.7021562457084654e-05,1272709120.0,1272709120.0,4096.0,4096.0,0.0,272.0,0.0,feedforward,1.0,bsh,"(16, 1, 16)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.735771894454956e-05,1272709120.0,1272709120.0,8192.0,8192.0,0.0,544.0,0.0,feedforward,2.0,bsh,"(16, 1, 16)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001224260777235,1272709120.0,1272709120.0,16384.0,16384.0,0.0,1088.0,0.0,feedforward,4.0,bsh,"(16, 1, 16)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002300459891557,1272709120.0,1272709120.0,32768.0,32768.0,0.0,2176.0,0.0,feedforward,8.0,bsh,"(16, 1, 16)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004458263516426,1272709120.0,1272709120.0,65536.0,65536.0,0.0,4352.0,0.0,feedforward,16.0,bsh,"(16, 1, 16)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.74726951122284e-05,1272709120.0,1272709120.0,16384.0,16384.0,0.0,1056.0,0.0,feedforward,1.0,bsh,"(16, 1, 32)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.7124143242836e-05,1272709120.0,1272709120.0,32768.0,32768.0,0.0,2112.0,0.0,feedforward,2.0,bsh,"(16, 1, 32)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001235879957675,1272709120.0,1272709120.0,65536.0,65536.0,0.0,4224.0,0.0,feedforward,4.0,bsh,"(16, 1, 32)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002216469496488,1272709120.0,1272709120.0,131072.0,131072.0,0.0,8448.0,0.0,feedforward,8.0,bsh,"(16, 1, 32)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004432946443557,1272709120.0,1272709120.0,262144.0,262144.0,0.0,16896.0,0.0,feedforward,16.0,bsh,"(16, 1, 32)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.745853900909424e-05,1272709120.0,1272709120.0,65536.0,65536.0,0.0,4160.0,0.0,feedforward,1.0,bsh,"(16, 1, 64)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.766282021999359e-05,1272709120.0,1272709120.0,131072.0,131072.0,0.0,8320.0,0.0,feedforward,2.0,bsh,"(16, 1, 64)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001226969063282,1272709120.0,1272709120.0,262144.0,262144.0,0.0,16640.0,0.0,feedforward,4.0,bsh,"(16, 1, 64)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002321552485227,1272709120.0,1272709120.0,524288.0,524288.0,0.0,33280.0,0.0,feedforward,8.0,bsh,"(16, 1, 64)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004488181322813,1272709120.0,1272709120.0,1048576.0,1048576.0,0.0,66560.0,0.0,feedforward,16.0,bsh,"(16, 1, 64)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.7948787212371823e-05,1272709120.0,1272709120.0,1048576.0,1048576.0,0.0,65792.0,0.0,feedforward,1.0,bsh,"(16, 1, 256)",1.0,0.0,0.0,0.0,,relu,,,,,,
7.010698318481446e-05,1272709120.0,1272709120.0,2097152.0,2097152.0,0.0,131584.0,0.0,feedforward,2.0,bsh,"(16, 1, 256)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001294761896133,1272709120.0,1272709120.0,4194304.0,4194304.0,0.0,263168.0,0.0,feedforward,4.0,bsh,"(16, 1, 256)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.000223709270358,1274806272.0,1274806272.0,8388608.0,8388608.0,0.0,526336.0,0.0,feedforward,8.0,bsh,"(16, 1, 256)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004480015486478,1276903424.0,1276903424.0,16777216.0,16777216.0,0.0,1052672.0,0.0,feedforward,16.0,bsh,"(16, 1, 256)",1.0,0.0,0.0,0.0,,relu,,,,,,
5.244128406047821e-05,1276903424.0,1276903424.0,4194304.0,4194304.0,0.0,262656.0,0.0,feedforward,1.0,bsh,"(16, 1, 512)",1.0,0.0,0.0,0.0,,relu,,,,,,
9.560361504554748e-05,1279000576.0,1279000576.0,8388608.0,8388608.0,0.0,525312.0,0.0,feedforward,2.0,bsh,"(16, 1, 512)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001543693244457,1279000576.0,1279000576.0,16777216.0,16777216.0,0.0,1050624.0,0.0,feedforward,4.0,bsh,"(16, 1, 512)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002770591527223,1285292032.0,1285292032.0,33554432.0,33554432.0,0.0,2101248.0,0.0,feedforward,8.0,bsh,"(16, 1, 512)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0005838111042976,1289486336.0,1289486336.0,67108864.0,67108864.0,0.0,4202496.0,0.0,feedforward,16.0,bsh,"(16, 1, 512)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.335526704788208e-05,1310457856.0,1310457856.0,16777216.0,16777216.0,0.0,1049600.0,0.0,feedforward,1.0,bsh,"(16, 1, 1024)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001073662191629,1310457856.0,1310457856.0,33554432.0,33554432.0,0.0,2099200.0,0.0,feedforward,2.0,bsh,"(16, 1, 1024)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001812063157558,1310457856.0,1310457856.0,67108864.0,67108864.0,0.0,4198400.0,0.0,feedforward,4.0,bsh,"(16, 1, 1024)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0003405570983886,1335623680.0,1335623680.0,134217728.0,134217728.0,0.0,8396800.0,0.0,feedforward,8.0,bsh,"(16, 1, 1024)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.00069758631289,1356595200.0,1356595200.0,268435456.0,268435456.0,0.0,16793600.0,0.0,feedforward,16.0,bsh,"(16, 1, 1024)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.243437528610229e-05,1356595200.0,1356595200.0,67108864.0,67108864.0,0.0,4196352.0,0.0,feedforward,1.0,bsh,"(16, 1, 2048)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001086294651031,1390149632.0,1390149632.0,134217728.0,134217728.0,0.0,8392704.0,0.0,feedforward,2.0,bsh,"(16, 1, 2048)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001782704144716,1390149632.0,1390149632.0,268435456.0,268435456.0,0.0,16785408.0,0.0,feedforward,4.0,bsh,"(16, 1, 2048)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0003677997738122,1482424320.0,1482424320.0,536870912.0,536870912.0,0.0,33570816.0,0.0,feedforward,8.0,bsh,"(16, 1, 2048)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0006916619837284,1549533184.0,1549533184.0,1073741824.0,1073741824.0,0.0,67141632.0,0.0,feedforward,16.0,bsh,"(16, 1, 2048)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.216950714588165e-05,1587281920.0,1587281920.0,150994944.0,150994944.0,0.0,9440256.0,0.0,feedforward,1.0,bsh,"(16, 1, 3072)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.000105021521449,1662779392.0,1662779392.0,301989888.0,301989888.0,0.0,18880512.0,0.0,feedforward,2.0,bsh,"(16, 1, 3072)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001799695193767,1700528128.0,1700528128.0,603979776.0,603979776.0,0.0,37761024.0,0.0,feedforward,4.0,bsh,"(16, 1, 3072)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.000371952727437,1725693952.0,1725693952.0,1207959552.0,1207959552.0,0.0,75522048.0,0.0,feedforward,8.0,bsh,"(16, 1, 3072)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0006810612976551,1876688896.0,1876688896.0,2415919104.0,2415919104.0,0.0,151044096.0,0.0,feedforward,16.0,bsh,"(16, 1, 3072)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.104186177253723e-05,1943797760.0,1943797760.0,268435456.0,268435456.0,0.0,16781312.0,0.0,feedforward,1.0,bsh,"(16, 1, 4096)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001064013689756,2078015488.0,2078015488.0,536870912.0,536870912.0,0.0,33562624.0,0.0,feedforward,2.0,bsh,"(16, 1, 4096)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002073746174573,2145124352.0,2145124352.0,1073741824.0,1073741824.0,0.0,67125248.0,0.0,feedforward,4.0,bsh,"(16, 1, 4096)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004208981990814,2078015488.0,2078015488.0,2147483648.0,2147483648.0,0.0,134250496.0,0.0,feedforward,8.0,bsh,"(16, 1, 4096)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0006841994822025,2346450944.0,2346450944.0,4294967296.0,4294967296.0,0.0,268500992.0,0.0,feedforward,16.0,bsh,"(16, 1, 4096)",1.0,0.0,0.0,0.0,,relu,,,,,,
5.098395049571991e-05,2346450944.0,2346450944.0,32.0,32.0,0.0,2.0,0.0,feedforward,1.0,bsh,"(16, 2, 1)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.667673587799073e-05,2346450944.0,2346450944.0,64.0,64.0,0.0,4.0,0.0,feedforward,2.0,bsh,"(16, 2, 1)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.000123082473874,2346450944.0,2346450944.0,128.0,128.0,0.0,8.0,0.0,feedforward,4.0,bsh,"(16, 2, 1)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002458784729242,1272709120.0,1272709120.0,256.0,256.0,0.0,16.0,0.0,feedforward,8.0,bsh,"(16, 2, 1)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004479430615901,1272709120.0,1272709120.0,512.0,512.0,0.0,32.0,0.0,feedforward,16.0,bsh,"(16, 2, 1)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.761127591133118e-05,1272709120.0,1272709120.0,128.0,128.0,0.0,6.0,0.0,feedforward,1.0,bsh,"(16, 2, 2)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.839483976364135e-05,1272709120.0,1272709120.0,256.0,256.0,0.0,12.0,0.0,feedforward,2.0,bsh,"(16, 2, 2)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001312606036663,1272709120.0,1272709120.0,512.0,512.0,0.0,24.0,0.0,feedforward,4.0,bsh,"(16, 2, 2)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002598673105239,1272709120.0,1272709120.0,1024.0,1024.0,0.0,48.0,0.0,feedforward,8.0,bsh,"(16, 2, 2)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004597045481204,1272709120.0,1272709120.0,2048.0,2048.0,0.0,96.0,0.0,feedforward,16.0,bsh,"(16, 2, 2)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.931224346160888e-05,1272709120.0,1272709120.0,512.0,512.0,0.0,20.0,0.0,feedforward,1.0,bsh,"(16, 2, 4)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.793290376663207e-05,1272709120.0,1272709120.0,1024.0,1024.0,0.0,40.0,0.0,feedforward,2.0,bsh,"(16, 2, 4)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001255616545677,1272709120.0,1272709120.0,2048.0,2048.0,0.0,80.0,0.0,feedforward,4.0,bsh,"(16, 2, 4)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002428069710731,1272709120.0,1272709120.0,4096.0,4096.0,0.0,160.0,0.0,feedforward,8.0,bsh,"(16, 2, 4)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004644099622964,1272709120.0,1272709120.0,8192.0,8192.0,0.0,320.0,0.0,feedforward,16.0,bsh,"(16, 2, 4)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.758370876312256e-05,1272709120.0,1272709120.0,2048.0,2048.0,0.0,72.0,0.0,feedforward,1.0,bsh,"(16, 2, 8)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.865411996841431e-05,1272709120.0,1272709120.0,4096.0,4096.0,0.0,144.0,0.0,feedforward,2.0,bsh,"(16, 2, 8)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001335479319095,1272709120.0,1272709120.0,8192.0,8192.0,0.0,288.0,0.0,feedforward,4.0,bsh,"(16, 2, 8)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0002498388290405,1272709120.0,1272709120.0,16384.0,16384.0,0.0,576.0,0.0,feedforward,8.0,bsh,"(16, 2, 8)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004633411765098,1272709120.0,1272709120.0,32768.0,32768.0,0.0,1152.0,0.0,feedforward,16.0,bsh,"(16, 2, 8)",1.0,0.0,0.0,0.0,,relu,,,,,,
3.931410610675812e-05,1272709120.0,1272709120.0,8192.0,8192.0,0.0,272.0,0.0,feedforward,1.0,bsh,"(16, 2, 16)",1.0,0.0,0.0,0.0,,relu,,,,,,
6.97646290063858e-05,1272709120.0,1272709120.0,16384.0,16384.0,0.0,544.0,0.0,feedforward,2.0,bsh,"(16, 2, 16)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0001258790493011,1272709120.0,1272709120.0,32768.0,32768.0,0.0,1088.0,0.0,feedforward,4.0,bsh,"(16, 2, 16)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004453852772712,1272709120.0,1272709120.0,65536.0,65536.0,0.0,2176.0,0.0,feedforward,8.0,bsh,"(16, 2, 16)",1.0,0.0,0.0,0.0,,relu,,,,,,
0.0004691433161497,1272709120.0,1272709120.0,131072.0,131072.0,0.0,4352.0,0.0,feedforward,16.0,bsh,"(16, 2, 16)",1.0,0.0,0.0,0.0,,relu,,,,,,
