latency,avg_memory,max_memory,macs,<class 'torch.nn.modules.linear.Linear'>_macs,<class 'torch.nn.modules.activation.ReLU'>_macs,total_params,trainable_params,model,num_layers,input_format,input_size,batch_size,accelerator,requires_grad,use_torchscript,use_dquant,dropout,act_fn
0.03681582026183605,4581.16796875,4581.16796875,134217728.0,134217728.0,0.0,134250496.0,0.0,feedforward,8.0,bsh,"(1, 1, 4096)",1.0,0.0,0.0,0.0,0.0,,relu
0.07842572145164013,4837.18359375,4837.18359375,268435456.0,268435456.0,0.0,268500992.0,0.0,feedforward,16.0,bsh,"(1, 1, 4096)",1.0,0.0,0.0,0.0,0.0,,relu
2.1259114146232604e-05,4837.18359375,4837.18359375,2.0,2.0,0.0,2.0,0.0,feedforward,1.0,bsh,"(1, 2, 1)",1.0,0.0,0.0,0.0,0.0,,relu
3.7077069282531736e-05,4837.18359375,4837.18359375,4.0,4.0,0.0,4.0,0.0,feedforward,2.0,bsh,"(1, 2, 1)",1.0,0.0,0.0,0.0,0.0,,relu
6.249137222766877e-05,3877.125,3877.125,8.0,8.0,0.0,8.0,0.0,feedforward,4.0,bsh,"(1, 2, 1)",1.0,0.0,0.0,0.0,0.0,,relu
0.00013868622481822969,3877.125,3877.125,16.0,16.0,0.0,16.0,0.0,feedforward,8.0,bsh,"(1, 2, 1)",1.0,0.0,0.0,0.0,0.0,,relu
0.00021614283323287964,3877.125,3877.125,32.0,32.0,0.0,32.0,0.0,feedforward,16.0,bsh,"(1, 2, 1)",1.0,0.0,0.0,0.0,0.0,,relu
3.672800958156586e-05,3877.50390625,3877.50390625,8.0,8.0,0.0,6.0,0.0,feedforward,1.0,bsh,"(1, 2, 2)",1.0,0.0,0.0,0.0,0.0,,relu
4.185028374195099e-05,3877.50390625,3877.50390625,16.0,16.0,0.0,12.0,0.0,feedforward,2.0,bsh,"(1, 2, 2)",1.0,0.0,0.0,0.0,0.0,,relu
6.299689412117004e-05,3877.50390625,3877.50390625,32.0,32.0,0.0,24.0,0.0,feedforward,4.0,bsh,"(1, 2, 2)",1.0,0.0,0.0,0.0,0.0,,relu
0.0001180112361907959,3877.50390625,3877.50390625,64.0,64.0,0.0,48.0,0.0,feedforward,8.0,bsh,"(1, 2, 2)",1.0,0.0,0.0,0.0,0.0,,relu
0.0002592399716377258,3877.50390625,3877.50390625,128.0,128.0,0.0,96.0,0.0,feedforward,16.0,bsh,"(1, 2, 2)",1.0,0.0,0.0,0.0,0.0,,relu
2.0969286561012267e-05,3877.50390625,3877.50390625,32.0,32.0,0.0,20.0,0.0,feedforward,1.0,bsh,"(1, 2, 4)",1.0,0.0,0.0,0.0,0.0,,relu
3.583356738090515e-05,3877.50390625,3877.50390625,64.0,64.0,0.0,40.0,0.0,feedforward,2.0,bsh,"(1, 2, 4)",1.0,0.0,0.0,0.0,0.0,,relu
9.69666987657547e-05,3877.50390625,3877.50390625,128.0,128.0,0.0,80.0,0.0,feedforward,4.0,bsh,"(1, 2, 4)",1.0,0.0,0.0,0.0,0.0,,relu
0.00014099627733230591,3877.50390625,3877.50390625,256.0,256.0,0.0,160.0,0.0,feedforward,8.0,bsh,"(1, 2, 4)",1.0,0.0,0.0,0.0,0.0,,relu
0.00031618736684322355,3877.50390625,3877.50390625,512.0,512.0,0.0,320.0,0.0,feedforward,16.0,bsh,"(1, 2, 4)",1.0,0.0,0.0,0.0,0.0,,relu
2.1888688206672668e-05,3877.50390625,3877.50390625,128.0,128.0,0.0,72.0,0.0,feedforward,1.0,bsh,"(1, 2, 8)",1.0,0.0,0.0,0.0,0.0,,relu
4.173777997493744e-05,3877.50390625,3877.50390625,256.0,256.0,0.0,144.0,0.0,feedforward,2.0,bsh,"(1, 2, 8)",1.0,0.0,0.0,0.0,0.0,,relu
7.853731513023377e-05,3877.50390625,3877.50390625,512.0,512.0,0.0,288.0,0.0,feedforward,4.0,bsh,"(1, 2, 8)",1.0,0.0,0.0,0.0,0.0,,relu
0.00031160600483417513,3877.50390625,3877.50390625,1024.0,1024.0,0.0,576.0,0.0,feedforward,8.0,bsh,"(1, 2, 8)",1.0,0.0,0.0,0.0,0.0,,relu
0.00028110481798648834,3877.50390625,3877.50390625,2048.0,2048.0,0.0,1152.0,0.0,feedforward,16.0,bsh,"(1, 2, 8)",1.0,0.0,0.0,0.0,0.0,,relu
2.2443756461143493e-05,3877.75,3877.75,512.0,512.0,0.0,272.0,0.0,feedforward,1.0,bsh,"(1, 2, 16)",1.0,0.0,0.0,0.0,0.0,,relu
3.902465105056763e-05,3877.75,3877.75,1024.0,1024.0,0.0,544.0,0.0,feedforward,2.0,bsh,"(1, 2, 16)",1.0,0.0,0.0,0.0,0.0,,relu
6.812214851379395e-05,3877.75,3877.75,2048.0,2048.0,0.0,1088.0,0.0,feedforward,4.0,bsh,"(1, 2, 16)",1.0,0.0,0.0,0.0,0.0,,relu
0.000305977463722229,3877.75,3877.75,4096.0,4096.0,0.0,2176.0,0.0,feedforward,8.0,bsh,"(1, 2, 16)",1.0,0.0,0.0,0.0,0.0,,relu
0.00030505508184432986,3877.75,3877.75,8192.0,8192.0,0.0,4352.0,0.0,feedforward,16.0,bsh,"(1, 2, 16)",1.0,0.0,0.0,0.0,0.0,,relu
2.626180648803711e-05,3877.75,3877.75,2048.0,2048.0,0.0,1056.0,0.0,feedforward,1.0,bsh,"(1, 2, 32)",1.0,0.0,0.0,0.0,0.0,,relu
4.440657794475555e-05,3877.75,3877.75,4096.0,4096.0,0.0,2112.0,0.0,feedforward,2.0,bsh,"(1, 2, 32)",1.0,0.0,0.0,0.0,0.0,,relu
8.25732946395874e-05,3877.75,3877.75,8192.0,8192.0,0.0,4224.0,0.0,feedforward,4.0,bsh,"(1, 2, 32)",1.0,0.0,0.0,0.0,0.0,,relu
0.00013866536319255828,3877.75,3877.75,16384.0,16384.0,0.0,8448.0,0.0,feedforward,8.0,bsh,"(1, 2, 32)",1.0,0.0,0.0,0.0,0.0,,relu
0.0003290712833404541,3877.75,3877.75,32768.0,32768.0,0.0,16896.0,0.0,feedforward,16.0,bsh,"(1, 2, 32)",1.0,0.0,0.0,0.0,0.0,,relu
3.076642751693725e-05,3877.75,3877.75,8192.0,8192.0,0.0,4160.0,0.0,feedforward,1.0,bsh,"(1, 2, 64)",1.0,0.0,0.0,0.0,0.0,,relu
4.4260919094085696e-05,3877.75,3877.75,16384.0,16384.0,0.0,8320.0,0.0,feedforward,2.0,bsh,"(1, 2, 64)",1.0,0.0,0.0,0.0,0.0,,relu
0.00011303573846817016,3877.75,3877.75,32768.0,32768.0,0.0,16640.0,0.0,feedforward,4.0,bsh,"(1, 2, 64)",1.0,0.0,0.0,0.0,0.0,,relu
0.00021417327225208281,3877.75,3877.75,65536.0,65536.0,0.0,33280.0,0.0,feedforward,8.0,bsh,"(1, 2, 64)",1.0,0.0,0.0,0.0,0.0,,relu
0.00031888000667095183,3877.75,3877.75,131072.0,131072.0,0.0,66560.0,0.0,feedforward,16.0,bsh,"(1, 2, 64)",1.0,0.0,0.0,0.0,0.0,,relu
3.415942192077637e-05,3877.75,3877.75,131072.0,131072.0,0.0,65792.0,0.0,feedforward,1.0,bsh,"(1, 2, 256)",1.0,0.0,0.0,0.0,0.0,,relu
8.741021156311035e-05,3877.75,3877.75,262144.0,262144.0,0.0,131584.0,0.0,feedforward,2.0,bsh,"(1, 2, 256)",1.0,0.0,0.0,0.0,0.0,,relu
0.00017431974411010742,3877.75,3877.75,524288.0,524288.0,0.0,263168.0,0.0,feedforward,4.0,bsh,"(1, 2, 256)",1.0,0.0,0.0,0.0,0.0,,relu
0.0002390936017036438,3877.75,3877.75,1048576.0,1048576.0,0.0,526336.0,0.0,feedforward,8.0,bsh,"(1, 2, 256)",1.0,0.0,0.0,0.0,0.0,,relu
0.00044769495725631713,3877.75,3877.75,2097152.0,2097152.0,0.0,1052672.0,0.0,feedforward,16.0,bsh,"(1, 2, 256)",1.0,0.0,0.0,0.0,0.0,,relu
7.061958312988281e-05,3877.75,3877.75,524288.0,524288.0,0.0,262656.0,0.0,feedforward,1.0,bsh,"(1, 2, 512)",1.0,0.0,0.0,0.0,0.0,,relu
0.00020625293254852294,3877.75,3877.75,1048576.0,1048576.0,0.0,525312.0,0.0,feedforward,2.0,bsh,"(1, 2, 512)",1.0,0.0,0.0,0.0,0.0,,relu
0.000389770045876503,3877.75,3877.75,2097152.0,2097152.0,0.0,1050624.0,0.0,feedforward,4.0,bsh,"(1, 2, 512)",1.0,0.0,0.0,0.0,0.0,,relu
0.0005827847868204117,3877.75,3877.75,4194304.0,4194304.0,0.0,2101248.0,0.0,feedforward,8.0,bsh,"(1, 2, 512)",1.0,0.0,0.0,0.0,0.0,,relu
0.0012609902769327164,3877.75,3877.75,8388608.0,8388608.0,0.0,4202496.0,0.0,feedforward,16.0,bsh,"(1, 2, 512)",1.0,0.0,0.0,0.0,0.0,,relu
0.0002214469015598297,3877.75,3877.75,2097152.0,2097152.0,0.0,1049600.0,0.0,feedforward,1.0,bsh,"(1, 2, 1024)",1.0,0.0,0.0,0.0,0.0,,relu
0.00045004412531852723,3877.75,3877.75,4194304.0,4194304.0,0.0,2099200.0,0.0,feedforward,2.0,bsh,"(1, 2, 1024)",1.0,0.0,0.0,0.0,0.0,,relu
0.0011720985174179077,3877.75,3877.75,8388608.0,8388608.0,0.0,4198400.0,0.0,feedforward,4.0,bsh,"(1, 2, 1024)",1.0,0.0,0.0,0.0,0.0,,relu
0.00271683968603611,3877.75,3877.75,16777216.0,16777216.0,0.0,8396800.0,0.0,feedforward,8.0,bsh,"(1, 2, 1024)",1.0,0.0,0.0,0.0,0.0,,relu
0.006489036604762077,3877.75,3877.75,33554432.0,33554432.0,0.0,16793600.0,0.0,feedforward,16.0,bsh,"(1, 2, 1024)",1.0,0.0,0.0,0.0,0.0,,relu
0.001020515337586403,3877.75,3877.75,8388608.0,8388608.0,0.0,4196352.0,0.0,feedforward,1.0,bsh,"(1, 2, 2048)",1.0,0.0,0.0,0.0,0.0,,relu
0.0025640983134508134,3877.75,3877.75,16777216.0,16777216.0,0.0,8392704.0,0.0,feedforward,2.0,bsh,"(1, 2, 2048)",1.0,0.0,0.0,0.0,0.0,,relu
0.005857107043266296,3877.75,3877.75,33554432.0,33554432.0,0.0,16785408.0,0.0,feedforward,4.0,bsh,"(1, 2, 2048)",1.0,0.0,0.0,0.0,0.0,,relu
0.009712449461221694,3909.625,3909.625,67108864.0,67108864.0,0.0,33570816.0,0.0,feedforward,8.0,bsh,"(1, 2, 2048)",1.0,0.0,0.0,0.0,0.0,,relu
0.02291557379066944,4117.625,4117.625,134217728.0,134217728.0,0.0,67141632.0,0.0,feedforward,16.0,bsh,"(1, 2, 2048)",1.0,0.0,0.0,0.0,0.0,,relu
0.0030456092208623886,4117.625,4117.625,18874368.0,18874368.0,0.0,9440256.0,0.0,feedforward,1.0,bsh,"(1, 2, 3072)",1.0,0.0,0.0,0.0,0.0,,relu
0.0061250697821378704,4117.625,4117.625,37748736.0,37748736.0,0.0,18880512.0,0.0,feedforward,2.0,bsh,"(1, 2, 3072)",1.0,0.0,0.0,0.0,0.0,,relu
0.01137302853167057,3957.75,3957.75,75497472.0,75497472.0,0.0,37761024.0,0.0,feedforward,4.0,bsh,"(1, 2, 3072)",1.0,0.0,0.0,0.0,0.0,,relu
0.023336099460721016,4209.77734375,4209.77734375,150994944.0,150994944.0,0.0,75522048.0,0.0,feedforward,8.0,bsh,"(1, 2, 3072)",1.0,0.0,0.0,0.0,0.0,,relu
0.04595020711421967,4425.80078125,4425.80078125,301989888.0,301989888.0,0.0,151044096.0,0.0,feedforward,16.0,bsh,"(1, 2, 3072)",1.0,0.0,0.0,0.0,0.0,,relu
0.004836928471922875,4489.8046875,4489.8046875,33554432.0,33554432.0,0.0,16781312.0,0.0,feedforward,1.0,bsh,"(1, 2, 4096)",1.0,0.0,0.0,0.0,0.0,,relu
0.01012863963842392,4617.8125,4617.8125,67108864.0,67108864.0,0.0,33562624.0,0.0,feedforward,2.0,bsh,"(1, 2, 4096)",1.0,0.0,0.0,0.0,0.0,,relu
0.020679770782589913,4085.7578125,4085.7578125,134217728.0,134217728.0,0.0,67125248.0,0.0,feedforward,4.0,bsh,"(1, 2, 4096)",1.0,0.0,0.0,0.0,0.0,,relu
0.04126239456236362,4597.7890625,4597.7890625,268435456.0,268435456.0,0.0,134250496.0,0.0,feedforward,8.0,bsh,"(1, 2, 4096)",1.0,0.0,0.0,0.0,0.0,,relu
0.08404731415212155,4805.80859375,4805.80859375,536870912.0,536870912.0,0.0,268500992.0,0.0,feedforward,16.0,bsh,"(1, 2, 4096)",1.0,0.0,0.0,0.0,0.0,,relu
2.0606815814971925e-05,4805.80859375,4805.80859375,4.0,4.0,0.0,2.0,0.0,feedforward,1.0,bsh,"(1, 4, 1)",1.0,0.0,0.0,0.0,0.0,,relu
4.4335797429084775e-05,4805.80859375,4805.80859375,8.0,8.0,0.0,4.0,0.0,feedforward,2.0,bsh,"(1, 4, 1)",1.0,0.0,0.0,0.0,0.0,,relu
6.254501640796661e-05,3845.75,3845.75,16.0,16.0,0.0,8.0,0.0,feedforward,4.0,bsh,"(1, 4, 1)",1.0,0.0,0.0,0.0,0.0,,relu
0.0002031564712524414,3845.75,3845.75,32.0,32.0,0.0,16.0,0.0,feedforward,8.0,bsh,"(1, 4, 1)",1.0,0.0,0.0,0.0,0.0,,relu
0.0002124480903148651,3845.75,3845.75,64.0,64.0,0.0,32.0,0.0,feedforward,16.0,bsh,"(1, 4, 1)",1.0,0.0,0.0,0.0,0.0,,relu
3.012605011463165e-05,3845.75,3845.75,16.0,16.0,0.0,6.0,0.0,feedforward,1.0,bsh,"(1, 4, 2)",1.0,0.0,0.0,0.0,0.0,,relu
3.9447471499443056e-05,3845.75,3845.75,32.0,32.0,0.0,12.0,0.0,feedforward,2.0,bsh,"(1, 4, 2)",1.0,0.0,0.0,0.0,0.0,,relu
8.218698203563691e-05,3845.75,3845.75,64.0,64.0,0.0,24.0,0.0,feedforward,4.0,bsh,"(1, 4, 2)",1.0,0.0,0.0,0.0,0.0,,relu
0.000352366641163826,3845.75,3845.75,128.0,128.0,0.0,48.0,0.0,feedforward,8.0,bsh,"(1, 4, 2)",1.0,0.0,0.0,0.0,0.0,,relu
0.0002797819674015045,3845.75,3845.75,256.0,256.0,0.0,96.0,0.0,feedforward,16.0,bsh,"(1, 4, 2)",1.0,0.0,0.0,0.0,0.0,,relu
2.158358693122864e-05,3845.98828125,3845.98828125,64.0,64.0,0.0,20.0,0.0,feedforward,1.0,bsh,"(1, 4, 4)",1.0,0.0,0.0,0.0,0.0,,relu
4.477985203266144e-05,3845.98828125,3845.98828125,128.0,128.0,0.0,40.0,0.0,feedforward,2.0,bsh,"(1, 4, 4)",1.0,0.0,0.0,0.0,0.0,,relu
8.969157934188843e-05,3845.98828125,3845.98828125,256.0,256.0,0.0,80.0,0.0,feedforward,4.0,bsh,"(1, 4, 4)",1.0,0.0,0.0,0.0,0.0,,relu
0.00012531504034996033,3845.98828125,3845.98828125,512.0,512.0,0.0,160.0,0.0,feedforward,8.0,bsh,"(1, 4, 4)",1.0,0.0,0.0,0.0,0.0,,relu
0.0002757646143436432,3845.98828125,3845.98828125,1024.0,1024.0,0.0,320.0,0.0,feedforward,16.0,bsh,"(1, 4, 4)",1.0,0.0,0.0,0.0,0.0,,relu
