latency,avg_memory,max_memory,macs,<class 'torch.nn.modules.conv.Conv2d'>_macs,total_params,trainable_params,model,num_layers,input_format,input_size,batch_size,accelerator,requires_grad,use_torchscript,use_dquant,dropout,act_fn,in_channel,out_channel,kernel_size,stride,img_size
6.177686154842376e-05,1295777792.0,1295777792.0,12845056.0,12845056.0,4224.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 56, 56])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,1.0,1.0,56.0
6.042122840881348e-05,1295777792.0,1295777792.0,51380224.0,51380224.0,4224.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 112, 112])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,1.0,1.0,112.0
5.980506539344787e-05,1323040768.0,1323040768.0,205520896.0,205520896.0,4224.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 224, 224])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,1.0,1.0,224.0
3.932341933250427e-05,1274806272.0,1274806272.0,65536.0,65536.0,4224.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 7, 7])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,1.0,2.0,7.0
4.216097295284271e-05,1274806272.0,1274806272.0,200704.0,200704.0,4224.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 14, 14])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,1.0,2.0,14.0
0.00014990568161010742,1274806272.0,1274806272.0,802816.0,802816.0,4224.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 28, 28])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,1.0,2.0,28.0
6.184615194797516e-05,1274806272.0,1274806272.0,3211264.0,3211264.0,4224.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 56, 56])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,1.0,2.0,56.0
6.015971302986145e-05,1295777792.0,1295777792.0,12845056.0,12845056.0,4224.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 112, 112])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,1.0,2.0,112.0
5.806088447570801e-05,1295777792.0,1295777792.0,51380224.0,51380224.0,4224.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 224, 224])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,1.0,2.0,224.0
3.902427852153778e-05,1274806272.0,1274806272.0,16384.0,16384.0,4224.0,0.0,conv2d,1.0,bchw,"torch.Size([1, 32, 7, 7])",1.0,1.0,0.0,0.0,0.0,,relu,32.0,128.0,1.0,5.0,7.0
