accelerator,avg_memory,batch_size,device,macs,max_memory,mean,model,requires_grad,sequence_length,total_params,trainable_params
0,564.653645833333,1,laptop_cpu,10368319488,571.296875,0.463393256699999,mobile_bert,0,512,24581888,0
0,603.18359375,1,laptop_cpu,27214848,603.18359375,0.014195469949999,squeeze_bert,0,1,51094272,0
0,607.3515625,1,laptop_cpu,53839872,607.4921875,0.020594693800001,squeeze_bert,0,2,51094272,0
0,607.93359375,1,laptop_cpu,107089920,607.93359375,0.021338661300001,squeeze_bert,0,4,51094272,0
0,607.9609375,1,laptop_cpu,213590016,607.9609375,0.022176409999997,squeeze_bert,0,8,51094272,0
0,608.0390625,1,laptop_cpu,426590208,608.0390625,0.025525814449998,squeeze_bert,0,16,51094272,0
0,609.31640625,1,laptop_cpu,852590592,609.4296875,0.0377295221,squeeze_bert,0,32,51094272,0
0,613.396484375,1,laptop_cpu,1704591360,613.51171875,0.067586332900004,squeeze_bert,0,64,51094272,0
0,618.503472222222,1,laptop_cpu,3408592896,620.83203125,0.141959797149997,squeeze_bert,0,128,51094272,0
0,626.525607638889,1,laptop_cpu,6816595968,634.171875,0.350635466950001,squeeze_bert,0,256,51094272,0
0,644.188151041667,1,laptop_cpu,13632602112,683.3515625,0.823623764600001,squeeze_bert,0,512,51094272,0
